date,rno,rname,nichime,kimarite,wdir,wspd,santan,payout,ninki,win_course,win_teiban,zenzuke
2026-04-07,1,予選,3,まくり,北西,1,4-5-6,7120,34,4,4,0
2026-04-07,2,予選,3,逃げ,西,3,1-2-3,4090,15,1,1,0
2026-04-07,3,予選,3,逃げ,南,2,1-4-3,12770,43,1,1,0
2026-04-07,4,予選,3,まくり,南,3,2-4-5,7270,26,2,2,0
2026-04-07,5,ウインウイン,3,まくり,南,2,2-3-4,16730,43,2,2,0
2026-04-07,6,予選,3,抜き,南,2,3-2-5,1300,1,2,3,0
2026-04-07,7,ウインウイン,3,逃げ,南,2,1-2-3,740,2,1,1,0
2026-04-07,8,予選,3,逃げ,南西,3,1-2-4,4470,15,1,1,0
2026-04-07,9,戸田特賞,3,逃げ,南西,3,1-3-6,1110,1,1,1,0
2026-04-07,10,戸田特賞,3,差し,南西,2,2-1-5,3570,14,2,2,0
2026-04-07,11,戸田特選,3,逃げ,北西,5,1-4-3,1310,2,1,1,0
2026-04-07,12,記者選抜戦,3,差し,北西,8,4-1-2,22090,62,4,4,0
2026-04-08,1,予選,4,差し,北西,6,2-5-1,2960,9,2,2,0
2026-04-08,2,予選,4,逃げ,北西,6,1-3-4,13450,50,1,1,0
2026-04-08,3,予選,4,差し,北西,7,2-4-5,1530,1,2,2,0
2026-04-08,4,予選,4,まくり,北,6,2-5-4,25500,81,2,2,0
2026-04-08,5,ウインウイン,4,抜き,北西,5,1-3-4,2690,13,1,1,0
2026-04-08,6,予選,4,差し,北,4,2-1-6,1270,2,2,2,0
2026-04-08,7,ウインウイン,4,逃げ,北,4,1-3-4,620,1,1,1,0
2026-04-08,8,予選,4,逃げ,北,2,1-5-6,3180,10,1,1,0
2026-04-08,9,戸田特賞,4,差し,無,0,2-5-1,38080,77,2,2,0
2026-04-08,10,戸田特賞,4,逃げ,無,0,1-2-5,4620,18,1,1,0
2026-04-08,11,戸田特選,4,逃げ,無,0,1-5-2,1180,4,1,1,0
2026-04-08,12,記者選抜戦,4,差し,南,1,2-3-1,11290,29,2,2,0
2026-04-09,1,一般戦,5,まくり差し,南,5,5-1-2,5340,23,5,5,0
2026-04-09,2,一般戦,5,まくり,南,6,3-5-1,3990,14,3,3,0
2026-04-09,3,一般戦,5,抜き,南,7,5-6-4,9520,39,5,5,0
2026-04-09,4,一般戦,5,まくり,南,7,5-1-3,2440,7,4,5,0
2026-04-09,5,一般戦,5,逃げ,南西,8,1-4-6,390,1,1,1,0
2026-04-09,6,一般戦,5,抜き,南西,8,2-3-5,7380,35,2,2,0
2026-04-09,7,一般戦,5,逃げ,南,8,1-3-6,1380,5,1,1,0
2026-04-09,8,一般戦,5,まくり,南東,8,3-6-5,2560,8,3,3,0
2026-04-09,9,一般戦,5,差し,南,8,4-3-6,6790,26,4,4,0
2026-04-09,10,準優勝戦,5,逃げ,南,6,1-5-4,10510,27,1,1,0
2026-04-09,11,準優勝戦,5,逃げ,南,6,1-2-3,800,1,1,1,0
2026-04-09,12,準優勝戦,5,まくり,南,5,3-1-6,14000,35,3,3,0
2026-04-10,1,一般戦,6,まくり,南,6,4-1-2,8580,30,4,4,0
2026-04-10,2,一般戦,6,逃げ,南,7,1-2-6,1520,5,1,1,0
2026-04-10,3,一般戦,6,まくり,南,7,3-2-5,14740,46,3,3,0
2026-04-10,4,一般戦,6,まくり,南,7,4-5-1,2200,2,4,4,0
2026-04-10,5,ウインウイン,6,逃げ,南,7,1-4-2,710,1,1,1,1
2026-04-10,6,一般戦,6,まくり,南,7,3-4-5,1730,2,3,3,0
2026-04-10,7,ウインウイン,6,逃げ,南,6,1-3-2,1550,6,1,1,0
2026-04-10,8,一般戦,6,まくり差し,南,6,3-6-1,4640,17,3,3,0
2026-04-10,9,戸田特選,6,まくり差し,南,7,5-4-1,51230,76,5,5,0
2026-04-10,10,選抜戦,6,逃げ,南,6,1-2-3,1020,1,1,1,0
2026-04-10,11,選抜戦,6,差し,南,6,2-6-1,12540,64,2,2,0
2026-04-10,12,優勝戦,6,逃げ,南,6,1-4-2,1220,3,1,1,0
2026-04-14,1,予選,1,逃げ,東,1,1-3-2,5550,19,1,1,0
2026-04-14,2,予選,1,まくり,東,2,2-5-3,13850,47,2,2,0
2026-04-14,3,予選,1,抜き,東,3,1-4-2,7640,33,1,1,0
2026-04-14,4,予選,1,逃げ,東,2,1-2-3,6130,28,1,1,0
2026-04-14,5,ウインウイン,1,逃げ,東,4,1-2-4,1790,7,1,1,0
2026-04-14,6,予選,1,まくり,東,4,2-6-4,1810,2,3,2,0
2026-04-14,7,ウインウイン,1,逃げ,東,3,1-2-5,2020,8,1,1,0
2026-04-14,8,予選,1,まくり,東,4,3-4-6,11020,34,3,3,0
2026-04-14,9,予選,1,まくり差し,東,5,4-1-2,2430,8,5,4,0
2026-04-14,10,戸田特賞,1,逃げ,東,4,1-6-5,10060,38,1,1,0
2026-04-14,11,記者選抜戦,1,逃げ,東,4,1-3-5,920,1,1,1,0
2026-04-14,12,ウインビー選,1,差し,東,5,2-1-4,9540,31,2,2,0
2026-04-15,1,予選,2,差し,東,2,2-4-6,8680,34,2,2,0
2026-04-15,2,予選,2,逃げ,無,0,1-5-2,25880,88,1,1,0
2026-04-15,3,予選,2,逃げ,無,0,1-4-3,1270,3,1,1,0
2026-04-15,4,予選,2,まくり,無,0,3-2-5,4030,9,3,3,0
2026-04-15,5,ウインウイン,2,逃げ,無,0,1-5-4,6080,20,1,1,0
2026-04-15,6,予選,2,逃げ,無,0,1-2-5,6750,34,1,1,0
2026-04-15,7,ウインウイン,2,逃げ,南東,1,1-5-4,3720,15,1,1,0
2026-04-15,8,予選,2,まくり,無,0,2-3-5,1530,1,2,2,0
2026-04-15,9,予選,2,まくり,無,0,2-3-6,3320,7,2,2,1
2026-04-15,10,戸田特賞,2,まくり,無,0,3-2-6,8720,34,3,3,0
2026-04-15,11,戸田特選,2,まくり,東,2,3-4-2,6190,22,3,3,0
2026-04-15,12,記者選抜戦,2,逃げ,東,2,1-5-3,2110,11,1,1,0
2026-04-16,1,予選,3,逃げ,北西,2,1-3-2,770,2,1,1,0
2026-04-16,2,予選,3,まくり,北,2,3-5-1,12670,49,4,3,1
2026-04-16,3,予選,3,逃げ,北,1,1-3-6,9500,39,1,1,0
2026-04-16,4,予選,3,まくり差し,北,1,3-1-5,8850,41,3,3,0
2026-04-16,5,ウインウイン,3,まくり,東,4,3-4-2,5440,22,4,3,1
2026-04-16,6,予選,3,まくり,東,6,5-2-1,8900,54,4,5,1
2026-04-16,7,ウインウイン,3,まくり,東,3,2-1-4,15890,33,2,2,0
2026-04-16,8,予選,3,逃げ,東,4,1-5-4,16230,53,1,1,0
2026-04-16,9,予選,3,まくり差し,東,5,5-4-6,3090,11,5,5,0
2026-04-16,10,戸田特賞,3,差し,東,5,2-3-1,2050,8,2,2,0
2026-04-16,11,戸田特選,3,まくり,東,6,3-4-1,18760,61,3,3,0
2026-04-16,12,記者選抜戦,3,逃げ,東,6,1-4-6,2230,7,1,1,0
2026-04-17,1,予選,4,まくり差し,無,0,2-3-5,6310,31,3,2,1
2026-04-17,2,予選,4,まくり,無,0,2-3-6,12870,53,2,2,0
2026-04-17,3,予選,4,まくり,北東,1,2-3-4,3720,16,2,2,0
2026-04-17,4,予選,4,まくり差し,北東,2,4-3-2,4680,19,4,4,0
2026-04-17,5,ウインウイン,4,まくり差し,北東,2,4-1-6,1330,4,4,4,0
2026-04-17,6,予選,4,まくり,東,2,3-6-4,17260,53,3,3,0
2026-04-17,7,ウインウイン,4,逃げ,東,2,1-2-3,1090,2,1,1,0
2026-04-17,8,予選,4,逃げ,東,2,1-2-3,870,1,1,1,1
2026-04-17,9,予選,4,まくり,東,2,4-5-1,3040,14,4,4,0
2026-04-17,10,戸田特賞,4,抜き,東,3,2-1-5,1090,3,2,2,0
2026-04-17,11,戸田特選,4,逃げ,東,3,1-3-2,1540,3,1,1,0
2026-04-17,12,記者選抜戦,4,逃げ,東,2,1-2-5,1050,4,1,1,0
2026-04-18,1,一般戦,5,逃げ,南,1,1-3-4,2750,9,1,1,0
2026-04-18,2,一般戦,5,逃げ,南,2,1-2-4,3090,10,1,1,0
2026-04-18,3,一般戦,5,逃げ,無,0,1-2-3,3150,12,1,1,0
2026-04-18,4,一般戦,5,逃げ,南,1,1-2-5,1540,2,1,1,0
2026-04-18,5,一般戦,5,抜き,無,0,1-5-3,750,2,1,1,0
2026-04-18,6,一般戦,5,まくり,南,1,2-1-4,2610,7,3,2,1
2026-04-18,7,一般戦,5,逃げ,南,1,1-2-6,2000,6,1,1,0
2026-04-18,8,一般戦,5,まくり,南東,3,3-4-5,6430,25,3,3,0
2026-04-18,9,一般戦,5,差し,南東,2,3-1-4,4010,13,3,3,0
2026-04-18,10,準優勝戦,5,まくり,南,1,2-1-4,2040,6,2,2,0
2026-04-18,11,準優勝戦,5,まくり,南,1,2-3-4,6680,22,2,2,0
2026-04-18,12,準優勝戦,5,逃げ,南,1,1-2-6,1070,2,1,1,1
2026-04-19,1,一般戦,6,逃げ,東,2,1-2-6,2950,9,1,1,0
2026-04-19,2,一般戦,6,まくり,南東,1,3-1-2,3290,12,3,3,0
2026-04-19,3,一般戦,6,まくり差し,無,0,5-3-6,3770,14,5,5,1
2026-04-19,4,一般戦,6,まくり,無,0,2-4-3,4090,19,2,2,0
2026-04-19,5,ウインウイン,6,まくり差し,東,2,3-1-6,9870,33,3,3,0
2026-04-19,6,一般戦,6,まくり差し,東,3,3-6-4,33860,80,4,3,1
2026-04-19,7,ウインウイン,6,逃げ,東,1,1-3-2,1200,3,1,1,0
2026-04-19,8,一般戦,6,逃げ,東,2,1-2-3,2800,12,1,1,0
2026-04-19,9,一般戦,6,逃げ,東,3,1-5-4,5560,20,1,1,0
2026-04-19,10,選抜戦,6,逃げ,東,4,1-2-3,1640,3,1,1,0
2026-04-19,11,選抜戦,6,まくり,東,4,5-6-4,64840,79,5,5,0
2026-04-19,12,優勝戦,6,まくり差し,東,3,4-1-2,8840,27,5,4,1
2026-05-01,1,予選,1,逃げ,北西,1,1-3-2,4460,19,1,1,0
2026-05-01,2,予選,1,まくり,無,0,4-5-1,2570,10,4,4,0
2026-05-01,3,予選,1,逃げ,無,0,2-4-6,1020,1,1,2,0
2026-05-01,4,予選,1,まくり差し,無,0,5-1-4,11950,36,5,5,0
2026-05-01,5,ウインウイン,1,まくり差し,無,0,3-1-5,19280,47,3,3,0
2026-05-01,6,予選,1,まくり差し,無,0,4-2-5,9310,41,4,4,0
2026-05-01,7,ウインウイン,1,まくり,無,0,4-1-3,4890,20,4,4,0
2026-05-01,8,予選,1,まくり,無,0,3-2-6,1750,6,3,3,0
2026-05-01,9,予選,1,逃げ,無,0,1-6-3,2950,10,1,1,0
2026-05-01,10,予選特別,1,差し,無,0,2-4-1,13010,59,2,2,0
2026-05-01,11,予選特別,1,まくり差し,南,1,4-3-6,9990,31,4,4,0
2026-05-01,12,ウインビー選,1,まくり,南,5,4-1-5,12050,33,4,4,0
2026-05-02,1,予選,2,抜き,北西,4,3-5-1,8090,28,3,3,0
2026-05-02,2,予選,2,差し,北西,4,5-2-4,2310,6,5,5,0
2026-05-02,3,予選,2,差し,北西,5,4-5-2,1000,1,4,4,0
2026-05-02,4,予選,2,まくり,北西,4,2-4-5,1310,5,2,2,0
2026-05-02,5,ウインウイン,2,逃げ,北西,4,1-4-2,1110,5,1,1,1
2026-05-02,6,予選,2,まくり,北西,5,3-1-2,2590,14,3,3,0
2026-05-02,7,ウインウイン,2,逃げ,北,4,1-2-6,900,4,1,1,0
2026-05-02,8,予選,2,恵まれ,北西,5,4-5-3,1770,8,3,4,1
2026-05-02,9,予選,2,逃げ,北西,4,1-3-6,2910,11,1,1,0
2026-05-02,10,予選特別,2,まくり,北西,4,4-5-1,3520,15,4,4,0
2026-05-02,11,予選特別,2,まくり,北西,4,4-5-1,2100,7,4,4,0
2026-05-02,12,記者選抜戦,2,差し,北西,4,2-3-6,38050,58,2,2,0
2026-05-03,1,予選,3,差し,無,0,3-5-2,1680,6,3,3,0
2026-05-03,2,予選,3,まくり,無,0,3-4-2,6410,27,3,3,0
2026-05-03,3,予選,3,まくり,南,1,3-6-5,1730,3,3,3,0
2026-05-03,4,予選,3,まくり差し,無,0,3-6-2,3860,17,4,3,1
2026-05-03,5,ウインウイン,3,逃げ,南,2,1-2-4,1160,4,1,1,0
2026-05-03,6,予選,3,まくり差し,南,2,3-2-6,4510,17,3,3,0
2026-05-03,7,ウインウイン,3,まくり差し,南東,4,3-2-1,6090,16,3,3,0
2026-05-03,8,予選,3,まくり差し,南,3,5-3-1,18270,41,4,5,0
2026-05-03,9,予選,3,まくり,南,5,4-6-1,14290,39,4,4,0
2026-05-03,10,予選特別,3,まくり差し,南,5,4-3-1,5880,17,4,4,0
2026-05-03,11,予選特別,3,まくり,南西,5,3-4-2,7270,25,3,3,0
2026-05-03,12,記者選抜戦,3,まくり,南,5,2-5-4,17270,50,3,2,0
2026-05-04,1,予選,4,差し,無,0,6-2-3,3870,18,4,6,0
2026-05-04,2,予選,4,まくり,無,0,2-4-1,4050,14,2,2,0
2026-05-04,3,予選,4,抜き,無,0,3-4-1,2150,8,3,3,0
2026-05-04,4,予選,4,まくり,南,4,2-3-4,5050,22,2,2,0
2026-05-04,5,ウインウイン,4,抜き,南,4,1-5-2,3800,15,1,1,0
2026-05-04,6,予選,4,まくり,南,3,3-5-4,1180,2,3,3,0
2026-05-04,7,ウインウイン,4,恵まれ,南,6,,,,6,6,0
2026-05-04,8,予選,4,逃げ,南西,5,1-3-2,1520,3,1,1,0
2026-05-04,9,予選,4,逃げ,南西,5,1-4-3,1640,4,1,1,0
2026-05-04,10,予選特別,4,差し,南西,7,2-3-1,1830,6,2,2,0
2026-05-04,11,予選特別,4,逃げ,南,5,1-6-2,1910,8,1,1,0
2026-05-04,12,記者選抜戦,4,逃げ,南西,7,1-2-4,590,1,1,1,0
2026-05-05,1,一般戦,5,まくり,北西,2,2-1-4,3510,13,2,2,0
2026-05-05,2,一般戦,5,逃げ,北西,3,1-6-4,1950,9,1,1,0
2026-05-05,3,一般戦,5,まくり,北,3,4-5-6,5180,24,4,4,0
2026-05-05,4,一般戦,5,逃げ,北,1,1-2-3,630,1,1,1,0
2026-05-05,5,ウインウイン,5,逃げ,無,0,1-4-3,680,2,1,1,0
2026-05-05,6,一般戦,5,逃げ,北,1,1-3-2,5740,20,1,1,0
2026-05-05,7,ウインウイン,5,まくり差し,東,2,3-1-4,1420,6,3,3,0
2026-05-05,8,一般戦,5,まくり,無,0,6-4-2,1860,6,3,6,1
2026-05-05,9,一般戦,5,差し,東,2,2-1-5,1720,7,2,2,0
2026-05-05,10,準優勝戦,5,まくり,東,3,2-6-5,26170,68,2,2,0
2026-05-05,11,準優勝戦,5,差し,南東,2,2-1-5,5910,18,2,2,0
2026-05-05,12,準優勝戦,5,まくり差し,南,3,5-2-6,24770,65,5,5,0
2026-05-06,1,一般戦,6,まくり差し,無,0,3-2-1,8380,27,3,3,0
2026-05-06,2,一般戦,6,差し,南,1,2-4-1,10210,37,2,2,0
2026-05-06,3,一般戦,6,逃げ,南,2,1-3-6,840,3,1,1,0
2026-05-06,4,一般戦,6,逃げ,南,1,1-5-2,4170,11,1,1,0
2026-05-06,5,ウインウイン,6,まくり,南,2,3-2-4,23950,45,3,3,0
2026-05-06,6,一般戦,6,抜き,南,1,3-4-1,3030,12,3,3,0
2026-05-06,7,ウインウイン,6,逃げ,南,1,1-3-2,800,2,1,1,0
2026-05-06,8,一般戦,6,差し,南東,3,4-3-1,3220,16,4,4,0
2026-05-06,9,一般戦,6,まくり,南東,2,6-5-4,8480,30,3,6,1
2026-05-06,10,特別選抜戦,6,逃げ,南,1,1-2-5,3760,7,1,1,0
2026-05-06,11,特別選抜戦,6,まくり差し,南,3,5-1-3,5830,22,5,5,0
2026-05-06,12,優勝戦,6,まくり差し,南,2,5-1-3,6170,28,5,5,0
2026-05-14,1,予選,1,まくり,無,0,5-2-4,35190,96,3,5,1
2026-05-14,2,予選,1,まくり,北,1,3-5-4,2990,10,3,3,0
2026-05-14,3,予選,1,まくり差し,北東,1,3-1-4,1830,4,3,3,0
2026-05-14,4,予選,1,まくり,北東,2,2-3-1,2390,5,2,2,0
2026-05-14,5,ウインウイン,1,差し,東,3,2-4-3,22650,50,2,2,0
2026-05-14,6,予選,1,まくり差し,東,5,4-6-2,17680,77,5,4,0
2026-05-14,7,ウインウイン,1,逃げ,東,5,1-3-5,2550,10,1,1,0
2026-05-14,8,予選,1,まくり差し,東,5,5-2-3,5390,21,5,5,0
2026-05-14,9,戸田特賞,1,まくり差し,東,6,4-2-1,3700,13,4,4,0
2026-05-14,10,戸田特賞,1,逃げ,東,6,1-3-5,4320,15,1,1,0
2026-05-14,11,記者選抜戦,1,抜き,東,7,3-5-1,33530,62,3,3,0
2026-05-14,12,戸田選抜戦,1,まくり,東,7,4-1-6,5140,17,4,4,0
2026-05-15,1,予選,2,逃げ,東,1,1-2-6,1540,3,1,1,0
2026-05-15,2,予選,2,まくり差し,無,0,4-3-5,23810,51,4,4,0
2026-05-15,3,予選,2,まくり差し,無,0,5-2-3,16890,48,5,5,0
2026-05-15,4,予選,2,まくり,無,0,3-5-1,1910,4,3,3,0
2026-05-15,5,ウインウイン,2,差し,東,1,4-1-3,2270,8,4,4,0
2026-05-15,6,予選,2,まくり差し,東,3,3-2-6,3000,8,3,3,0
2026-05-15,7,ウインウイン,2,逃げ,南東,2,1-5-6,1140,1,1,1,0
2026-05-15,8,予選,2,まくり,東,1,3-4-6,2210,1,3,3,0
2026-05-15,9,戸田特賞,2,抜き,南東,2,2-4-1,2040,8,2,2,0
2026-05-15,10,戸田特賞,2,まくり差し,南東,3,3-5-2,26150,58,3,3,0
2026-05-15,11,戸田特選,2,逃げ,南東,2,1-2-3,660,2,1,1,0
2026-05-15,12,記者選抜戦,2,逃げ,南東,3,1-5-3,2000,9,1,1,0
2026-05-16,1,予選,3,まくり,東,2,4-2-3,2220,6,4,4,0
2026-05-16,2,予選,3,まくり差し,無,0,5-1-3,5570,26,5,5,0
2026-05-16,3,予選,3,差し,北東,1,4-2-1,10260,54,4,4,0
2026-05-16,4,予選,3,まくり差し,東,2,4-6-2,18870,48,4,4,0
2026-05-16,5,ウインウイン,3,逃げ,南東,1,1-4-6,930,2,1,1,0
2026-05-16,6,予選,3,抜き,南東,1,6-2-1,9740,31,6,6,0
2026-05-16,7,ウインウイン,3,逃げ,無,0,1-2-6,950,2,1,1,0
2026-05-16,8,予選,3,逃げ,南東,2,1-3-4,5920,28,1,1,0
2026-05-16,9,戸田特賞,3,まくり差し,無,0,3-1-5,1660,4,3,3,0
2026-05-16,10,戸田特賞,3,まくり差し,無,0,4-3-5,13570,46,4,4,0
2026-05-16,11,戸田特選,3,逃げ,無,0,1-4-2,3810,14,1,1,0
2026-05-16,12,記者選抜戦,3,逃げ,南東,3,1-5-6,1210,4,1,1,0
2026-05-17,1,予選,4,まくり,北東,2,3-5-1,4760,17,3,3,0
2026-05-17,2,予選,4,まくり,無,0,6-4-3,4060,15,6,6,0
2026-05-17,3,予選,4,まくり差し,東,3,5-2-6,2540,8,5,5,0
2026-05-17,4,予選,4,差し,無,0,2-1-3,2460,12,2,2,0
2026-05-17,5,ウインウイン,4,逃げ,無,0,1-2-4,2190,10,1,1,0
2026-05-17,6,予選,4,まくり,北東,1,2-3-5,570,1,2,2,0
2026-05-17,7,ウインウイン,4,逃げ,東,3,1-6-3,6690,24,1,1,0
2026-05-17,8,予選,4,逃げ,東,1,1-3-4,2000,7,1,1,0
2026-05-17,9,戸田特賞,4,恵まれ,南東,1,2-3-4,18470,30,2,2,0
2026-05-17,10,戸田特賞,4,逃げ,東,3,1-3-5,580,2,1,1,0
2026-05-17,11,戸田特選,4,まくり,東,1,3-5-2,17240,44,3,3,0
2026-05-17,12,記者選抜戦,4,まくり,東,3,3-6-4,13770,33,3,3,0
2026-05-18,1,一般戦,5,逃げ,南東,1,1-3-5,7430,29,1,1,0
2026-05-18,2,一般戦,5,逃げ,南東,1,1-3-2,1410,2,1,1,0
2026-05-18,3,一般戦,5,差し,南,2,2-1-5,4250,10,2,2,0
2026-05-18,4,一般戦,5,抜き,南,2,1-3-6,1600,5,1,1,0
2026-05-18,5,一般戦,5,まくり,南,2,2-3-4,6810,26,2,2,0
2026-05-18,6,一般戦,5,まくり,南,2,4-5-6,2800,11,4,4,0
2026-05-18,7,一般戦,5,まくり,南,1,2-6-1,5700,25,2,2,0
2026-05-18,8,一般戦,5,逃げ,南,2,1-5-3,1040,2,1,1,0
2026-05-18,9,一般戦,5,抜き,南,2,1-3-4,2950,9,1,1,0
2026-05-18,10,準優勝戦,5,まくり,南,3,3-6-1,33860,70,3,3,0
2026-05-18,11,準優勝戦,5,逃げ,南,3,1-5-4,5460,16,1,1,0
2026-05-18,12,準優勝戦,5,抜き,南,3,1-2-3,790,1,1,1,0
2026-05-19,1,一般戦,6,差し,南,2,2-4-3,10730,44,2,2,0
2026-05-19,2,一般戦,6,逃げ,南東,2,1-2-4,1300,3,1,1,0
2026-05-19,3,一般戦,6,まくり,南,2,2-6-3,5520,22,2,2,0
2026-05-19,4,一般戦,6,まくり,南,2,4-1-6,11370,44,4,4,0
2026-05-19,5,ウインウイン,6,逃げ,南,2,1-4-2,700,2,1,1,0
2026-05-19,6,一般戦,6,まくり,南,2,2-1-4,2400,10,2,2,0
2026-05-19,7,ウインウイン,6,逃げ,南,3,1-2-3,620,2,1,1,0
2026-05-19,8,一般戦,6,逃げ,南,3,1-2-6,4240,18,1,1,0
2026-05-19,9,戸田特選,6,まくり,南,4,3-5-6,8000,27,3,3,0
2026-05-19,10,選抜戦,6,逃げ,南,3,1-4-3,1780,5,1,1,0
2026-05-19,11,選抜戦,6,まくり,南,3,4-1-6,13520,52,6,4,0
2026-05-19,12,優勝戦,6,逃げ,南,3,1-2-3,1020,1,1,1,0
2026-05-28,1,予選,1,逃げ,南東,2,1-3-6,1970,3,1,1,0
2026-05-28,2,予選,1,まくり,南,1,3-1-5,6840,33,3,3,0
2026-05-28,3,予選,1,逃げ,南東,2,1-4-2,950,1,1,1,1
2026-05-28,4,予選,1,逃げ,南,2,1-4-3,2590,8,1,1,0
2026-05-28,5,予選,1,まくり差し,南東,1,3-1-2,4530,16,3,3,0
2026-05-28,6,予選,1,まくり,南東,3,5-4-1,3170,12,4,5,0
2026-05-28,7,予選,1,まくり,南,1,3-2-1,3650,12,3,3,0
2026-05-28,8,予選,1,差し,無,0,2-4-1,4040,13,2,2,0
2026-05-28,9,戸田特賞,1,抜き,南,1,2-3-1,1830,6,2,2,0
2026-05-28,10,戸田特賞,1,まくり,南,1,4-3-1,4790,17,4,4,0
2026-05-28,11,戸田特選,1,差し,無,0,4-6-1,13410,34,4,4,0
2026-05-28,12,記者選抜戦,1,まくり,無,0,5-1-2,11960,24,5,5,0
2026-05-29,1,予選,2,差し,北西,5,2-3-1,10030,39,2,2,0
2026-05-29,2,予選,2,逃げ,北西,6,1-2-6,3050,8,1,1,0
2026-05-29,3,予選,2,抜き,北西,7,3-4-2,4630,18,3,3,0
2026-05-29,4,予選,2,逃げ,北西,7,1-3-6,11380,48,1,1,0
2026-05-29,5,予選,2,まくり,北西,7,5-1-2,1590,4,5,5,0
2026-05-29,6,予選,2,まくり差し,北西,7,4-2-3,30840,80,4,4,0
2026-05-29,7,予選,2,まくり,北西,6,2-1-6,2260,8,2,2,0
2026-05-29,8,予選,2,差し,北西,9,2-3-1,900,2,2,2,0
2026-05-29,9,戸田特賞,2,まくり差し,北西,7,3-4-1,910,2,3,3,0
2026-05-29,10,戸田特賞,2,まくり,北,7,3-1-4,3420,15,3,3,0
2026-05-29,11,戸田特選,2,差し,北西,8,2-1-3,9940,28,2,2,0
2026-05-29,12,記者選抜戦,2,逃げ,北西,7,1-5-2,1240,3,1,1,0
2026-05-30,1,予選,3,まくり,東,2,6-5-3,9860,37,6,6,0
2026-05-30,2,予選,3,抜き,東,1,4-2-6,4420,14,4,4,0
2026-05-30,3,予選,3,まくり,南,2,4-6-5,1690,2,3,4,1
2026-05-30,4,予選,3,抜き,南,3,4-3-5,1770,2,4,4,0
2026-05-30,5,予選,3,逃げ,南東,5,1-5-4,3870,16,1,1,0
2026-05-30,6,予選,3,まくり,南,5,4-5-6,560,1,4,4,0
2026-05-30,7,予選,3,差し,南,3,2-1-3,1230,4,2,2,0
2026-05-30,8,予選,3,まくり,南,5,2-6-5,3810,14,2,2,0
2026-05-30,9,戸田特賞,3,逃げ,南,4,1-3-2,1270,1,1,1,0
2026-05-30,10,戸田特賞,3,まくり,南,4,3-2-1,1260,3,3,3,0
2026-05-30,11,戸田特選,3,まくり差し,南,4,3-1-2,9760,28,3,3,0
2026-05-30,12,記者選抜戦,3,逃げ,南,5,1-2-3,570,2,1,1,0
2026-05-31,1,一般戦,4,まくり,東,2,6-1-2,25350,66,6,6,0
2026-05-31,2,一般戦,4,抜き,無,0,1-5-2,3050,11,1,1,0
2026-05-31,3,一般戦,4,差し,無,0,2-1-4,3660,17,2,2,0
2026-05-31,4,一般戦,4,まくり,無,0,3-4-2,3130,14,3,3,0
2026-05-31,5,一般戦,4,逃げ,無,0,1-2-3,3070,11,1,1,0
2026-05-31,6,一般戦,4,差し,無,0,4-5-2,5850,26,4,4,0
2026-05-31,7,一般戦,4,まくり,東,3,4-1-6,1370,4,4,4,0
2026-05-31,8,一般戦,4,逃げ,東,3,1-3-6,2320,7,1,1,1
2026-05-31,9,戸田特選,4,逃げ,東,4,1-2-3,1220,1,1,1,0
2026-05-31,10,選抜戦,4,まくり差し,東,3,4-1-3,15070,47,4,4,0
2026-05-31,11,選抜戦,4,逃げ,東,3,1-4-6,5520,18,1,1,0
2026-05-31,12,優勝戦,4,まくり,東,4,4-2-3,24620,58,4,4,0
2026-06-18,1,予選,1,逃げ,北,2,1-2-4,2170,7,1,1,0
2026-06-18,2,予選,1,差し,北,1,2-1-5,2720,9,2,2,0
2026-06-18,3,予選,1,差し,北,2,3-2-1,3280,12,3,3,0
2026-06-18,4,予選,1,まくり,北,2,2-6-3,3610,12,2,2,0
2026-06-18,5,ウインウイン,1,抜き,北,3,2-1-4,1780,5,2,2,0
2026-06-18,6,予選,1,まくり,北,3,2-4-5,2230,4,2,2,0
2026-06-18,7,ウインウイン,1,抜き,北,2,3-1-4,4610,15,3,3,0
2026-06-18,8,予選,1,差し,北,2,2-6-4,3480,13,2,2,0
2026-06-18,9,戸田特賞,1,抜き,北,3,2-1-5,2650,8,2,2,0
2026-06-18,10,戸田特賞,1,差し,北,3,2-1-5,6000,24,2,2,0
2026-06-18,11,記者選抜戦,1,抜き,北,3,5-6-1,100260,106,5,5,0
2026-06-18,12,ウインク選抜,1,逃げ,北,2,1-4-2,2790,8,1,1,0
2026-06-19,1,予選,2,まくり,南東,3,3-2-1,31150,73,3,3,0
2026-06-19,2,予選,2,まくり,南東,2,2-6-3,7560,28,2,2,0
2026-06-19,3,予選,2,まくり差し,南東,4,3-2-6,1340,2,3,3,0
2026-06-19,4,予選,2,まくり,南東,2,2-4-5,1530,4,2,2,0
2026-06-19,5,ウインウイン,2,逃げ,南東,1,1-6-3,65630,79,1,1,0
2026-06-19,6,予選,2,逃げ,南,2,1-2-3,5090,20,1,1,0
2026-06-19,7,ウインウイン,2,逃げ,南,2,1-2-6,1590,5,1,1,0
2026-06-19,8,予選,2,まくり,南東,3,5-6-1,2150,6,5,5,0
2026-06-19,9,戸田特賞,2,まくり,南東,3,3-5-2,2970,11,3,3,0
2026-06-19,10,戸田特賞,2,まくり,南東,3,6-2-4,30060,47,6,6,0
