ym,touban,tot_n,tot_top3,c1n,c1w,c4n,c4w,c4mk,c4st_sum,c4st_n,c6n,c6w2,c6w3,c6st_sum,c6st_n,t4n,t4mk,t6n,t6_23
2025-07,3922,9,5,1,0,2,0,0,0.38,2,1,0,0,0.23,1,0,0,0,0
2025-07,3928,3,1,1,0,1,0,0,0.08,1,0,0,0,0,0,0,0,0,0
2025-07,3929,10,3,2,1,2,1,1,0.51,2,1,0,0,0.14,1,0,0,0,0
2025-07,3930,7,2,1,0,2,0,0,0.33,2,1,0,1,0.06,1,0,0,0,0
2025-07,3931,2,2,0,0,1,0,0,0.17,1,0,0,0,0,0,0,0,0,0
2025-07,3932,1,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0
2025-07,3933,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,3934,3,2,0,0,1,0,0,0.11,1,0,0,0,0,0,0,0,0,0
2025-07,3935,8,4,0,0,2,0,0,0.12,2,1,0,1,0.19,1,0,0,0,0
2025-07,3939,2,0,0,0,1,0,0,0.11,1,0,0,0,0,0,0,0,0,0
2025-07,3940,11,8,2,0,3,2,2,0.3,3,2,1,0,0.38,2,0,0,0,0
2025-07,3941,10,7,2,2,2,0,0,0.39,2,1,0,0,0.09,1,0,0,0,0
2025-07,3942,9,4,1,0,1,0,0,0.12,1,2,0,0,0.36,2,0,0,0,0
2025-07,3945,8,3,2,0,1,0,0,0.33,1,1,0,1,0.19,1,0,0,0,0
2025-07,3946,12,8,3,2,1,0,0,0.19,1,0,0,0,0,0,0,0,0,0
2025-07,3947,3,1,0,0,1,0,0,0.19,1,0,0,0,0,0,0,0,0,0
2025-07,3948,7,2,1,1,0,0,0,0,0,2,0,0,0.33,2,0,0,0,0
2025-07,3949,8,1,1,0,1,0,0,0.15,1,2,0,0,0.45,2,0,0,0,0
2025-07,3950,5,0,1,0,0,0,0,0,0,1,0,0,0.29,1,0,0,0,0
2025-07,3951,5,2,1,0,0,0,0,0,0,1,0,0,0.2,1,0,0,0,0
2025-07,3952,3,2,1,1,1,1,0,0.15,1,0,0,0,0,0,0,0,0,0
2025-07,3953,6,1,1,0,2,0,0,0.43,2,1,0,0,0.33,1,0,0,0,0
2025-07,3955,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,3956,8,8,2,2,0,0,0,0,0,1,0,1,0.2,1,0,0,0,0
2025-07,3957,5,0,1,0,1,0,0,0.16,1,0,0,0,0,0,0,0,0,0
2025-07,3959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,3960,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,3961,5,3,2,1,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0
2025-07,3963,7,5,2,1,0,0,0,0,0,1,0,0,0.16,1,0,0,0,0
2025-07,3965,5,5,1,1,1,0,0,0.08,1,0,0,0,0,0,0,0,0,0
2025-07,3966,10,10,3,1,1,1,1,0.01,1,2,0,2,0.75,2,0,0,0,0
2025-07,3967,8,6,1,1,1,0,0,0.2,1,2,0,1,0.38,2,0,0,0,0
2025-07,3968,8,3,1,0,2,0,0,0.24,2,0,0,0,0,0,0,0,0,0
2025-07,3973,11,5,2,1,2,0,0,0.27,2,3,0,0,0.59,3,0,0,0,0
2025-07,3975,10,7,1,0,3,0,0,0.41,3,1,1,0,0.1,1,0,0,0,0
2025-07,3976,8,1,1,0,1,0,0,0.18,1,2,0,0,0.45,2,0,0,0,0
2025-07,3977,9,4,2,1,3,1,1,0.39,3,2,0,0,0.24,2,0,0,0,0
2025-07,3978,11,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,3981,11,6,1,1,1,0,0,0.11,1,2,1,0,0.4,2,0,0,0,0
2025-07,3982,9,2,2,1,1,0,0,0.02,1,2,0,0,0.21,2,0,0,0,0
2025-07,3983,10,7,2,1,2,0,0,0.26,2,1,0,1,0.19,1,0,0,0,0
2025-07,3984,7,5,4,4,1,0,0,0.08,1,1,0,0,0.15,1,0,0,0,0
2025-07,3986,14,7,2,1,1,0,0,0.24,1,2,0,0,0.39,2,0,0,0,0
2025-07,3987,5,4,1,1,1,0,0,0.24,1,2,0,1,0.37,2,0,0,0,0
2025-07,3988,10,4,1,1,2,1,0,0.32,2,2,0,0,0.41,2,0,0,0,0
2025-07,3989,10,3,1,0,2,0,0,0.22,2,1,0,0,0.16,1,0,0,0,0
2025-07,3990,11,6,2,1,1,0,0,0.14,1,1,0,0,0.12,1,0,0,0,0
2025-07,3992,2,0,0,0,0,0,0,0,0,2,0,0,0.28,2,0,0,0,0
2025-07,3993,5,2,1,0,1,0,0,0.2,1,1,0,1,0.13,1,0,0,0,0
2025-07,3995,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,3997,10,7,4,1,1,0,0,0.13,1,2,1,0,0.35,2,0,0,0,0
2025-07,3998,6,1,1,0,0,0,0,0,0,1,0,0,0.19,1,0,0,0,0
2025-07,3999,5,4,1,1,1,0,0,0.09,1,0,0,0,0,0,0,0,0,0
2025-07,4000,9,7,2,1,1,0,0,0.15,1,1,0,1,0.27,1,0,0,0,0
2025-07,4002,7,5,2,1,1,0,0,0.08,1,2,0,1,0.5,2,0,0,0,0
2025-07,4004,10,7,1,0,2,0,0,0.38,2,2,1,0,0.45,2,0,0,0,0
2025-07,4006,10,5,1,1,2,0,0,0.32,2,1,0,0,0.25,1,0,0,0,0
2025-07,4007,10,5,1,1,2,0,0,0.18,1,2,0,0,0.33,2,0,0,0,0
2025-07,4009,10,4,2,2,2,0,0,0.14,2,2,0,1,0.35,2,0,0,0,0
2025-07,4010,9,1,1,0,2,0,0,0.45,2,1,0,0,0.23,1,0,0,0,0
2025-07,4011,6,3,2,1,2,0,0,0.29,2,0,0,0,0,0,0,0,0,0
2025-07,4012,9,8,2,1,3,1,1,0.8,3,0,0,0,0,0,0,0,0,0
2025-07,4013,9,6,2,1,1,0,0,0.22,1,2,0,0,0.28,2,0,0,0,0
2025-07,4014,10,6,2,2,2,0,0,0.26,2,2,0,0,0.56,2,0,0,0,0
2025-07,4015,11,6,2,0,1,0,0,0.32,1,2,0,1,0.25,2,0,0,0,0
2025-07,4016,6,1,0,0,1,0,0,0.06,1,2,0,0,0.38,2,0,0,0,0
2025-07,4017,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4019,10,8,2,1,1,0,0,0.29,1,1,0,0,0.13,1,0,0,0,0
2025-07,4020,11,2,1,0,3,0,0,0.64,3,1,0,0,0.19,1,0,0,0,0
2025-07,4024,8,5,1,1,1,0,0,0.19,1,1,0,1,0.14,1,0,0,0,0
2025-07,4025,12,7,2,2,2,1,1,0.33,2,3,0,1,0.34,3,0,0,0,0
2025-07,4027,11,7,2,1,1,0,0,0.02,1,2,0,0,0.3,2,0,0,0,0
2025-07,4028,11,8,3,2,2,0,0,0.41,2,0,0,0,0,0,0,0,0,0
2025-07,4030,10,5,1,0,2,1,0,0.23,2,2,0,0,0.29,2,0,0,0,0
2025-07,4031,4,1,1,1,0,0,0,0,0,1,0,0,0.22,1,0,0,0,0
2025-07,4033,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4034,7,4,1,1,2,0,0,0.31,2,1,0,0,0.29,1,0,0,0,0
2025-07,4035,9,2,1,1,2,0,0,0.31,2,1,0,0,0.21,1,0,0,0,0
2025-07,4036,4,3,1,0,1,0,0,0.14,1,0,0,0,0,0,0,0,0,0
2025-07,4039,8,2,1,1,1,0,0,0.11,1,2,0,1,0.2,2,0,0,0,0
2025-07,4040,9,6,1,0,2,0,0,0.16,2,1,0,0,0.17,1,0,0,0,0
2025-07,4042,10,8,2,1,0,0,0,0,0,2,0,2,0.41,2,0,0,0,0
2025-07,4043,9,4,2,2,1,0,0,0.19,1,1,0,0,0.32,1,0,0,0,0
2025-07,4044,13,11,3,2,3,1,1,0.22,3,3,0,3,0.41,3,0,0,0,0
2025-07,4045,4,2,1,1,0,0,0,0,0,1,0,0,0.11,1,0,0,0,0
2025-07,4047,6,2,1,1,1,0,0,0.16,1,0,0,0,0,0,0,0,0,0
2025-07,4049,6,3,1,1,2,0,0,0.21,2,0,0,0,0,0,0,0,0,0
2025-07,4050,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4051,11,9,2,2,1,0,0,0.15,1,1,0,0,0.17,1,0,0,0,0
2025-07,4052,2,1,1,1,1,0,0,0.16,1,0,0,0,0,0,0,0,0,0
2025-07,4053,5,2,2,1,0,0,0,0,0,1,0,0,0.26,1,0,0,0,0
2025-07,4054,4,1,1,0,1,0,0,0.21,1,1,0,0,0.12,1,0,0,0,0
2025-07,4055,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4056,11,3,1,0,3,0,0,0.47,3,1,0,0,0.18,1,0,0,0,0
2025-07,4057,11,8,2,1,3,0,0,0.53,3,1,0,0,0.14,1,0,0,0,0
2025-07,4058,10,7,2,0,2,0,0,0.46,2,1,0,0,0.21,1,0,0,0,0
2025-07,4059,9,5,2,1,1,0,0,0.11,1,3,1,0,0.41,3,0,0,0,0
2025-07,4060,11,5,3,1,2,0,0,0.32,2,3,0,1,0.71,3,0,0,0,0
2025-07,4061,11,7,2,1,2,0,0,0.31,2,3,0,2,0.29,3,0,0,0,0
2025-07,4062,3,2,0,0,1,0,0,0.09,1,1,0,0,0.18,1,0,0,0,0
2025-07,4063,10,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4064,5,5,1,1,0,0,0,0,0,1,0,1,0.08,1,0,0,0,0
2025-07,4066,11,9,3,2,1,0,0,0.23,1,1,0,1,0.14,1,0,0,0,0
2025-07,4067,10,10,2,1,2,2,2,0.42,2,1,1,0,0.2,1,0,0,0,0
2025-07,4068,8,4,2,2,1,0,0,0.19,1,1,0,0,0.21,1,0,0,0,0
2025-07,4069,11,6,3,1,1,0,0,0.11,1,1,0,0,0.27,1,0,0,0,0
2025-07,4071,4,2,1,0,1,0,0,0.13,1,0,0,0,0,0,0,0,0,0
2025-07,4072,5,3,2,2,0,0,0,0,0,1,0,0,0.17,1,0,0,0,0
2025-07,4073,11,7,2,1,3,1,1,0.52,3,1,0,0,0.24,1,0,0,0,0
2025-07,4074,10,7,2,0,1,1,0,0.12,1,3,2,0,0.33,3,0,0,0,0
2025-07,4075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4076,11,5,2,1,3,1,0,0.53,3,3,0,0,0.81,3,0,0,0,0
2025-07,4078,9,2,2,0,0,0,0,0,0,1,0,0,0.19,1,0,0,0,0
2025-07,4079,13,9,2,1,4,0,0,0.55,4,2,0,1,0.39,2,0,0,0,0
2025-07,4080,5,2,0,0,0,0,0,0,0,3,2,0,0.27,3,0,0,0,0
2025-07,4081,11,2,3,1,3,0,0,0.51,3,3,0,0,0.65,3,0,0,0,0
2025-07,4082,10,7,1,1,2,0,0,0.36,2,1,1,0,0.26,1,0,0,0,0
2025-07,4083,12,8,1,1,2,0,0,0.28,2,3,0,1,0.41,3,0,0,0,0
2025-07,4084,6,6,1,1,1,0,0,0.11,1,0,0,0,0,0,0,0,0,0
2025-07,4085,9,4,2,0,1,0,0,0.14,1,1,0,1,0.14,1,0,0,0,0
2025-07,4089,10,9,2,1,2,0,0,0.24,2,1,0,0,0.18,1,0,0,0,0
2025-07,4092,2,1,0,0,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0
2025-07,4093,9,4,2,1,1,0,0,0.11,1,1,0,0,0.19,1,0,0,0,0
2025-07,4094,4,1,1,1,1,0,0,0.16,1,1,0,0,0.1,1,0,0,0,0
2025-07,4095,11,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4097,8,4,0,0,1,0,0,0.26,1,1,0,0,0.11,1,0,0,0,0
2025-07,4099,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4100,9,5,1,1,2,0,0,0.22,2,1,0,1,0.18,1,0,0,0,0
2025-07,4102,9,5,2,1,1,1,1,0.08,1,1,0,0,0.12,1,0,0,0,0
2025-07,4103,9,3,2,0,2,0,0,0.28,2,2,0,0,0.62,2,0,0,0,0
2025-07,4105,8,7,1,0,1,0,0,0.19,1,1,0,0,0.15,1,0,0,0,0
2025-07,4106,6,0,1,0,3,0,0,0.56,3,1,0,0,0.17,1,0,0,0,0
2025-07,4108,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4109,9,7,1,1,2,0,0,0.26,2,2,0,1,0.21,2,0,0,0,0
2025-07,4110,8,0,1,0,1,0,0,0.14,1,2,0,0,0.32,2,0,0,0,0
2025-07,4111,5,1,0,0,1,0,0,0.29,1,1,0,0,0.09,1,0,0,0,0
2025-07,4112,10,6,2,2,1,0,0,0.22,1,3,1,1,0.62,3,0,0,0,0
2025-07,4113,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4114,4,1,1,0,2,0,0,0.51,2,1,0,0,0.12,1,0,0,0,0
2025-07,4116,13,6,4,1,3,0,0,0.55,3,1,0,0,0.23,1,0,0,0,0
2025-07,4117,11,6,2,0,3,1,1,0.67,3,2,0,1,0.42,2,0,0,0,0
2025-07,4118,5,2,2,0,3,1,1,0.37,3,0,0,0,0,0,0,0,0,0
2025-07,4120,10,6,2,0,3,0,0,0.45,3,2,0,1,0.49,2,0,0,0,0
2025-07,4121,5,4,1,1,0,0,0,0,0,1,0,1,0.12,1,0,0,0,0
2025-07,4122,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4123,11,6,3,1,1,0,0,0.26,1,0,0,0,0,0,0,0,0,0
2025-07,4124,13,9,4,1,3,0,0,0.52,3,2,1,0,0.38,2,0,0,0,0
2025-07,4133,10,8,2,1,1,0,0,0.22,1,1,0,0,0.17,1,0,0,0,0
2025-07,4134,10,4,2,1,2,0,0,0.47,2,2,0,0,0.43,2,0,0,0,0
2025-07,4136,6,4,1,0,1,0,0,0.19,1,1,0,0,0.16,1,0,0,0,0
2025-07,4137,4,4,1,1,1,0,0,0.08,1,1,0,1,0.04,1,0,0,0,0
2025-07,4139,9,2,1,0,1,0,0,0.24,1,1,0,0,0.16,1,0,0,0,0
2025-07,4140,6,5,2,1,1,0,0,0.17,1,0,0,0,0,0,0,0,0,0
2025-07,4142,10,4,1,0,2,0,0,0.26,2,1,0,0,0.17,1,0,0,0,0
2025-07,4144,9,6,2,1,1,0,0,0.16,1,1,1,0,0.13,1,0,0,0,0
2025-07,4145,2,1,0,0,1,0,0,0.29,1,0,0,0,0,0,0,0,0,0
2025-07,4146,5,2,1,0,1,0,0,0.24,1,0,0,0,0,0,0,0,0,0
2025-07,4150,7,3,1,1,2,0,0,0.3,2,0,0,0,0,0,0,0,0,0
2025-07,4151,8,5,1,1,3,0,0,0.53,3,1,1,0,0.14,1,0,0,0,0
2025-07,4152,9,4,1,1,2,0,0,0.28,2,1,0,0,0.1,1,0,0,0,0
2025-07,4154,10,4,2,1,1,0,0,0.13,1,2,0,0,0.35,2,0,0,0,0
2025-07,4155,10,9,2,2,0,0,0,0,0,2,0,2,0.22,2,0,0,0,0
2025-07,4156,12,4,2,0,2,0,0,0.27,2,1,0,0,0.17,1,0,0,0,0
2025-07,4158,10,2,1,1,3,0,0,0.62,3,1,0,0,0.13,1,0,0,0,0
2025-07,4159,9,2,1,0,2,0,0,0.23,2,2,0,0,0.29,2,0,0,0,0
2025-07,4161,2,1,0,0,0,0,0,0,0,1,0,0,0.15,1,0,0,0,0
2025-07,4163,12,5,2,1,2,0,0,0.37,2,2,0,0,0.29,2,0,0,0,0
2025-07,4164,9,5,1,0,1,0,0,0.18,1,0,0,0,0,0,0,0,0,0
2025-07,4166,10,6,4,2,1,1,1,0.04,1,2,0,0,0.37,2,0,0,0,0
2025-07,4171,10,9,2,2,1,0,0,0.17,1,2,2,0,0.37,2,0,0,0,0
2025-07,4173,5,5,1,0,0,0,0,0,0,1,1,0,0.25,1,0,0,0,0
2025-07,4174,5,2,2,1,2,0,0,0.32,2,0,0,0,0,0,0,0,0,0
2025-07,4175,8,1,1,0,1,0,0,0.34,1,2,0,0,0.39,2,0,0,0,0
2025-07,4176,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4177,10,6,2,0,2,0,0,0.28,2,3,1,0,0.55,3,0,0,0,0
2025-07,4180,10,4,2,1,1,0,0,0.08,1,1,0,0,0.11,1,0,0,0,0
2025-07,4181,8,3,1,0,1,0,0,0.11,1,1,0,0,0.24,1,0,0,0,0
2025-07,4182,10,1,1,0,1,0,0,0.14,1,2,0,0,0.42,2,0,0,0,0
2025-07,4183,6,5,2,1,0,0,0,0,0,1,0,1,0.2,1,0,0,1,1
2025-07,4184,11,8,2,1,3,0,0,0.49,3,0,0,0,0,0,0,0,0,0
2025-07,4189,10,6,3,1,4,1,1,0.54,4,1,0,0,0.13,1,0,0,0,0
2025-07,4190,9,6,2,1,0,0,0,0,0,1,0,0,0.14,1,0,0,0,0
2025-07,4191,9,3,0,0,1,0,0,0.19,1,1,0,0,0.31,1,0,0,0,0
2025-07,4193,8,6,3,3,1,0,0,0.22,1,1,0,0,0.16,1,0,0,0,0
2025-07,4196,12,2,2,1,2,0,0,0.34,2,3,0,0,0.56,3,0,0,0,0
2025-07,4199,10,6,2,0,4,0,0,0.61,4,0,0,0,0,0,0,0,0,0
2025-07,4200,6,1,1,0,2,0,0,0.31,2,0,0,0,0,0,0,0,0,0
2025-07,4201,7,2,1,0,1,0,0,0.19,1,0,0,0,0,0,0,0,0,0
2025-07,4202,9,1,1,0,1,0,0,0.09,1,2,0,0,0.38,2,0,0,0,0
2025-07,4204,3,3,0,0,0,0,0,0,0,1,0,1,0.12,1,0,0,0,0
2025-07,4205,10,6,2,1,1,0,0,0.11,1,1,0,0,0.14,1,0,0,0,0
2025-07,4207,4,3,1,1,1,0,0,0.18,1,0,0,0,0,0,0,0,0,0
2025-07,4208,10,5,2,1,1,0,0,0.18,1,1,0,1,0.16,1,0,0,0,0
2025-07,4209,8,5,2,0,2,0,0,0.3,2,0,0,0,0,0,0,0,0,0
2025-07,4210,12,6,2,0,4,0,0,0.65,4,2,0,0,0.28,2,0,0,0,0
2025-07,4211,9,2,1,0,0,0,0,0,0,3,0,1,0.42,3,0,0,0,0
2025-07,4213,5,1,1,1,0,0,0,0,0,2,0,0,0.39,2,0,0,0,0
2025-07,4214,9,7,2,1,2,0,0,0.39,2,2,0,1,0.29,2,0,0,0,0
2025-07,4215,11,8,3,2,1,1,1,0.13,1,2,0,0,0.34,2,0,0,0,0
2025-07,4216,11,7,2,2,2,1,1,0.45,2,2,0,0,0.22,2,0,0,0,0
2025-07,4218,9,8,3,3,1,0,0,0.17,1,0,0,0,0,0,0,0,0,0
2025-07,4219,9,4,2,1,2,0,0,0.35,2,2,0,0,0.4,2,0,0,0,0
2025-07,4220,11,7,2,0,1,0,0,0.17,1,2,0,1,0.25,2,0,0,0,0
2025-07,4224,3,2,0,0,1,0,0,0.29,1,0,0,0,0,0,0,0,0,0
2025-07,4225,3,3,0,0,0,0,0,0,0,1,0,1,0.08,1,0,0,0,0
2025-07,4226,4,0,0,0,2,0,0,0.22,2,1,0,0,0.19,1,0,0,0,0
2025-07,4227,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4228,10,4,2,1,2,0,0,0.36,2,1,0,0,0.16,1,0,0,0,0
2025-07,4229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4231,8,5,1,1,3,1,1,0.6,3,0,0,0,0,0,0,0,0,0
2025-07,4232,8,1,1,0,0,0,0,0,0,2,0,0,0.52,2,0,0,0,0
2025-07,4233,9,6,1,1,4,1,1,0.81,4,1,0,1,0.19,1,0,0,0,0
2025-07,4234,10,5,3,1,1,0,0,0.12,1,4,0,0,0.9,4,0,0,0,0
2025-07,4236,14,12,3,3,2,1,0,0.17,2,0,0,0,0,0,0,0,0,0
2025-07,4237,7,4,2,1,1,0,0,0.17,1,0,0,0,0,0,0,0,0,0
2025-07,4238,9,2,1,0,1,0,0,0.19,1,2,0,0,0.5,2,0,0,0,0
2025-07,4240,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4241,10,5,2,2,2,0,0,0.39,2,1,0,0,0.16,1,0,0,0,0
2025-07,4243,2,1,0,0,0,0,0,0,0,1,0,0,0.27,1,0,0,0,0
2025-07,4244,7,1,1,0,1,0,0,0.05,1,1,0,0,0.16,1,0,0,0,0
2025-07,4245,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4246,3,2,1,1,1,0,0,0.13,1,0,0,0,0,0,0,0,0,0
2025-07,4248,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4251,6,0,1,0,0,0,0,0,0,1,0,0,0.19,1,0,0,0,0
2025-07,4252,3,1,0,0,1,0,0,0.31,1,1,0,0,0.3,1,0,0,0,0
2025-07,4253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4254,9,6,1,1,3,0,0,0.3,3,1,0,0,0.12,1,0,0,0,0
2025-07,4256,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4257,3,3,0,0,1,0,0,0.12,1,0,0,0,0,0,0,0,0,0
2025-07,4258,9,3,1,1,2,0,0,0.28,2,1,0,0,0.15,1,0,0,0,0
2025-07,4259,8,5,2,2,0,0,0,0,0,2,0,0,0.26,2,0,0,0,0
2025-07,4260,9,7,2,2,2,0,0,0.37,2,1,0,0,0.16,1,0,0,0,0
2025-07,4261,8,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4262,8,6,2,2,1,0,0,0.14,1,1,0,0,0.13,1,0,0,0,0
2025-07,4263,10,4,2,1,0,0,0,0,0,5,1,0,0.99,5,0,0,0,0
2025-07,4264,7,4,1,1,3,0,0,0.48,3,0,0,0,0,0,0,0,0,0
2025-07,4266,5,4,2,2,0,0,0,0,0,1,0,0,0.2,1,0,0,0,0
2025-07,4268,4,1,0,0,1,0,0,0.16,1,1,0,0,0.19,1,0,0,0,0
2025-07,4269,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4270,10,2,1,0,1,0,0,0.19,1,3,0,0,0.54,3,0,0,0,0
2025-07,4271,3,1,0,0,1,0,0,0.13,1,1,0,0,0.3,1,0,0,0,0
2025-07,4272,10,7,2,1,0,0,0,0,0,1,0,1,0.19,1,0,0,0,0
2025-07,4273,9,3,1,0,2,0,0,0.28,2,1,0,0,0.15,1,0,0,0,0
2025-07,4274,8,0,1,0,1,0,0,0.22,1,2,0,0,0.5,2,0,0,0,0
2025-07,4275,6,2,2,0,1,0,0,0.16,1,1,0,0,0.36,1,0,0,0,0
2025-07,4276,5,2,1,1,1,0,0,0.14,1,1,0,0,0.07,1,0,0,0,0
2025-07,4277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07,4278,6,3,1,1,1,0,0,0.12,1,1,0,0,0.14,1,0,0,0,0
2025-07,4283,10,3,2,0,1,0,0,0.09,1,2,0,0,0.24,2,0,0,0,0
2025-07,4286,10,5,2,1,1,0,0,0.07,1,1,0,0,0.13,1,0,0,0,0
2025-07,4288,7,3,2,0,0,0,0,0,0,2,0,0,0.33,2,0,0,0,0
2025-07,4289,9,3,1,0,1,1,0,0.05,1,1,0,1,0.08,1,0,0,0,0
2025-07,4290,9,3,2,0,0,0,0,0,0,2,0,0,0.28,2,0,0,0,0
2025-07,4292,9,5,2,2,2,0,0,0.41,2,1,0,0,0.08,1,0,0,0,0
2025-07,4293,2,0,0,0,1,0,0,0.22,1,0,0,0,0,0,0,0,0,0
2025-07,4294,9,5,2,2,2,0,0,0.21,2,1,0,1,0.27,1,0,0,0,0
2025-07,4295,7,7,2,1,1,0,0,0.28,1,1,1,0,0.17,1,0,0,0,0
2025-07,4296,9,9,4,4,1,0,0,0.03,1,0,0,0,0,0,0,0,0,0
2025-07,4297,12,8,3,1,2,1,1,0.19,2,1,0,0,0.05,1,0,0,0,0
2025-07,4298,8,7,2,2,1,0,0,0.13,1,0,0,0,0,0,0,0,0,0
2025-07,4299,4,0,0,0,2,0,0,0.09,1,2,0,0,0.37,2,0,0,0,0
2025-07,4302,4,1,0,0,2,0,0,0.34,2,0,0,0,0,0,0,0,0,0
2025-07,4303,8,5,2,2,1,0,0,0.09,1,1,0,0,0.2,1,0,0,0,0
2025-07,4305,7,5,1,1,1,1,0,0.07,1,1,0,0,0.17,1,0,0,0,0
2025-07,4306,6,4,1,0,2,0,0,0.29,2,0,0,0,0,0,0,0,0,0
2025-07,4308,9,7,1,0,2,0,0,0.25,2,1,0,0,0.23,1,0,0,0,0
2025-07,4311,11,10,2,2,2,1,0,0.37,2,1,0,1,0.07,1,0,0,0,0
2025-07,4314,9,5,2,2,2,1,1,0.25,2,1,0,0,0.14,1,0,0,0,0
2025-07,4315,9,5,1,0,1,0,0,0.21,1,1,0,1,0.27,1,0,0,0,0
2025-07,4317,4,1,0,0,2,0,0,0.55,2,1,0,0,0.19,1,0,0,0,0
2025-07,4319,11,6,2,2,2,0,0,0.46,2,2,0,0,0.37,2,0,0,0,0
2025-07,4320,9,5,1,1,2,0,0,0.32,2,1,0,0,0.11,1,0,0,0,0
2025-07,4323,4,1,0,0,1,0,0,0.18,1,0,0,0,0,0,0,0,0,0
2025-07,4324,8,1,1,0,1,0,0,0.13,1,1,0,0,0.19,1,0,0,0,0
2025-07,4325,10,6,2,1,1,0,0,0.15,1,2,0,0,0.34,2,0,0,0,0
2025-07,4327,4,2,1,1,0,0,0,0,0,1,0,0,0.33,1,0,0,0,0
2025-07,4329,6,3,0,0,1,0,0,0.17,1,1,0,0,0.27,1,0,0,0,0
2025-07,4330,10,5,1,1,2,0,0,0.28,2,1,0,1,0.08,1,0,0,0,0
2025-07,4331,4,1,2,1,2,0,0,0.19,2,0,0,0,0,0,0,0,0,0
2025-07,4332,4,3,1,0,1,0,0,0.09,1,0,0,0,0,0,0,0,0,0
2025-07,4336,11,5,2,2,4,0,0,0.45,4,1,0,0,0.28,1,0,0,0,0
2025-07,4337,11,6,2,2,1,1,1,0.11,1,3,0,0,0.39,3,0,0,0,0
2025-07,4339,10,1,1,0,2,0,0,0.42,2,1,0,0,0.27,1,0,0,0,0
2025-07,4342,9,7,1,1,2,0,0,0.19,2,1,1,0,0.16,1,0,0,0,0
2025-07,4343,8,1,1,0,1,0,0,0.17,1,1,0,0,0.31,1,0,0,0,0
2025-07,4344,8,4,2,1,2,1,0,0.39,2,1,0,0,0.18,1,0,0,0,0
2025-07,4345,3,1,0,0,2,0,0,0.29,2,0,0,0,0,0,0,0,0,0
2025-07,4346,11,1,1,0,1,0,0,0.24,1,3,0,0,0.56,3,0,0,0,0
2025-07,4347,11,7,2,1,2,0,0,0.34,2,2,0,1,0.2,2,0,0,0,0
2025-07,4348,5,2,1,0,1,0,0,0.11,1,1,1,0,0.18,1,0,0,0,0
2025-07,4349,8,1,1,0,1,0,0,0.25,1,1,0,0,0.04,1,0,0,0,0
2025-07,4350,11,2,1,1,3,0,0,0.63,3,2,0,0,0.14,2,0,0,0,0
2025-07,4351,7,5,2,1,1,0,0,0.13,1,1,1,0,0.12,1,0,0,0,0
2025-07,4352,7,6,1,1,1,0,0,0.09,1,1,0,0,0.19,1,0,0,0,0
2025-07,4355,3,1,1,0,0,0,0,0,0,1,0,0,0.15,1,0,0,0,0
