c2_regno,c1_regno,c1_won,win_course,kimarite
4837,3362,0,3,まくり差し
3616,4677,1,1,逃げ
5079,4300,0,2,差し
4134,4908,1,1,逃げ
5177,3690,0,5,まくり差し
4209,4270,0,3,まくり
3792,5254,0,2,差し
4809,4421,0,2,抜き
4232,4151,0,3,まくり
3627,4239,1,1,逃げ
4215,5235,0,3,まくり差し
4631,4336,0,3,まくり差し
4483,5137,1,1,逃げ
5320,3654,1,1,逃げ
4355,3952,0,4,まくり
4689,3743,1,1,逃げ
5269,3411,0,2,差し
3737,4957,0,2,差し
4376,3982,0,2,差し
4351,4630,0,3,まくり
4186,4415,0,3,抜き
4086,3558,1,1,逃げ
3596,4471,1,1,逃げ
4142,4351,0,2,差し
5178,4584,0,3,まくり差し
4122,4064,1,1,抜き
3497,4384,1,1,逃げ
5064,4700,1,1,逃げ
2878,3826,1,1,逃げ
3474,4015,0,4,まくり
3778,3505,1,1,逃げ
4479,5272,1,1,逃げ
4410,4083,1,1,逃げ
3892,4396,1,1,逃げ
3699,3948,1,1,逃げ
3949,3839,1,1,逃げ
4678,3932,1,1,逃げ
4873,3054,0,4,まくり
4475,4199,1,1,逃げ
5028,3909,1,1,逃げ
5398,5220,0,4,まくり
5243,5114,0,3,まくり
5170,5034,0,1,逃げ
5249,5278,1,1,逃げ
5181,5207,1,3,まくり
4910,5147,0,2,差し
5369,5141,1,1,逃げ
5228,5139,1,1,逃げ
5105,5092,0,3,まくり差し
5126,5058,0,4,まくり
5308,5299,1,1,逃げ
4346,3964,0,4,抜き
5309,4724,0,4,差し
5002,4659,1,2,差し
2538,4363,0,4,まくり差し
4106,5093,1,1,逃げ
3489,4933,1,1,逃げ
3910,4579,1,1,逃げ
4253,5051,1,1,逃げ
4618,3606,0,4,差し
4659,4977,1,1,逃げ
5211,3442,1,1,逃げ
5106,4108,0,2,抜き
4225,4819,1,1,逃げ
5317,4193,1,1,逃げ
3963,4058,1,4,まくり
4171,5145,1,1,逃げ
3944,4398,1,1,逃げ
3746,4080,1,1,逃げ
4108,3963,1,1,抜き
4429,5017,0,3,まくり
4269,3463,0,5,まくり差し
4469,3959,0,5,まくり差し
3717,3519,1,1,逃げ
5104,4452,0,2,差し
4731,4976,1,1,逃げ
4437,3787,0,4,まくり差し
3915,4692,0,2,差し
5134,4665,0,2,まくり
5351,5290,1,1,逃げ
4272,4264,1,1,逃げ
4463,4335,1,1,逃げ
4226,3834,1,1,逃げ
4302,4640,1,1,逃げ
5176,4079,1,1,逃げ
5031,5125,0,4,まくり
4951,5015,1,1,逃げ
4587,4650,1,1,逃げ
4739,4793,1,1,逃げ
4079,4210,0,5,まくり
5236,4842,1,1,逃げ
5113,4804,0,3,まくり
5019,4739,1,1,逃げ
5125,3554,1,1,逃げ
4359,3907,1,1,逃げ
3820,5162,0,5,まくり差し
4529,3953,1,1,逃げ
4596,4465,0,2,差し
3202,4735,0,5,まくり差し
4034,3930,1,1,逃げ
4816,5018,1,6,まくり差し
3849,4121,0,2,まくり
4288,5081,0,2,差し
4109,3898,1,1,逃げ
4543,4364,1,1,逃げ
3550,4055,1,1,逃げ
4146,4813,0,2,差し
4840,4189,1,1,逃げ
5280,4926,1,1,逃げ
4728,5276,0,3,恵まれ
4342,4871,1,1,逃げ
3933,3584,0,6,まくり差し
4651,4691,1,1,逃げ
4231,3176,0,4,まくり
4448,4451,1,1,逃げ
4509,4757,1,1,逃げ
4019,3744,1,1,逃げ
4729,5136,1,1,逃げ
4694,4461,1,1,逃げ
3997,3692,0,2,差し
5049,3444,1,1,逃げ
3333,4570,1,1,逃げ
4685,4897,0,2,差し
3704,4409,1,1,逃げ
4934,4424,1,1,逃げ
4897,4588,1,1,逃げ
5298,3613,1,1,逃げ
4824,4446,1,1,逃げ
4772,4685,1,1,逃げ
3911,3499,0,2,差し
4031,3860,0,4,まくり
3811,3922,0,4,まくり
4458,4100,1,1,逃げ
4357,5266,1,1,逃げ
4436,4710,0,3,抜き
4903,4911,1,1,逃げ
3499,4023,1,1,逃げ
4407,3641,1,1,逃げ
3905,4732,1,1,逃げ
5285,4369,0,4,差し
3931,4427,1,1,逃げ
5208,3934,1,1,逃げ
4506,5079,1,1,逃げ
3655,3616,1,1,逃げ
4389,4550,1,1,逃げ
4090,3928,0,2,差し
3518,3988,1,5,まくり差し
4512,3406,0,2,まくり
3349,4649,1,1,逃げ
4103,4877,1,1,逃げ
3161,4134,1,1,逃げ
3362,4512,1,1,逃げ
4421,4197,1,1,逃げ
5161,4232,1,1,逃げ
4569,5137,0,5,まくり差し
4430,4372,0,3,まくり差し
4270,3619,0,3,まくり差し
5140,4516,1,1,逃げ
4049,4209,0,2,差し
4889,4336,1,1,逃げ
3690,4151,1,1,逃げ
4430,4809,1,1,逃げ
4483,3792,1,1,逃げ
4239,3743,1,1,逃げ
3558,4186,1,1,逃げ
4630,4142,0,2,差し
5269,5023,1,1,逃げ
4957,5178,0,4,まくり
4415,3661,1,1,逃げ
4697,4351,1,1,逃げ
4572,4292,1,1,逃げ
3800,4584,1,1,抜き
4406,5064,0,2,まくり
4122,4064,0,5,まくり
4376,4700,0,5,まくり差し
4384,4471,0,3,まくり差し
3880,2538,0,4,抜き
3910,5308,0,2,まくり
4977,3660,1,1,逃げ
5093,4933,1,2,まくり
3566,4363,0,4,まくり差し
4271,4228,1,1,逃げ
4150,4521,0,4,まくり差し
5051,4084,1,1,逃げ
4659,4168,1,1,逃げ
4228,4983,1,1,逃げ
4346,4150,1,1,逃げ
4068,3458,0,2,差し
3357,4331,1,1,逃げ
4058,5106,1,1,逃げ
4173,4522,1,1,逃げ
3945,4518,0,1,逃げ
3963,4601,1,1,逃げ
4193,3746,0,3,まくり差し
5106,3872,1,1,逃げ
4398,4080,1,1,逃げ
3875,4624,1,1,逃げ
3731,5016,0,4,差し
3920,4607,0,4,まくり差し
4958,4063,1,1,逃げ
3976,3968,0,3,まくり差し
5148,3024,0,3,差し
4120,3604,0,2,抜き
4248,4390,0,3,まくり
4714,3482,1,1,逃げ
5155,3527,0,2,差し
5016,4942,1,1,逃げ
3576,3024,0,3,まくり差し
3859,5104,1,1,逃げ
4020,4429,1,1,逃げ
4272,4469,1,1,逃げ
5160,5029,0,4,まくり
3796,4452,1,1,逃げ
4948,4269,1,1,逃げ
4665,3915,1,1,逃げ
3859,4257,0,4,まくり
3804,4578,1,1,逃げ
4264,5017,1,1,逃げ
3959,3908,1,1,逃げ
4257,4335,1,1,逃げ
3834,5113,0,2,まくり
4163,4327,0,3,まくり差し
5232,4587,0,2,差し
4210,4226,0,5,まくり差し
4804,4909,1,1,逃げ
4931,4079,0,2,差し
4842,4951,0,4,まくり
4793,3361,0,2,差し
4434,4273,0,2,差し
4302,4276,1,1,逃げ
4842,5015,1,1,逃げ
4711,3554,0,3,差し
4465,4034,1,1,逃げ
5264,4077,0,3,差し
3907,3579,1,1,逃げ
5162,4945,0,4,まくり差し
5007,5327,0,4,差し
4052,4816,1,1,逃げ
3930,4596,0,4,まくり
4474,4812,1,1,抜き
3898,4704,1,1,逃げ
5081,4052,1,1,逃げ
3849,3304,1,1,逃げ
3868,4808,1,1,逃げ
4423,4040,0,2,差し
4485,4713,1,1,逃げ
4871,4509,1,1,逃げ
4055,4146,0,4,まくり差し
4813,4600,1,1,逃げ
3933,3777,0,3,まくり
4180,4167,0,2,抜き
3176,4383,1,1,逃げ
4448,3747,1,1,逃げ
5276,4019,0,2,差し
4757,3744,0,4,まくり
4246,4004,0,3,まくり差し
3631,4404,1,1,逃げ
5271,4244,0,6,恵まれ
4560,5027,0,2,差し
4896,4234,0,4,まくり差し
4632,4771,1,1,逃げ
3467,5008,1,1,逃げ
4743,3680,0,2,差し
3812,4057,1,1,逃げ
5182,5057,1,1,逃げ
3662,4099,1,1,逃げ
4174,4290,1,1,逃げ
4252,3629,1,1,逃げ
3370,5287,0,4,まくり差し
3664,5120,1,1,逃げ
5251,3771,0,3,まくり差し
4382,3612,1,1,逃げ
5075,5036,1,1,逃げ
4402,4082,0,4,まくり
5022,4723,0,4,まくり
4987,4611,1,1,逃げ
4211,3081,0,3,まくり差し
4420,5135,0,4,まくり
4002,4544,1,1,逃げ
3569,4561,1,1,逃げ
4528,4102,1,1,逃げ
4969,5112,0,5,まくり差し
5185,4137,1,1,逃げ
3572,5257,0,5,まくり差し
3439,4643,0,2,差し
3070,3448,0,3,まくり差し
5302,3643,1,1,逃げ
3582,3350,1,1,逃げ
5333,3620,0,3,差し
4776,4394,0,2,差し
4042,4391,0,4,差し
4489,4934,0,2,差し
3591,3630,0,3,まくり差し
4424,4224,0,3,まくり差し
4925,4720,0,4,まくり差し
5297,4144,0,3,まくり
3557,4694,1,1,逃げ
3484,4924,0,4,まくり差し
5136,3475,0,5,まくり差し
3630,4568,1,1,逃げ
5314,4345,1,1,逃げ
4532,4925,1,1,逃げ
4409,3557,1,1,逃げ
3896,4369,0,4,まくり
3905,4416,0,5,まくり差し
3811,3827,0,2,差し
4732,4988,1,1,逃げ
4100,3696,1,1,逃げ
3957,5053,1,1,逃げ
4911,4626,0,2,差し
3931,3911,1,1,逃げ
5266,4727,0,4,まくり差し
4416,5285,0,2,差し
4023,4227,1,1,逃げ
3499,3721,0,2,差し
3934,4389,1,1,逃げ
3362,5208,1,1,抜き
4298,3518,0,2,まくり
3928,3105,0,6,まくり差し
3277,3161,0,4,まくり差し
3392,4090,0,5,恵まれ
4218,3349,0,5,まくり差し
4395,4043,1,1,逃げ
4836,4134,1,1,逃げ
3988,4908,1,1,逃げ
4306,4218,0,3,差し
4355,3642,0,3,まくり
4421,4631,0,4,まくり差し
3654,4889,1,1,逃げ
5334,4689,1,1,逃げ
4516,4270,1,1,逃げ
4457,4049,1,1,逃げ
5177,5140,1,1,逃げ
4785,5161,1,1,逃げ
4372,4215,0,3,まくり差し
3952,4430,0,2,差し
4049,4483,1,1,逃げ
3792,3743,1,1,逃げ
3982,4697,1,1,逃げ
3268,4064,1,1,逃げ
4133,5329,1,1,逃げ
3661,3558,0,3,差し
4957,4887,1,1,逃げ
3737,4417,1,1,逃げ
5292,4584,0,6,まくり
3411,4630,0,3,恵まれ
5064,3800,0,3,差し
4700,5269,1,1,逃げ
4351,4471,1,1,逃げ
4415,3497,1,1,逃げ
5240,4715,1,1,逃げ
5195,4525,1,1,逃げ
5124,5268,0,4,まくり差し
3257,4268,0,3,まくり差し
4709,4592,1,1,逃げ
4311,3773,0,2,差し
5250,4329,0,2,差し
5011,3473,1,1,逃げ
3257,4832,1,1,抜き
4653,4674,0,4,まくり
4822,4760,1,1,逃げ
3473,3897,1,1,逃げ
3401,5309,1,1,逃げ
4440,4346,0,2,差し
3637,4540,1,1,逃げ
4989,4363,1,1,逃げ
3964,5093,0,3,まくり
4106,4579,0,2,差し
4724,5002,1,1,逃げ
4253,3489,0,2,抜き
4618,4933,1,1,逃げ
5002,4659,1,1,逃げ
4168,4983,1,1,逃げ
3714,3731,0,5,抜き
3024,3576,0,3,まくり
4116,4314,1,1,逃げ
4936,4287,1,1,逃げ
4902,4744,0,6,まくり
3587,5244,1,1,逃げ
4761,5143,0,2,差し
3419,3714,1,1,逃げ
4045,4936,1,1,抜き
3024,3587,0,5,差し
4487,3906,0,2,差し
4287,4236,0,3,まくり差し
5290,4452,0,5,まくり差し
3463,4976,1,1,逃げ
5351,3717,0,6,抜き
4429,4463,0,4,まくり
3519,5104,1,1,逃げ
4731,5029,1,1,逃げ
5379,5134,1,1,逃げ
4676,5160,0,4,まくり
4259,4437,1,1,逃げ
3915,4821,0,3,差し
3717,4269,1,1,逃げ
3908,4335,0,3,まくり差し
5164,5031,0,5,まくり
4273,5236,0,3,まくり差し
4951,4931,1,1,逃げ
4804,5232,0,3,差し
4163,4885,0,4,まくり差し
4636,4842,1,1,逃げ
4739,5037,0,2,まくり
3834,5019,0,3,差し
4793,4434,1,1,逃げ
4909,4210,0,4,差し
4804,4739,1,1,逃げ
4276,5015,1,1,逃げ
5032,5007,1,1,逃げ
4109,3986,1,1,逃げ
3953,3319,1,1,逃げ
3516,5264,0,3,まくり
4052,3454,0,3,まくり差し
3986,4529,1,1,逃げ
3543,4364,1,4,まくり差し
3581,4484,0,2,差し
5358,3882,1,1,逃げ
4422,5182,1,1,逃げ
4904,4555,1,1,逃げ
4099,4246,0,2,差し
4245,4000,1,1,逃げ
4057,4393,0,3,抜き
4290,4693,0,2,まくり
5071,4174,0,5,まくり
4947,4743,0,3,まくり差し
4411,4560,1,1,逃げ
3918,5221,1,1,逃げ
5060,4041,0,4,まくり
5238,4779,0,4,まくり差し
4511,3869,1,1,逃げ
4169,4039,0,6,まくり差し
3656,3769,1,1,逃げ
4545,4368,0,2,まくり
4654,4301,0,2,抜き
3921,4702,1,1,逃げ
4041,4128,0,3,まくり
3503,4523,0,6,まくり
3814,4195,1,1,逃げ
4505,4256,0,5,まくり差し
4669,4233,1,1,逃げ
4995,3282,1,1,逃げ
5074,3562,0,3,まくり差し
3629,5022,0,2,まくり
4835,5075,1,1,逃げ
4703,5194,0,2,まくり
3947,3664,0,4,まくり
4082,5324,1,1,抜き
5135,3340,0,2,差し
5306,4420,1,1,逃げ
4790,4539,0,2,差し
3158,4002,0,3,差し
5376,3582,0,2,差し
4643,4557,1,1,逃げ
4747,4907,1,1,逃げ
4155,4528,1,1,逃げ
5009,4776,1,1,逃げ
4137,3070,1,1,逃げ
3582,4561,0,2,まくり
4679,3866,1,1,逃げ
4907,5325,0,2,まくり
5061,3686,0,3,まくり差し
4391,4413,0,2,差し
4583,4042,0,4,まくり差し
4720,3333,1,1,逃げ
3313,5314,0,2,まくり
5136,3692,0,4,まくり差し
3475,5298,1,1,逃げ
3444,3557,1,1,逃げ
4532,3613,1,1,逃げ
5245,4588,1,1,逃げ
3704,4934,1,1,逃げ
4224,4824,1,1,逃げ
4446,4772,1,1,逃げ
4409,4685,1,1,逃げ
4144,4570,1,1,逃げ
4407,3811,1,1,逃げ
4023,3931,0,4,まくり差し
3696,3499,1,1,逃げ
3544,4416,0,3,差し
4727,3905,1,1,逃げ
3957,4514,1,1,逃げ
3827,4903,1,1,逃げ
3641,4458,1,1,逃げ
4031,3848,0,2,差し
4227,4732,1,1,逃げ
3811,4911,1,1,逃げ
4514,3721,0,2,差し
3655,3392,1,1,逃げ
3564,4103,1,1,逃げ
4836,3362,0,5,まくり差し
4649,3807,1,1,逃げ
3406,3277,0,2,差し
3105,4506,0,3,まくり差し
4300,3655,0,4,まくり
3928,4512,1,1,逃げ
4837,4677,1,1,逃げ
4090,4043,1,1,逃げ
4389,4877,0,4,抜き
5006,4875,1,1,逃げ
3967,3752,0,3,まくり差し
4803,5300,0,2,まくり
3904,4943,1,1,逃げ
5054,4705,0,4,差し
5223,4752,0,3,抜き
4826,4258,0,2,まくり
5261,4656,1,1,逃げ
5046,4159,0,4,差し
4834,4381,1,1,逃げ
4725,4379,0,4,まくり
4472,4297,1,1,逃げ
4938,4289,0,3,まくり
4927,4011,1,1,逃げ
3435,3334,1,1,抜き
4017,4243,1,1,逃げ
4373,4773,0,2,差し
4884,4764,0,2,まくり
4536,4791,0,2,差し
4447,4627,0,3,まくり
4845,4501,1,1,逃げ
4286,4240,0,5,抜き
4519,3999,1,1,逃げ
4123,4208,0,6,恵まれ
3878,4653,1,1,逃げ
3726,3757,0,2,まくり
5203,3372,0,3,まくり
4832,5240,0,4,抜き
3257,5144,0,2,まくり
4674,3989,0,2,差し
3473,5131,0,2,まくり
5198,4495,1,1,抜き
4329,4603,1,1,逃げ
3257,4709,0,2,まくり
3473,4311,1,1,抜き
4549,4044,0,3,まくり差し
5143,4879,1,1,逃げ
3527,3876,1,1,逃げ
4390,4120,1,1,逃げ
3731,4761,0,4,まくり
3604,3976,0,3,差し
5016,3920,0,4,まくり
4942,4714,0,4,まくり差し
4614,3419,0,3,まくり差し
5244,3875,0,3,差し
4744,3539,0,4,まくり差し
4349,3024,0,5,まくり
4607,4614,1,1,逃げ
3578,3907,1,1,逃げ
3202,3319,0,4,差し
4575,3986,0,5,まくり
4034,3900,1,1,逃げ
5081,4109,0,6,まくり
5264,4529,0,3,まくり差し
5018,3304,1,1,逃げ
4704,3898,1,1,逃げ
4812,4364,1,1,逃げ
3304,3849,0,3,まくり差し
4465,5018,1,1,逃げ
5118,3467,0,3,差し
4639,4641,1,1,逃げ
4555,3535,1,1,逃げ
4771,3631,0,4,差し
4004,3581,1,1,逃げ
5008,4411,1,1,逃げ
4484,5118,1,1,逃げ
4234,4422,1,1,逃げ
5221,4245,0,2,差し
5071,3662,0,2,まくり
4393,4290,1,1,逃げ
3680,4771,1,1,逃げ
4890,4047,1,1,逃げ
4039,4113,0,4,まくり
4876,3503,0,3,差し
3478,4491,1,1,逃げ
4315,4012,1,1,逃げ
4256,4204,0,2,差し
3888,3814,0,5,まくり差し
4615,3656,0,4,差し
4992,4169,0,2,まくり
4753,5060,1,1,逃げ
4301,4593,1,1,逃げ
4105,4545,1,1,逃げ
3771,3947,0,2,差し
4233,4252,0,5,まくり差し
4611,3370,0,4,差し
3282,5306,0,4,まくり差し
5194,4790,1,1,逃げ
5324,4995,0,3,まくり差し
5311,4987,1,1,抜き
5050,4211,0,2,差し
3562,4669,1,1,逃げ
5120,3158,1,1,逃げ
4544,4703,1,1,逃げ
4539,3612,0,4,差し
3350,3572,0,3,まくり
4561,5009,0,2,差し
3620,4583,1,1,逃げ
3448,4679,1,1,逃げ
5112,3439,1,1,逃げ
5376,5257,0,5,まくり差し
4897,4446,1,1,逃げ
3630,5297,0,3,まくり差し
5049,4729,0,5,まくり差し
4568,4925,1,1,逃げ
5298,4532,0,4,差し
4924,3613,0,3,まくり差し
3692,4934,1,1,逃げ
4224,4720,0,4,恵まれ
4489,5136,1,1,逃げ
4446,4409,1,1,抜き
4925,3997,1,1,逃げ
4685,4570,0,2,差し
3922,4710,0,3,まくり差し
3848,3430,0,4,まくり
3499,3957,0,4,まくり差し
4903,5285,1,1,抜き
3931,3922,0,2,差し
4031,5053,0,2,差し
4100,5266,1,1,逃げ
4407,4626,1,1,逃げ
3696,4436,0,4,まくり差し
4727,3721,1,1,逃げ
3911,4427,1,1,逃げ
4911,4732,1,1,逃げ
3105,3934,1,1,逃げ
5208,3807,1,1,逃げ
4836,3392,0,3,まくり
3616,4103,1,1,逃げ
4550,4649,1,1,逃げ
4060,3349,1,5,まくり
4506,4908,1,1,逃げ
4649,4134,0,4,まくり
4043,4877,1,1,逃げ
4090,4512,1,1,逃げ
3277,3362,1,1,逃げ
3748,3857,1,1,逃げ
5115,3072,0,3,抜き
4152,3828,1,1,逃げ
5191,4093,0,5,まくり差し
3679,3805,1,1,逃げ
5246,5065,1,1,逃げ
3828,4438,1,1,逃げ
3385,4706,0,2,差し
3730,4191,1,1,逃げ
3805,4188,1,1,逃げ
4093,4278,1,1,逃げ
3854,4238,1,1,逃げ
3790,4229,0,4,まくり
3965,4681,0,2,差し
5132,3981,1,1,逃げ
3107,5331,0,3,まくり差し
4648,4828,0,4,抜き
4305,4016,1,1,逃げ
4229,4462,0,2,差し
3507,4432,0,2,差し
5273,3226,0,3,まくり差し
4258,4725,1,1,逃げ
3722,5006,0,2,抜き
4297,5054,1,1,逃げ
4379,5046,0,2,抜き
4888,5101,0,4,まくり
5279,5242,0,4,差し
4705,4898,0,6,まくり
4381,5267,0,4,まくり
3752,4472,1,1,逃げ
4752,4826,1,1,逃げ
5048,4688,1,1,逃げ
4183,4891,0,3,抜き
4243,5188,1,1,逃げ
5218,5013,0,4,まくり差し
4289,3611,0,2,差し
4011,4845,0,2,差し
4240,5281,0,4,まくり差し
4501,5205,1,1,逃げ
4758,4900,1,1,逃げ
3618,4536,0,3,差し
5013,4478,1,1,逃げ
3999,4642,1,1,逃げ
4773,4123,1,1,逃げ
4143,4500,1,1,逃げ
4949,5142,1,1,逃げ
3617,4531,1,1,逃げ
4652,3843,1,1,逃げ
3623,4695,0,2,差し
4143,4778,0,3,差し
4027,5026,1,1,逃げ
3998,3809,1,1,抜き
4006,5214,0,3,まくり差し
4515,3715,1,1,逃げ
4949,3623,1,1,逃げ
5084,4320,1,1,逃げ
4525,4549,1,1,逃げ
4275,5195,1,1,逃げ
5289,3473,0,2,まくり
5268,3726,0,2,抜き
5131,5203,1,1,逃げ
4592,4275,0,5,まくり差し
4760,5138,1,1,逃げ
3757,3257,1,1,逃げ
4549,4822,1,1,逃げ
4044,4553,1,1,逃げ
3784,4715,1,1,逃げ
3773,3473,1,1,逃げ
4349,4958,0,5,まくり差し
4624,3576,0,2,差し
3482,4063,1,1,逃げ
3968,3024,1,1,逃げ
3876,4045,0,5,まくり差し
4236,4248,0,3,抜き
4063,4487,0,4,まくり差し
3024,4902,0,3,まくり
3714,4116,0,3,まくり
5143,5155,1,1,逃げ
4314,4148,0,3,差し
4879,4236,1,1,逃げ
5162,4735,1,1,逃げ
4077,3907,0,3,まくり差し
5327,5007,1,1,逃げ
5264,3986,1,1,逃げ
4861,4945,0,4,まくり
5173,4816,0,5,差し
3930,4575,1,3,まくり
3454,3543,1,1,逃げ
4109,4474,1,1,逃げ
4704,4596,0,2,差し
3898,4364,1,1,逃げ
4404,5358,0,2,まくり
4641,5071,1,1,逃げ
5027,4632,1,1,逃げ
3882,4947,0,3,まくり
4693,3812,0,5,まくり差し
3535,3918,0,4,まくり
4560,4904,0,2,差し
4099,4896,0,3,まくり差し
5057,5221,0,2,差し
3918,4639,1,1,逃げ
4411,4174,1,1,逃げ
4000,4743,1,1,逃げ
5186,4315,1,1,逃げ
4491,4992,0,4,まくり
4523,4094,0,2,抜き
4105,5041,1,1,逃げ
4113,4179,1,1,逃げ
3769,4753,1,1,逃げ
5055,3825,0,2,差し
4128,4876,1,1,逃げ
4593,3921,1,1,逃げ
4047,4161,1,1,抜き
4204,4330,1,1,逃げ
4779,4654,1,1,逃げ
3370,5075,1,1,逃げ
3340,5050,1,1,逃げ
5324,5311,1,1,逃げ
5135,5251,0,2,まくり
5287,4002,1,1,逃げ
4611,5074,1,1,逃げ
4233,3629,1,1,逃げ
4420,4835,1,1,抜き
4790,4401,1,1,逃げ
3158,4703,1,1,逃げ
5036,4539,1,1,逃げ
3612,4544,1,1,逃げ
3643,5112,1,1,逃げ
5257,4155,0,2,差し
3070,5102,0,2,差し
5376,3572,1,1,逃げ
4561,4527,0,2,まくり
5333,4747,1,1,逃げ
3070,5185,0,4,まくり
4413,4969,1,1,逃げ
3350,3569,0,2,差し
3686,4643,1,1,逃げ
3439,4528,1,1,逃げ
4042,4907,1,1,逃げ
4060,4644,1,1,逃げ
4298,3616,1,1,逃げ
4677,4389,0,2,抜き
4395,4090,0,5,まくり差し
4043,3988,1,1,逃げ
3564,3161,0,5,まくり差し
4218,4395,1,1,逃げ
4644,4908,1,1,逃げ
4134,4877,1,1,逃げ
4506,4512,1,1,逃げ
5079,4218,1,1,逃げ
3346,5047,0,3,まくり
3072,5253,0,3,まくり差し
3977,3385,1,1,逃げ
4895,5318,0,2,まくり
4375,5246,1,1,逃げ
5077,3831,0,5,まくり
4388,5122,0,6,まくり差し
3072,3679,0,6,差し
3455,4375,0,2,差し
3306,3303,0,3,まくり
5329,5191,1,1,逃げ
3327,4847,1,1,逃げ
3885,4648,0,4,まくり差し
5331,4175,1,1,逃げ
3992,4085,1,1,逃げ
4025,3647,0,4,抜き
4110,4748,1,1,逃げ
3075,4059,0,4,差し
4462,4274,0,5,まくり差し
3647,3885,1,1,逃げ
4748,3441,0,2,まくり
4085,3659,1,1,逃げ
4059,5132,0,5,まくり差し
4139,4787,1,1,逃げ
4898,5279,0,2,まくり
4159,5048,1,1,逃げ
4688,3722,0,2,差し
3251,3776,0,5,まくり
3813,5261,0,2,差し
4875,5273,0,2,差し
4660,3967,0,3,まくり差し
5242,5223,1,1,逃げ
5101,4888,0,5,抜き
4943,3251,0,5,差し
5300,5150,0,3,まくり差し
4656,3813,0,3,差し
5272,3772,1,1,逃げ
3377,5141,0,6,まくり差し
4414,3852,0,4,まくり
5190,4325,0,4,まくり
4145,4303,1,1,逃げ
4295,3652,0,2,差し
4637,3940,1,1,逃げ
3159,4815,1,1,逃げ
5072,4569,1,1,逃げ
4610,5220,0,5,まくり差し
4303,5141,1,1,逃げ
3159,4851,1,1,逃げ
5262,5090,1,1,逃げ
4439,4863,0,3,まくり差し
3293,4905,0,3,まくり差し
4460,4129,0,4,まくり差し
3546,4666,1,1,逃げ
5167,4140,1,1,逃げ
5044,4496,1,1,逃げ
5033,3505,1,1,逃げ
3699,3850,0,3,まくり差し
3889,4104,1,1,逃げ
3948,4036,0,3,まくり
4496,4140,0,4,まくり差し
5193,5045,1,1,逃げ
4240,4183,1,1,逃げ
3999,4373,1,1,抜き
5129,4447,0,2,差し
5281,5213,0,2,差し
5045,4208,1,1,逃げ
4478,5218,1,1,逃げ
5205,4927,0,2,差し
4627,4884,1,1,逃げ
4791,3618,0,3,まくり差し
4450,4482,1,1,逃げ
4590,4502,1,1,逃げ
4778,5121,0,2,まくり
3459,4652,0,4,差し
5307,4718,0,6,まくり差し
3514,3617,0,4,まくり
3623,4143,0,3,まくり
4552,5312,1,1,逃げ
3974,3459,0,3,まくり
3741,3471,1,1,逃げ
5026,4006,1,1,逃げ
3623,4503,1,1,逃げ
4196,4445,1,1,逃げ
4294,5084,1,1,逃げ
3989,4709,0,2,まくり
4603,3878,0,2,差し
5289,4866,1,1,逃げ
4715,5011,0,2,まくり
3257,5198,0,2,まくり
4495,3784,0,5,まくり
5250,3726,0,5,抜き
3473,5124,0,3,まくり
4832,4311,0,2,差し
4822,4653,1,1,逃げ
3257,4044,1,1,逃げ
4553,4760,1,1,逃げ
4251,5067,0,4,まくり
5336,4158,1,1,恵まれ
4475,3284,1,1,逃げ
3574,4343,0,2,差し
5277,4980,1,1,逃げ
4361,4423,0,2,差し
4574,4324,1,1,逃げ
5231,5146,1,1,逃げ
5064,3711,1,1,逃げ
4817,4239,1,1,逃げ
4237,3942,0,4,まくり差し
4390,4287,1,1,逃げ
3539,3024,0,5,抜き
4314,4614,0,2,抜き
5155,3731,0,2,差し
5244,4148,1,1,逃げ
4607,3527,0,4,まくり
4349,3875,1,1,逃げ
4714,4761,1,1,逃げ
4045,3968,1,1,逃げ
5016,4063,0,6,まくり
3876,3024,1,1,逃げ
4120,4624,1,1,逃げ
4964,3357,0,2,まくり
4323,5181,1,1,逃げ
5058,4635,0,3,まくり差し
4089,5170,0,2,まくり
3982,3300,0,3,まくり差し
4202,3746,1,1,逃げ
4069,3935,1,1,逃げ
4166,4323,0,2,抜き
4410,4584,1,1,逃げ
3436,4172,1,1,逃げ
3933,4713,1,1,逃げ
3822,4166,1,1,抜き
4234,3882,1,1,逃げ
4004,3581,0,5,まくり差し
4904,5182,0,3,差し
3467,4422,0,4,まくり差し
3812,5057,1,1,逃げ
4393,4000,1,1,逃げ
4641,4057,1,1,逃げ
4484,3662,0,5,まくり差し
5221,4099,1,1,逃げ
4743,4771,1,1,逃げ
4174,4290,1,1,逃げ
3680,4560,1,1,逃げ
5263,4615,1,1,逃げ
4330,3478,1,1,逃げ
4179,5082,1,1,逃げ
4195,3888,1,1,逃げ
4368,5055,1,1,逃げ
3869,4511,0,3,まくり
4161,5186,0,5,抜き
4041,4890,1,1,逃げ
4702,5263,1,1,逃げ
4094,4505,1,1,逃げ
4012,4105,0,4,まくり
5041,4256,1,1,逃げ
4544,4252,0,2,まくり
3664,4835,1,1,逃げ
3612,5120,0,3,まくり差し
4233,5135,1,1,逃げ
4211,3947,0,6,まくり差し
4995,3562,0,3,まくり差し
3340,3282,0,3,まくり
4669,4401,1,1,逃げ
5287,4987,1,1,逃げ
5050,5311,1,1,逃げ
4539,3629,1,1,逃げ
5075,3158,0,4,差し
4550,4300,0,2,差し
