date,race,rank,boat,regno,name,motor,exhib,course,st
2025-12-31,3,01,3,4110,小澤和也,70,6.77,3,0.11
2025-12-31,3,02,2,5066,鈴木孝明,11,6.65,2,0.09
2025-12-31,3,03,4,3885,久田武,33,6.74,4,0.11
2025-12-31,3,04,6,3507,藤井徹,19,6.86,5,0.15
2025-12-31,3,05,5,5427,港理樹,75,6.75,6,0.16
2025-12-31,3,06,1,5331,佐藤永梧,51,6.83,1,0.08
2025-12-31,4,01,1,4365,盛本真輔,28,6.68,1,0.13
2025-12-31,4,02,3,4059,入澤友治,47,6.75,3,0.17
2025-12-31,4,03,2,3441,土屋太朗,64,6.73,2,0.16
2025-12-31,4,04,5,3965,北中元樹,18,6.81,5,0.21
2025-12-31,4,05,4,3659,藤生雄人,24,6.78,4,0.19
2025-12-31,4,06,6,5411,木下虎之輔,13,6.84,6,0.14
2025-12-31,5,01,4,4787,椎名豊,37,6.82,4,0.17
2025-12-31,5,02,2,4976,金山立樹,66,6.78,2,0.24
2025-12-31,5,03,3,4274,長畑友輔,36,6.77,3,0.17
2025-12-31,5,04,5,4229,市川美宏,40,6.82,5,0.23
2025-12-31,5,05,1,3981,今坂晃広,57,6.76,1,0.19
2025-12-31,5,06,6,5419,櫻井隼,35,6.76,6,0.28
2025-12-31,6,01,1,3992,関口智久,59,6.78,1,0.07
2025-12-31,6,02,4,5004,河野主樹,56,6.74,4,0.21
2025-12-31,6,03,2,5359,佐藤世那,22,6.79,2,0.09
2025-12-31,6,04,6,4016,西川新太郎,21,6.88,5,0.27
2025-12-31,6,05,5,5422,真田聖也,55,6.84,6,0.26
2025-12-31,6,S0,3,4085,荻野裕介,17,6.86,3,0.14
2025-12-31,7,01,3,3075,中村裕将,73,6.81,3,0.01
2025-12-31,7,02,5,4095,福来剛,10,6.77,5,0.04
2025-12-31,7,03,1,3790,佐口達也,74,6.85,1,0.07
2025-12-31,7,04,2,3107,平岡重典,29,6.72,2,0.07
2025-12-31,7,05,4,4110,小澤和也,70,6.83,4,0.11
2025-12-31,7,06,6,5371,早川颯太,14,6.82,6,0.17
2025-12-31,8,01,1,3647,伊藤雄二,39,6.76,1,0.14
2025-12-31,8,02,5,4139,丹下健,45,6.74,5,0.13
2025-12-31,8,03,3,4432,黄金井力良,46,6.79,3,0.15
2025-12-31,8,04,2,4633,森智也,58,6.79,2,0.17
2025-12-31,8,05,6,5427,港理樹,75,6.8,6,0.16
2025-12-31,8,06,4,3441,土屋太朗,64,6.82,4,0.20
2025-12-31,9,01,1,3507,藤井徹,19,6.74,1,0.19
2025-12-31,9,02,2,4229,市川美宏,40,6.76,2,0.21
2025-12-31,9,03,3,3315,広瀬聖仁,12,6.8,3,0.19
2025-12-31,9,04,5,5066,鈴木孝明,11,6.81,5,0.19
2025-12-31,9,05,4,4648,木村亮太,69,6.74,4,0.17
2025-12-31,9,06,6,4365,盛本真輔,28,6.69,6,0.24
2025-12-31,10,01,3,5004,河野主樹,56,6.82,3,0.09
2025-12-31,10,02,1,3965,北中元樹,18,6.79,1,0.04
2025-12-31,10,03,2,4787,椎名豊,37,6.75,2,0.11
2025-12-31,10,04,5,4982,中村将隆,38,6.85,5,0.23
2025-12-31,10,05,6,4085,荻野裕介,17,6.8,6,0.32
2025-12-31,10,06,4,4274,長畑友輔,36,6.83,4,0.11
2025-12-31,11,01,1,4095,福来剛,10,6.72,1,0.11
2025-12-31,11,02,2,3885,久田武,33,6.78,2,0.13
2025-12-31,11,03,5,5359,佐藤世那,22,6.7,5,0.14
2025-12-31,11,04,6,3981,今坂晃広,57,6.86,6,0.17
2025-12-31,11,05,3,3659,藤生雄人,24,6.81,3,0.15
2025-12-31,11,06,4,4059,入澤友治,47,6.85,4,0.15
2025-12-31,12,01,2,4305,金子拓矢,67,6.79,2,0.01
2025-12-31,12,02,6,3381,滝沢芳行,72,6.74,6,0.03
2025-12-31,12,03,4,4175,川尻泰輔,49,6.78,4,0.13
2025-12-31,12,04,1,4748,渡邉雄朗,27,6.71,1,0.02
2025-12-31,12,05,5,4025,山本隆幸,53,6.82,5,0.14
2025-12-31,12,06,3,5132,中野希一,48,6.87,3,0.01
2026-01-04,1,01,2,4245,高橋直哉,68,6.73,2,0.20
2026-01-04,1,02,1,4779,伊倉光,69,6.68,1,0.11
2026-01-04,1,03,3,5047,國分将太郎,67,6.64,3,0.16
2026-01-04,1,04,4,3859,多羅尾達之,34,6.68,4,0.14
2026-01-04,1,05,5,4297,山田哲也,13,6.74,5,0.10
2026-01-04,1,06,6,4944,田代達也,48,6.72,6,0.11
2026-01-04,2,01,4,4496,内堀学,37,6.61,4,0.10
2026-01-04,2,02,2,3385,渡邉睦広,25,6.59,2,0.18
2026-01-04,2,03,6,4540,相原利章,41,6.66,6,0.09
2026-01-04,2,04,3,3656,伯母芳恒,28,6.65,3,0.17
2026-01-04,2,05,5,2538,高橋二朗,53,6.66,5,0.13
2026-01-04,2,06,1,4813,宮内直哉,30,6.64,1,0.18
2026-01-04,3,01,1,4104,木下陽介,60,6.64,1,0.11
2026-01-04,3,02,5,3863,海老澤泰行,18,6.82,5,0.12
2026-01-04,3,03,2,4863,三浦裕貴,61,6.71,2,0.21
2026-01-04,3,04,4,3805,高橋英之,50,6.81,4,0.09
2026-01-04,3,05,6,3505,山田竜一,26,6.63,6,0.17
2026-01-04,3,06,3,4688,永井彪也,10,6.84,3,0.20
2026-01-04,4,01,1,4911,片岡大地,62,6.6,1,0.13
2026-01-04,4,02,4,4883,岡部大輝,72,6.72,3,0.11
2026-01-04,4,03,3,4619,伏田裕隆,39,6.57,5,0.14
2026-01-04,4,04,5,4847,佐藤隆太郎,54,6.69,4,0.09
2026-01-04,4,05,2,3812,山崎聖司,21,6.78,2,0.12
2026-01-04,4,06,6,5424,熊倉幹太,71,6.7,6,0.18
2026-01-04,5,01,1,4468,大池佑来,11,6.75,1,0.16
2026-01-04,5,02,3,3377,塚田修二,66,6.71,3,0.16
2026-01-04,5,03,2,3857,阿波勝哉,49,6.76,2,0.20
2026-01-04,5,04,6,5186,遠藤圭吾,44,6.82,6,0.14
2026-01-04,5,05,5,5044,渡邉健,64,6.81,5,0.11
2026-01-04,5,06,4,4169,多田有佑,16,6.82,4,0.21
2026-01-04,6,01,2,3641,一瀬明,20,6.8,2,0.22
2026-01-04,6,02,1,4152,深水慎一郎,63,6.71,1,0.24
2026-01-04,6,03,5,5095,小原聡将,38,6.81,5,0.14
2026-01-04,6,04,6,3966,作間章,14,6.83,6,0.15
2026-01-04,6,05,4,4145,小澤学,29,6.71,4,0.18
2026-01-04,6,06,3,4944,田代達也,48,6.71,3,0.22
2026-01-04,7,01,2,4496,内堀学,37,6.69,3,0.15
2026-01-04,7,02,1,5047,國分将太郎,67,6.72,1,0.16
2026-01-04,7,03,6,4895,門間雄大,12,6.75,6,0.14
2026-01-04,7,04,3,4792,杉村賢也,23,6.86,4,0.19
2026-01-04,7,05,4,3072,西田靖,27,6.72,2,0.24
2026-01-04,7,06,5,4939,宮之原輝紀,52,6.74,5,0.19
2026-01-04,8,01,1,5135,仲航太,31,6.66,1,0.10
2026-01-04,8,02,3,4911,片岡大地,62,6.67,3,0.14
2026-01-04,8,03,5,4875,大塚康雅,43,6.74,5,0.13
2026-01-04,8,04,2,2538,高橋二朗,53,6.75,2,0.16
2026-01-04,8,05,4,4688,永井彪也,10,6.8,4,0.09
2026-01-04,8,06,6,3303,渡辺豊,51,6.75,6,0.19
2026-01-04,9,01,1,4815,伏島祐介,65,6.76,1,0.14
2026-01-04,9,02,6,4847,佐藤隆太郎,54,6.69,6,0.16
2026-01-04,9,03,2,4104,木下陽介,60,6.68,2,0.10
2026-01-04,9,04,4,4813,宮内直哉,30,6.74,4,0.21
2026-01-04,9,05,5,4779,伊倉光,69,6.72,5,0.16
2026-01-04,9,06,3,4169,多田有佑,16,6.8,3,0.23
2026-01-04,10,01,1,3385,渡邉睦広,25,6.74,1,0.17
2026-01-04,10,02,4,4468,大池佑来,11,6.82,3,0.21
2026-01-04,10,03,3,4152,深水慎一郎,63,6.69,2,0.21
2026-01-04,10,04,2,4619,伏田裕隆,39,6.53,6,0.27
2026-01-04,10,05,6,4245,高橋直哉,68,6.77,5,0.29
2026-01-04,10,06,5,3505,山田竜一,26,6.81,4,0.23
2026-01-04,11,01,1,4297,山田哲也,13,6.78,1,0.05
2026-01-04,11,02,3,4540,相原利章,41,6.72,3,0.04
2026-01-04,11,03,5,4883,岡部大輝,72,6.75,5,0.06
2026-01-04,11,04,6,3641,一瀬明,20,6.77,6,0.13
2026-01-04,11,05,2,3805,高橋英之,50,6.77,2,0.06
2026-01-04,11,06,4,5044,渡邉健,64,6.72,4,0.07
2026-01-04,12,01,3,4939,宮之原輝紀,52,6.8,3,0.09
2026-01-04,12,02,2,4266,長田頼宗,59,6.78,2,0.11
2026-01-04,12,03,4,3966,作間章,14,6.63,4,0.16
2026-01-04,12,04,1,3590,濱野谷憲吾,45,6.69,1,0.07
2026-01-04,12,05,6,4053,芦澤望,55,6.7,6,0.13
2026-01-04,12,06,5,5135,仲航太,31,6.69,5,0.14
2026-01-05,1,01,4,4053,芦澤望,55,6.77,4,0.16
2026-01-05,1,02,2,5186,遠藤圭吾,44,6.76,2,0.20
2026-01-05,1,03,5,3656,伯母芳恒,28,6.73,6,0.30
2026-01-05,1,04,6,4792,杉村賢也,23,6.75,5,0.21
2026-01-05,1,05,3,3812,山崎聖司,21,6.7,3,0.18
2026-01-05,1,06,1,4944,田代達也,48,6.74,1,0.21
2026-01-05,2,01,3,4145,小澤学,29,6.77,3,0.15
2026-01-05,2,02,5,3805,高橋英之,50,6.83,5,0.08
2026-01-05,2,03,1,3857,阿波勝哉,49,6.8,1,0.13
2026-01-05,2,04,4,4911,片岡大地,62,6.79,4,0.08
2026-01-05,2,05,2,4815,伏島祐介,65,6.81,2,0.15
2026-01-05,2,06,6,4939,宮之原輝紀,52,6.81,6,0.07
2026-01-05,3,01,3,3966,作間章,14,6.85,3,0.13
2026-01-05,3,02,1,3072,西田靖,27,6.83,1,0.12
2026-01-05,3,03,2,3859,多羅尾達之,34,6.8,2,0.09
2026-01-05,3,04,4,3303,渡辺豊,51,6.87,4,0.13
2026-01-05,3,05,6,4863,三浦裕貴,61,6.86,6,0.18
2026-01-05,3,06,5,4169,多田有佑,16,6.99,5,0.15
2026-01-05,4,01,3,4496,内堀学,37,6.78,3,0.10
2026-01-05,4,02,5,3590,濱野谷憲吾,45,6.76,5,0.14
2026-01-05,4,03,4,4104,木下陽介,60,6.8,4,0.11
2026-01-05,4,04,1,3377,塚田修二,66,6.77,1,0.22
2026-01-05,4,05,2,4875,大塚康雅,43,6.8,2,0.23
2026-01-05,4,06,6,5424,熊倉幹太,71,6.7,6,0.26
2026-01-05,5,01,1,4266,長田頼宗,59,6.78,1,0.22
2026-01-05,5,02,5,4152,深水慎一郎,63,6.8,5,0.23
2026-01-05,5,03,3,4895,門間雄大,12,6.86,3,0.25
2026-01-05,5,04,2,3863,海老澤泰行,18,6.84,2,0.24
2026-01-05,5,05,4,2538,高橋二朗,53,6.84,4,0.22
2026-01-05,5,06,6,5044,渡邉健,64,6.89,6,0.23
2026-01-05,6,01,1,3656,伯母芳恒,28,6.78,1,0.20
2026-01-05,6,02,3,4883,岡部大輝,72,6.84,3,0.19
2026-01-05,6,03,2,5095,小原聡将,38,6.78,2,0.15
2026-01-05,6,04,4,5135,仲航太,31,6.83,4,0.18
2026-01-05,6,05,5,5047,國分将太郎,67,6.81,5,0.18
2026-01-05,6,06,6,4468,大池佑来,11,6.82,6,0.19
2026-01-05,7,01,4,3641,一瀬明,20,6.81,4,0.15
2026-01-05,7,02,2,4939,宮之原輝紀,52,6.76,2,0.17
2026-01-05,7,03,5,3812,山崎聖司,21,6.83,5,0.19
2026-01-05,7,04,6,4813,宮内直哉,30,6.95,6,0.19
2026-01-05,7,05,1,4245,高橋直哉,68,6.79,1,0.15
2026-01-05,7,06,3,4863,三浦裕貴,61,6.83,3,0.20
2026-01-05,8,01,4,4847,佐藤隆太郎,54,6.71,4,0.20
2026-01-05,8,02,1,4053,芦澤望,55,6.71,1,0.20
2026-01-05,8,03,5,4145,小澤学,29,6.81,5,0.25
2026-01-05,8,04,3,3505,山田竜一,26,6.81,3,0.27
2026-01-05,8,05,2,3377,塚田修二,66,6.67,2,0.48
2026-01-05,8,06,6,3859,多羅尾達之,34,6.84,6,0.16
2026-01-05,9,01,1,4540,相原利章,41,6.67,1,0.09
2026-01-05,9,02,2,3303,渡辺豊,51,6.73,2,0.16
2026-01-05,9,03,6,3590,濱野谷憲吾,45,6.77,6,0.19
2026-01-05,9,04,3,4779,伊倉光,69,6.74,3,0.14
2026-01-05,9,05,5,5186,遠藤圭吾,44,6.76,5,0.17
2026-01-05,9,06,4,4895,門間雄大,12,6.71,4,0.13
2026-01-05,10,01,3,5095,小原聡将,38,6.82,2,0.09
2026-01-05,10,02,4,4815,伏島祐介,65,6.83,3,0.11
2026-01-05,10,03,6,4875,大塚康雅,43,6.88,5,0.08
2026-01-05,10,04,5,4266,長田頼宗,59,6.82,4,0.11
2026-01-05,10,05,2,3072,西田靖,27,6.79,1,0.26
2026-01-05,10,06,1,4619,伏田裕隆,39,6.64,6,0.14
2026-01-05,11,01,1,3966,作間章,14,6.71,1,0.17
2026-01-05,11,02,5,3385,渡邉睦広,25,6.79,4,0.12
2026-01-05,11,03,3,5135,仲航太,31,6.9,3,0.15
2026-01-05,11,04,4,3857,阿波勝哉,49,6.85,6,0.23
2026-01-05,11,05,2,4792,杉村賢也,23,6.81,2,0.13
2026-01-05,11,06,6,3863,海老澤泰行,18,6.82,5,0.21
2026-01-05,12,01,4,4297,山田哲也,13,6.81,4,0.08
2026-01-05,12,02,1,4847,佐藤隆太郎,54,6.69,1,0.09
2026-01-05,12,03,5,3641,一瀬明,20,6.92,5,0.11
2026-01-05,12,04,6,4496,内堀学,37,6.72,6,0.10
2026-01-05,12,05,3,4468,大池佑来,11,6.9,3,0.13
2026-01-05,12,06,2,4688,永井彪也,10,6.82,2,0.16
2026-01-06,1,01,5,3859,多羅尾達之,34,6.66,5,0.15
2026-01-06,1,02,2,4053,芦澤望,55,6.7,2,0.28
2026-01-06,1,03,6,4619,伏田裕隆,39,6.54,6,0.18
2026-01-06,1,04,3,3863,海老澤泰行,18,6.63,3,0.24
2026-01-06,1,05,4,4245,高橋直哉,68,6.65,4,0.24
2026-01-06,1,06,1,4169,多田有佑,16,6.83,1,0.27
2026-01-06,2,01,3,4266,長田頼宗,59,6.72,3,0.10
2026-01-06,2,02,2,4883,岡部大輝,72,6.68,2,0.12
2026-01-06,2,03,6,3385,渡邉睦広,25,6.56,4,0.09
2026-01-06,2,04,4,4863,三浦裕貴,61,6.65,5,0.09
2026-01-06,2,05,1,4145,小澤学,29,6.62,1,0.23
2026-01-06,2,06,5,4540,相原利章,41,6.68,6,0.10
2026-01-06,3,01,2,4152,深水慎一郎,63,6.61,3,0.14
2026-01-06,3,02,1,2538,高橋二朗,53,6.66,1,0.18
2026-01-06,3,03,4,4779,伊倉光,69,6.64,4,0.11
2026-01-06,3,04,5,4688,永井彪也,10,6.68,5,0.11
2026-01-06,3,05,6,3857,阿波勝哉,49,6.68,6,0.20
2026-01-06,3,06,3,3072,西田靖,27,6.59,2,0.14
2026-01-06,4,01,1,3812,山崎聖司,21,6.65,1,0.14
2026-01-06,4,02,2,4911,片岡大地,62,6.63,2,0.15
2026-01-06,4,03,5,4468,大池佑来,11,6.78,5,0.14
2026-01-06,4,04,4,5047,國分将太郎,67,6.71,4,0.12
2026-01-06,4,05,3,3805,高橋英之,50,6.74,3,0.09
2026-01-06,4,06,6,5424,熊倉幹太,71,6.61,6,0.08
2026-01-06,5,01,1,3590,濱野谷憲吾,45,6.68,1,0.14
2026-01-06,5,02,3,4875,大塚康雅,43,6.71,3,0.24
2026-01-06,5,03,4,3505,山田竜一,26,6.77,4,0.28
2026-01-06,5,04,6,3656,伯母芳恒,28,6.69,6,0.42
2026-01-06,5,05,2,4895,門間雄大,12,6.74,2,0.22
2026-01-06,5,06,5,4813,宮内直哉,30,6.73,5,0.29
2026-01-06,6,01,3,4104,木下陽介,60,6.69,3,0.06
2026-01-06,6,02,4,4619,伏田裕隆,39,6.52,6,0.01
2026-01-06,6,03,2,4297,山田哲也,13,6.67,2,0.13
2026-01-06,6,04,5,3303,渡辺豊,51,6.69,4,0.11
2026-01-06,6,05,1,5044,渡邉健,64,6.67,1,0.13
2026-01-06,6,06,6,5135,仲航太,31,6.69,5,0.09
2026-01-06,7,01,3,3641,一瀬明,20,6.76,4,0.08
2026-01-06,7,02,6,4266,長田頼宗,59,6.81,6,0.16
2026-01-06,7,03,5,3072,西田靖,27,6.7,2,0.02
2026-01-06,7,04,2,4944,田代達也,48,6.74,3,0.06
2026-01-06,7,05,4,3863,海老澤泰行,18,6.73,5,0.14
2026-01-06,7,F,1,5186,遠藤圭吾,44,6.72,1,F0.02
2026-01-06,8,01,1,4496,内堀学,37,6.62,1,0.12
2026-01-06,8,02,6,4152,深水慎一郎,63,6.67,5,0.17
2026-01-06,8,03,3,4245,高橋直哉,68,6.75,3,0.14
2026-01-06,8,04,4,4939,宮之原輝紀,52,6.8,4,0.16
2026-01-06,8,05,2,4145,小澤学,29,6.66,2,0.21
2026-01-06,8,06,5,5424,熊倉幹太,71,6.68,6,0.12
2026-01-06,9,01,1,4895,門間雄大,12,6.65,1,0.09
2026-01-06,9,02,3,4053,芦澤望,55,6.66,3,0.12
2026-01-06,9,03,2,4468,大池佑来,11,6.68,2,0.12
2026-01-06,9,04,4,3385,渡邉睦広,25,6.52,4,0.15
2026-01-06,9,05,6,4779,伊倉光,69,6.69,6,0.21
