date,race,rname,day_n,title,weather,wdir,wspd,wave,kimarite,combo,payout,c1_regno,c1_rank,win_boat,win_course,n_fins
2025-12-30,2,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,,0,3,まくり差し,4-1-5,4060,4274,02,4,4,6
2025-12-30,3,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-3-2,7880,4085,01,1,1,6
2025-12-30,4,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,東,1,3,まくり,3-4-5,53350,4365,06,3,3,6
2025-12-30,5,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-5-2,1440,4787,01,1,1,6
2025-12-30,6,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-2-3,1280,3981,01,1,1,6
2025-12-30,7,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,まくり,5-1-4,2610,4110,02,5,5,6
2025-12-30,8,一般,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,,0,3,差し,2-1-4,2620,4139,02,2,2,6
2025-12-30,9,一般特賞,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,まくり差し,5-2-1,26240,4432,03,5,5,6
2025-12-30,10,準優勝戦,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,,0,3,逃げ,1-4-2,2480,4305,01,1,1,6
2025-12-30,11,準優勝戦,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,,0,3,まくり差し,5-4-2,18590,4254,04,5,5,6
2025-12-30,12,準優勝戦,5,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-5-6,5410,4748,01,1,1,6
2025-12-31,1,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,2,3,抜き,4-5-2,4010,3107,04,4,4,6
2025-12-31,2,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,2,3,まくり,3-1-2,2910,4633,02,3,3,6
2025-12-31,3,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,,0,3,差し,3-2-4,6210,5331,06,3,3,6
2025-12-31,4,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-3-2,2350,4365,01,1,1,6
2025-12-31,5,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,差し,4-2-3,3010,3981,05,4,4,6
2025-12-31,6,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-4-2,1350,3992,01,1,1,6
2025-12-31,7,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,まくり差し,3-5-1,2900,3790,03,3,3,6
2025-12-31,8,一般,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,北,1,3,逃げ,1-5-3,3230,3647,01,1,1,6
2025-12-31,9,一般特選,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,南東,1,3,逃げ,1-2-3,1330,3507,01,1,1,6
2025-12-31,10,選抜,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,,0,3,まくり差し,3-1-2,5630,3965,02,3,3,6
2025-12-31,11,選抜,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,南,1,3,逃げ,1-2-5,1590,4095,01,1,1,6
2025-12-31,12,優勝戦,6,ＢＴＳ横浜開設１８周年記念第１回ニッカン・コム杯,晴,南,1,3,差し,2-6-4,43780,4748,04,2,2,6
2026-01-04,1,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,北,3,3,抜き,2-1-3,6680,4779,02,2,2,6
2026-01-04,2,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,北東,1,3,まくり,4-2-6,1890,4813,06,4,4,6
2026-01-04,3,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,南,1,3,逃げ,1-5-2,16000,4104,01,1,1,6
2026-01-04,4,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,南,1,3,逃げ,1-4-3,4200,4911,01,1,1,6
2026-01-04,5,東京ベイラン,1,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,逃げ,1-3-2,1330,4468,01,1,1,6
2026-01-04,6,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,差し,2-1-5,2830,4152,02,2,2,6
2026-01-04,7,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,まくり,2-1-6,7130,5047,02,2,3,6
2026-01-04,8,ベイブレイク,1,第７１回報知杯争奪第５５回東京ダービー,晴,北,1,3,逃げ,1-3-5,1380,5135,01,1,1,6
2026-01-04,9,予選,1,第７１回報知杯争奪第５５回東京ダービー,晴,南東,2,3,逃げ,1-6-2,1300,4815,01,1,1,6
2026-01-04,10,予選特別,1,第７１回報知杯争奪第５５回東京ダービー,晴,南,1,3,逃げ,1-4-3,1290,3385,01,1,1,6
2026-01-04,11,予選特別,1,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,逃げ,1-3-5,1640,4297,01,1,1,6
2026-01-04,12,新春特別選抜,1,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,まくり差し,3-2-4,23100,3590,04,3,3,6
2026-01-05,1,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,1,3,差し,4-2-5,5150,4944,06,4,4,6
2026-01-05,2,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,差し,3-5-1,34050,3857,03,3,3,6
2026-01-05,3,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,差し,3-1-2,1740,3072,02,3,3,6
2026-01-05,4,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,まくり,3-5-4,980,3377,04,3,3,6
2026-01-05,5,東京ベイラン,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,1,3,逃げ,1-5-3,1270,4266,01,1,1,6
2026-01-05,6,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,逃げ,1-3-2,3200,3656,01,1,1,6
2026-01-05,7,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,まくり,4-2-5,6860,4245,05,4,4,6
2026-01-05,8,ベイブレイク,2,第７１回報知杯争奪第５５回東京ダービー,晴,北西,1,3,まくり差し,4-1-5,1510,4053,02,4,4,6
2026-01-05,9,予選,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,3,3,逃げ,1-2-6,1220,4540,01,1,1,6
2026-01-05,10,予選特別,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,まくり,3-4-6,9510,3072,05,3,2,6
2026-01-05,11,予選特別,2,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,逃げ,1-5-3,1470,3966,01,1,1,6
2026-01-05,12,東京ベイ選抜,2,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,まくり,4-1-5,10780,4847,02,4,4,6
2026-01-06,1,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,7,4,まくり,5-2-6,13330,4169,06,5,5,6
2026-01-06,2,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,4,3,まくり差し,3-2-6,2520,4145,05,3,3,6
2026-01-06,3,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,6,3,差し,2-1-4,10960,2538,02,2,3,6
2026-01-06,4,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,5,3,逃げ,1-2-5,2860,3812,01,1,1,6
2026-01-06,5,東京ベイラン,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,3,3,逃げ,1-3-4,930,3590,01,1,1,6
2026-01-06,6,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,,0,3,まくり,3-4-2,11820,5044,05,3,3,6
2026-01-06,7,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,北西,1,3,恵まれ,3-6-5,1400,5186,F,3,4,6
2026-01-06,8,ベイブレイク,3,第７１回報知杯争奪第５５回東京ダービー,晴,北西,2,3,逃げ,1-6-3,2560,4496,01,1,1,6
2026-01-06,9,予選,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,逃げ,1-3-2,2100,4895,01,1,1,6
2026-01-06,10,予選特別,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,まくり,2-4-1,1480,3805,03,2,2,6
2026-01-06,11,予選特別,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,3,3,まくり差し,4-2-6,3770,4688,06,4,4,6
2026-01-06,12,記者選抜,3,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,逃げ,1-2-4,2760,4939,01,1,1,6
2026-01-07,1,予選,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,3,3,抜き,3-1-2,2200,4875,02,3,3,6
2026-01-07,2,予選,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,4,3,逃げ,1-2-3,2880,4863,01,1,1,6
2026-01-07,3,予選,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,3,3,差し,2-1-6,8180,3303,02,2,2,6
2026-01-07,4,予選,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,3,3,差し,4-1-3,5500,4883,02,4,4,6
2026-01-07,5,東京ベイラン,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,3,3,逃げ,1-6-5,8080,4847,01,1,1,6
2026-01-07,6,予選,4,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,まくり,2-5-6,7350,3859,05,2,3,6
2026-01-07,7,予選,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,3,3,まくり差し,5-4-2,4160,3505,04,5,5,6
2026-01-07,8,ベイブレイク,4,第７１回報知杯争奪第５５回東京ダービー,曇り,北,3,3,まくり差し,3-1-4,2340,3641,02,3,3,6
2026-01-07,9,予選,4,第７１回報知杯争奪第５５回東京ダービー,晴,北,3,3,逃げ,1-2-3,2180,3863,01,1,1,6
2026-01-07,10,予選特別,4,第７１回報知杯争奪第５５回東京ダービー,晴,北,3,3,逃げ,1-2-3,1230,4792,01,1,1,6
2026-01-07,11,予選特別,4,第７１回報知杯争奪第５５回東京ダービー,晴,北,1,3,まくり,5-2-1,1750,5095,03,5,5,6
2026-01-07,12,記者選抜,4,第７１回報知杯争奪第５５回東京ダービー,晴,北,1,3,逃げ,1-5-3,2140,4266,01,1,1,6
2026-01-08,1,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,逃げ,2-5-1,2360,5095,01,2,1,6
2026-01-08,2,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,4,3,逃げ,1-5-6,1090,4297,01,1,1,6
2026-01-08,3,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北西,6,3,まくり差し,6-1-4,125190,4875,02,6,6,6
2026-01-08,4,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,6,4,逃げ,1-4-2,2440,3303,01,1,1,6
2026-01-08,5,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,6,4,差し,4-1-5,3630,4104,02,4,4,6
2026-01-08,6,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,7,5,まくり差し,5-4-1,1550,4911,03,5,5,6
2026-01-08,7,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,8,5,まくり差し,5-1-2,3770,3656,02,5,5,6
2026-01-08,8,一般,5,第７１回報知杯争奪第５５回東京ダービー,晴,北,7,6,まくり,3-5-6,9290,5047,05,3,3,6
2026-01-08,9,一般,5,第７１回報知杯争奪第５５回東京ダービー,曇り,北,8,7,逃げ,1-3-2,2190,3805,01,1,1,6
2026-01-08,10,準優勝戦,5,第７１回報知杯争奪第５５回東京ダービー,曇り,北,8,7,差し,4-1-2,19840,4266,02,4,4,6
2026-01-08,11,準優勝戦,5,第７１回報知杯争奪第５５回東京ダービー,曇り,北,8,7,逃げ,1-3-6,5010,3966,01,1,1,6
2026-01-08,12,準優勝戦,5,第７１回報知杯争奪第５５回東京ダービー,曇り,北,7,7,差し,2-4-1,4040,4496,03,2,2,6
2026-01-09,1,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,まくり,4-2-3,10410,3505,04,4,4,6
2026-01-09,2,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,北,4,3,まくり,6-4-1,116650,4813,03,6,6,6
2026-01-09,3,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,北,1,3,まくり,2-6-4,1990,5044,06,2,3,6
2026-01-09,4,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,逃げ,1-4-2,6810,4245,01,1,1,6
2026-01-09,5,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,北,2,3,逃げ,1-5-3,5400,5095,01,1,1,6
2026-01-09,6,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,南東,1,3,恵まれ,,,4104,02,2,2,6
2026-01-09,7,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,まくり差し,5-1-3,4900,3812,02,5,5,6
2026-01-09,8,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,南東,1,3,まくり差し,3-1-5,6230,4779,02,3,3,6
2026-01-09,9,一般,6,第７１回報知杯争奪第５５回東京ダービー,晴,南,3,3,まくり,6-3-2,18180,3377,05,6,6,6
2026-01-09,10,特別選抜,6,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,まくり差し,4-5-6,4890,4496,05,4,4,6
2026-01-09,11,特別選抜,6,第７１回報知杯争奪第５５回東京ダービー,晴,南,3,3,逃げ,1-3-2,1120,4847,01,1,1,6
2026-01-09,12,優勝戦,6,第７１回報知杯争奪第５５回東京ダービー,晴,南,2,3,まくり,2-5-1,12950,3966,03,2,2,6
2026-01-14,1,予選,1,俺の生きる道杯,晴,北,3,3,逃げ,1-3-4,1930,5190,01,1,1,6
2026-01-14,2,予選,1,俺の生きる道杯,晴,北,3,3,逃げ,1-2-3,1380,3161,01,1,1,6
2026-01-14,3,予選,1,俺の生きる道杯,晴,北,2,3,逃げ,1-5-6,10010,3761,01,1,1,6
2026-01-14,4,予選,1,俺の生きる道杯,晴,,0,3,まくり,3-4-5,3590,5057,05,3,3,6
2026-01-14,5,東京ベイラン,1,俺の生きる道杯,晴,北,1,3,逃げ,1-2-4,640,4083,01,1,1,6
2026-01-14,6,予選,1,俺の生きる道杯,晴,北,1,3,逃げ,1-6-4,39750,3994,01,1,1,6
2026-01-14,7,予選,1,俺の生きる道杯,晴,,0,3,まくり,3-2-4,5000,3804,04,3,3,6
2026-01-14,8,ベイブレイク,1,俺の生きる道杯,晴,北,2,3,まくり,4-5-2,2080,4588,04,4,4,6
