regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
5082,一色凌雅,117,0.205,6,0.167,0.205,全国,30,16,0.25,,,38,0.184,0.132,,37,0.459,35,0.343,,
5083,柳瀬幹太,89,0.18,0,,0.18,全国,26,14,0.429,,,30,0.067,0.067,,31,0.419,30,0.267,,
5084,末永和也,104,0.212,4,0.25,0.212,全国,48,9,0.333,,,33,0.182,0.273,,31,0.29,36,0.5,,
5085,中村栄治,106,0.217,2,0.0,0.217,全国,32,19,0.421,,,26,0.0,0.308,,40,0.475,28,0.214,●,
5086,本村大,89,0.112,3,0.333,0.112,全国,23,10,0.2,,,19,0.105,0.053,,35,0.229,20,0.2,●,●
5087,佐藤航,120,0.242,0,,0.242,全国,51,17,0.471,,,33,0.182,0.121,,29,0.69,43,0.442,,
5088,高憧四季,139,0.158,5,0.2,0.158,全国,76,22,0.545,●,,41,0.171,0.146,●,48,0.438,44,0.477,,
5089,前田翔,100,0.25,5,0.0,0.25,全国,57,16,0.5,,,26,0.192,0.115,,38,0.553,30,0.4,,
5090,生方靖亜,93,0.172,5,0.2,0.172,全国,25,10,0.4,,,31,0.032,0.129,,27,0.481,32,0.188,●,
5091,為本智也,73,0.26,0,,0.26,全国,24,5,0.6,,,25,0.08,0.24,,22,0.5,30,0.367,,
5092,篠原晟弥,110,0.236,9,0.222,0.236,全国,41,13,0.385,,,33,0.121,0.303,,32,0.562,35,0.514,,
5093,浦野海,100,0.14,0,,0.14,全国,38,16,0.375,,,34,0.147,0.059,,38,0.289,38,0.263,,
5095,小原聡将,86,0.36,5,0.6,0.36,全国,38,12,0.333,,,30,0.133,0.4,,31,0.548,29,0.517,,
5096,上原崚,123,0.195,6,0.333,0.195,全国,42,15,0.333,,,38,0.053,0.158,,40,0.525,37,0.243,●,
5098,大江純,107,0.159,11,0.091,0.159,全国,24,16,0.188,,,26,0.077,0.115,,38,0.263,23,0.174,●,
5100,栗原一馬,77,0.117,8,0.25,0.117,全国,24,17,0.294,,,29,0.034,0.069,,24,0.417,27,0.148,●,
5101,表健太,81,0.148,3,0.333,0.148,全国,16,14,0.214,,,19,0.105,0.105,,28,0.214,18,0.111,●,●
5102,原田雄次,103,0.184,3,0.0,0.184,全国,30,13,0.308,,,31,0.032,0.129,,33,0.364,28,0.214,●,
5103,芝田京介,77,0.143,5,0.0,0.143,全国,16,12,0.167,,,35,0.029,0.057,,29,0.379,28,0.107,●,
5104,山田丈,87,0.195,0,,0.195,全国,33,13,0.385,,,23,0.0,0.13,,29,0.414,32,0.375,,
5105,富田恕生,100,0.21,0,,0.21,全国,23,11,0.273,,,21,0.0,0.048,,36,0.306,28,0.179,●,
5106,山崎祥,98,0.235,0,,0.235,全国,32,17,0.529,,,26,0.038,0.192,,36,0.444,28,0.214,●,
5107,松本真広,89,0.146,0,,0.146,全国,17,8,0.25,,,28,0.036,0.143,,26,0.269,22,0.273,,
5108,柴田愛梨,50,0.04,0,,0.04,全国,10,8,0.0,,,14,0.071,0.071,,18,0.0,15,0.133,●,●
5109,川崎智稔,108,0.157,0,,0.157,全国,29,18,0.389,,,35,0.029,0.086,,39,0.333,33,0.152,●,
5110,杉山喜一,107,0.224,11,0.091,0.224,全国,35,21,0.238,,,34,0.088,0.235,,37,0.351,33,0.394,,
5111,三村岳人,84,0.143,0,,0.143,全国,23,10,0.6,,,26,0.077,0.077,,30,0.3,25,0.2,●,
5112,砂長知輝,113,0.274,3,0.333,0.274,全国,50,14,0.5,,,34,0.059,0.118,,36,0.667,36,0.306,,
5113,黒明花夢,51,0.098,0,,0.098,全国,15,12,0.167,,,11,0.0,0.0,,19,0.158,14,0.071,,●
5114,小林孝彰,122,0.205,4,0.25,0.205,全国,50,22,0.5,●,,46,0.043,0.261,●,41,0.39,41,0.317,,
5115,香川颯太,84,0.119,2,0.0,0.119,全国,25,10,0.3,,,32,0.156,0.031,,27,0.296,26,0.231,●,
5117,冨名腰桃奈,72,0.069,0,,0.069,全国,15,11,0.273,,,23,0.043,0.0,,22,0.273,24,0.042,●,
5118,野田なづき,84,0.19,0,,0.19,全国,28,14,0.5,,,27,0.111,0.259,,29,0.414,27,0.407,,
5120,山本稔太朗,74,0.108,5,0.2,0.108,全国,29,11,0.545,,,20,0.1,0.05,,23,0.304,30,0.2,●,
5121,定松勇樹,114,0.132,2,0.0,0.132,全国,49,12,0.667,,,35,0.229,0.114,,38,0.605,40,0.4,,
5122,相馬翔,70,0.157,0,,0.157,全国,20,12,0.5,,,20,0.05,0.25,,23,0.261,20,0.25,,
5123,福山恵里奈,104,0.135,3,0.333,0.135,全国,32,17,0.235,,,31,0.0,0.065,,38,0.158,29,0.069,●,●
5124,上瀧絢也,78,0.218,0,,0.218,全国,17,11,0.364,,,16,0.0,0.062,,28,0.464,19,0.053,●,
5125,高井雄基,90,0.2,0,,0.2,全国,41,16,0.188,,,30,0.067,0.333,,30,0.467,31,0.387,,
5126,山下大輝,116,0.25,10,0.4,0.25,全国,47,17,0.353,,,39,0.128,0.256,,35,0.543,39,0.41,,
5127,沼田大都,80,0.263,3,0.0,0.263,全国,19,13,0.154,,,23,0.0,0.304,,28,0.286,22,0.364,,
5128,坪井爽佑,78,0.192,0,,0.192,全国,17,14,0.214,,,24,0.042,0.042,,25,0.44,19,0.105,●,
5129,山口真喜子,102,0.206,0,,0.206,全国,31,15,0.333,,,33,0.121,0.152,,31,0.387,37,0.297,,
5130,上野拓馬,107,0.206,3,0.667,0.206,全国,32,21,0.19,,,38,0.026,0.184,,37,0.27,30,0.267,,
5131,江藤敦宏,91,0.143,4,0.0,0.143,全国,18,16,0.188,,,14,0.0,0.143,,34,0.088,19,0.211,●,●
5132,中野希一,113,0.186,9,0.444,0.186,全国,63,27,0.296,●,飛ぶ型,33,0.212,0.212,,38,0.658,36,0.472,,
5133,堀越雄貴,95,0.2,12,0.167,0.2,全国,27,15,0.4,,,27,0.111,0.185,,34,0.382,24,0.375,,
5134,大原祥昌,98,0.194,0,,0.194,全国,42,15,0.267,,,36,0.167,0.222,,28,0.286,33,0.455,,
5135,仲航太,103,0.146,18,0.0,0.146,全国,40,18,0.333,,,42,0.119,0.024,●,31,0.29,42,0.167,●,
5136,濱野斗馬,116,0.233,4,0.25,0.233,全国,49,17,0.588,,,41,0.122,0.244,●,39,0.538,40,0.35,,
5137,川原涼,103,0.243,10,0.3,0.243,全国,22,10,0.5,,,49,0.061,0.143,●,34,0.559,38,0.211,●,
5138,村本大成,53,0.17,0,,0.17,全国,13,8,0.25,,,14,0.0,0.071,,19,0.158,15,0.133,●,●
5139,大場恒季,103,0.175,0,,0.175,全国,41,13,0.385,,,22,0.182,0.136,,37,0.595,29,0.379,,
5140,吉田彩乃,91,0.121,0,,0.121,全国,26,18,0.389,,,29,0.0,0.172,,33,0.152,27,0.185,●,●
5141,大澤風葵,93,0.183,5,0.4,0.183,全国,48,18,0.5,,,22,0.136,0.227,,30,0.5,32,0.438,,
5142,常住蓮,105,0.219,0,,0.219,全国,58,14,0.5,,,25,0.0,0.32,,36,0.611,35,0.457,,
5143,常盤海心,108,0.185,5,0.0,0.185,全国,20,18,0.222,,,29,0.034,0.103,,42,0.238,23,0.217,●,●
5144,中尾彩香,103,0.155,6,0.167,0.155,全国,27,15,0.4,,,27,0.037,0.111,,34,0.353,29,0.207,●,
5145,島川海輝,112,0.188,0,,0.188,全国,46,14,0.429,,,35,0.086,0.086,,37,0.486,43,0.256,,
5146,野田彩加,92,0.239,0,,0.239,全国,27,13,0.231,,,22,0.091,0.091,,31,0.355,23,0.174,●,
5147,田中勇輔,71,0.113,0,,0.113,全国,19,14,0.214,,,23,0.043,0.087,,20,0.05,22,0.136,●,●
5148,松本怜,75,0.173,4,0.0,0.173,全国,19,9,0.222,,,26,0.077,0.077,,23,0.174,24,0.208,●,●
5150,坂本雄紀,110,0.255,5,0.4,0.255,全国,42,17,0.529,,,30,0.1,0.333,,34,0.529,32,0.531,,
5151,山下奈緒,92,0.098,4,0.25,0.098,全国,21,16,0.375,,,28,0.036,0.036,,32,0.188,23,0.174,●,●
5152,丸山祐也,78,0.077,4,0.0,0.077,全国,19,16,0.438,,,19,0.0,0.053,,29,0.207,20,0.1,●,●
5153,佐藤ほのか,97,0.165,9,0.333,0.165,全国,27,24,0.083,,,28,0.143,0.179,,36,0.167,30,0.3,,●
5154,村松栄太,103,0.165,0,,0.165,全国,20,13,0.077,,,29,0.103,0.172,,42,0.286,22,0.318,,
5155,内山七海,102,0.225,0,,0.225,全国,34,19,0.421,,,32,0.125,0.281,,30,0.533,31,0.452,,
5156,坂野さくら,97,0.227,8,0.125,0.227,全国,27,18,0.111,,,30,0.0,0.167,,34,0.647,30,0.167,●,
5157,市川健太,111,0.135,4,0.0,0.135,全国,33,17,0.529,,,34,0.059,0.059,,37,0.243,34,0.118,●,●
5158,宮脇遼太,114,0.158,5,0.2,0.158,全国,47,15,0.2,,,37,0.162,0.162,,37,0.378,34,0.382,,
5160,藤森陸斗,122,0.213,9,0.333,0.213,全国,40,16,0.562,,,39,0.051,0.103,,37,0.486,37,0.162,●,
5161,登玉隼百,110,0.155,10,0.0,0.155,全国,34,8,0.75,,,38,0.132,0.158,,31,0.419,32,0.312,,
5162,松尾怜実,42,0.095,0,,0.095,全国,12,10,0.3,,,14,0.0,0.071,,16,0.125,14,0.071,,●
5163,清水愛海,106,0.179,0,,0.179,全国,45,14,0.571,,,37,0.108,0.189,,28,0.536,36,0.417,,
5164,森田梨湖,38,0.053,0,,0.053,全国,9,7,0.143,,,9,0.0,0.0,,16,0.125,11,0.0,,●
5165,小林愛実,100,0.2,0,,0.2,全国,26,18,0.278,,,33,0.061,0.152,,37,0.297,33,0.212,●,
5166,仲道大輔,107,0.318,7,0.143,0.318,全国,46,18,0.333,,,37,0.027,0.324,,38,0.632,38,0.395,,
5167,小川竜太朗,91,0.165,8,0.25,0.165,全国,29,20,0.55,,,25,0.04,0.2,,33,0.273,24,0.292,,
5169,堀本翔太,60,0.133,0,,0.133,全国,14,12,0.5,,,19,0.053,0.053,,24,0.208,18,0.056,●,●
5170,佐藤太亮,87,0.207,8,0.25,0.207,全国,25,10,0.2,,,26,0.077,0.192,,33,0.333,25,0.28,,
5171,清水未唯,20,0.05,0,,0.05,全国,2,1,0.0,,,3,0.333,0.0,,6,0.333,4,0.25,,
5172,田村慶,109,0.202,0,,0.202,全国,35,13,0.231,,,38,0.105,0.158,,32,0.5,38,0.316,,
5173,谷口佳蓮,107,0.121,3,0.0,0.121,全国,28,6,0.667,,,31,0.0,0.097,,37,0.324,31,0.097,●,
5174,川井萌,41,0.244,0,,0.244,全国,13,7,0.286,,,10,0.1,0.0,,11,0.455,11,0.182,,
5175,島崎丈一朗,55,0.2,9,0.333,0.2,全国,13,5,0.0,,,13,0.0,0.231,,17,0.235,11,0.364,,●
5176,石倉拓美,43,0.0,0,,0.0,全国,6,6,0.0,,,16,0.0,0.0,,16,0.062,8,0.0,,●
5177,松井貫太,106,0.226,0,,0.226,全国,23,17,0.235,,,27,0.0,0.148,,38,0.368,30,0.167,●,
5178,成貞琳平,113,0.106,3,0.0,0.106,全国,27,18,0.278,,,31,0.032,0.032,,44,0.227,27,0.074,●,●
5179,藤本元輝,81,0.111,0,,0.111,全国,17,7,0.571,,,28,0.0,0.107,,21,0.238,28,0.107,●,●
5180,藤本紗弥香,45,0.133,0,,0.133,全国,8,7,0.286,,,12,0.083,0.0,,14,0.286,14,0.071,,
5181,森智哉,90,0.233,5,0.4,0.233,全国,24,11,0.364,,,26,0.115,0.308,,32,0.344,27,0.444,,
5182,宮崎安奈,84,0.167,0,,0.167,全国,27,18,0.389,,,29,0.034,0.172,,33,0.424,30,0.3,,
5183,中野孝二,101,0.198,0,,0.198,全国,30,17,0.353,,,33,0.091,0.091,,35,0.514,35,0.171,●,
5184,飯塚響,44,0.136,0,,0.136,全国,7,4,0.0,,,9,0.0,0.0,,17,0.235,9,0.0,,●
5185,加藤優弥,90,0.222,4,0.0,0.222,全国,26,16,0.188,,,26,0.038,0.154,,28,0.571,28,0.143,●,
5186,遠藤圭吾,83,0.169,5,0.0,0.169,全国,22,12,0.167,,,29,0.0,0.172,,29,0.207,22,0.227,●,●
5187,小坂風太,59,0.203,0,,0.203,全国,19,16,0.125,,,18,0.056,0.167,,22,0.273,16,0.312,,
5188,武井莉里佳,113,0.168,2,0.0,0.168,全国,42,17,0.235,,,28,0.107,0.107,,39,0.436,39,0.41,,
5189,藤原早菜,113,0.23,0,,0.23,全国,37,21,0.333,,,33,0.242,0.152,,41,0.415,33,0.394,,
5190,大月遊雅,87,0.069,10,0.0,0.069,全国,18,12,0.333,,,27,0.074,0.0,,31,0.226,23,0.174,●,●
5191,飛田江己,130,0.262,5,0.6,0.262,全国,54,12,0.417,,,37,0.162,0.297,,45,0.533,40,0.55,,
5192,中尾優香,100,0.16,0,,0.16,全国,28,15,0.2,,,37,0.0,0.108,,30,0.433,38,0.132,●,
5193,米丸乃絵,113,0.265,3,0.0,0.265,全国,56,18,0.444,,,35,0.086,0.257,,36,0.444,37,0.405,,
5194,大久保佑香,100,0.08,0,,0.08,全国,27,13,0.308,,,28,0.0,0.0,,37,0.135,30,0.067,●,●
5195,北村寧々,96,0.188,0,,0.188,全国,29,10,0.4,,,29,0.069,0.138,,31,0.355,33,0.273,,
5196,鰐部太空海,110,0.218,5,0.0,0.218,全国,45,14,0.357,,,33,0.152,0.182,,38,0.684,37,0.432,,
5197,中野仁照,67,0.239,4,0.25,0.239,全国,16,7,0.429,,,33,0.091,0.212,,13,0.385,31,0.419,,
5198,奥村明日香,92,0.174,5,0.0,0.174,全国,18,12,0.417,,,22,0.0,0.136,,36,0.361,20,0.1,●,
5199,垂水悠,98,0.173,3,0.0,0.173,全国,26,14,0.286,,,32,0.062,0.219,,34,0.324,31,0.323,,
5200,筒井美琴,57,0.0,4,0.0,0.0,全国,8,8,0.0,,,21,0.0,0.0,,17,0.0,17,0.0,●,●
5201,村上宗太郎,53,0.075,0,,0.075,全国,10,6,0.167,,,29,0.0,0.034,,18,0.111,21,0.143,●,●
5203,神里琴音,94,0.17,6,0.167,0.17,全国,25,12,0.5,,,25,0.04,0.12,,31,0.29,24,0.167,●,
5204,宇恵有香,43,0.14,5,0.0,0.14,全国,9,7,0.143,,,12,0.0,0.25,,14,0.0,13,0.231,,
5205,刑部亜里紗,124,0.234,4,0.0,0.234,全国,42,14,0.286,,,39,0.103,0.179,,39,0.436,40,0.3,,
5206,梅原祥平,73,0.123,0,,0.123,全国,18,14,0.143,,,26,0.0,0.077,,24,0.25,26,0.115,●,
5207,高山敬悟,88,0.136,5,0.0,0.136,全国,19,8,0.375,,,24,0.042,0.083,,30,0.433,25,0.16,●,
5208,屋良龍紀,95,0.147,5,0.2,0.147,全国,25,17,0.235,,,25,0.0,0.12,,31,0.226,29,0.172,●,●
5209,小野京平,62,0.145,0,,0.145,全国,8,7,0.286,,,22,0.045,0.091,,15,0.133,25,0.08,●,●
5210,藤井公人,106,0.189,0,,0.189,全国,24,11,0.545,,,32,0.062,0.094,,35,0.457,30,0.167,●,
5211,高井駿弥,92,0.13,7,0.0,0.13,全国,20,17,0.294,,,21,0.095,0.143,,34,0.147,23,0.217,●,●
5212,西川拓利,97,0.216,0,,0.216,全国,31,10,0.4,,,26,0.038,0.231,,34,0.529,29,0.276,,
5213,湯淺紀香,115,0.183,0,,0.183,全国,35,13,0.615,,,32,0.031,0.094,,37,0.27,36,0.167,●,
5214,田中宏典,86,0.163,0,,0.163,全国,24,14,0.286,,,29,0.034,0.138,,32,0.188,24,0.292,,●
5216,長谷川晴哉,109,0.211,5,0.8,0.211,全国,52,19,0.368,,,32,0.062,0.219,,31,0.516,33,0.303,,
5217,藤原碧生,106,0.217,6,0.333,0.217,全国,38,14,0.214,,,42,0.143,0.214,●,29,0.655,42,0.381,,
5218,山田理央,128,0.242,0,,0.242,全国,49,14,0.214,,,31,0.161,0.129,,40,0.475,38,0.474,,
5219,森口和紀,88,0.125,0,,0.125,全国,18,9,0.111,,,30,0.1,0.067,,25,0.28,32,0.219,●,
5220,青木蓮,113,0.257,0,,0.257,全国,46,18,0.389,,,33,0.03,0.333,,35,0.514,38,0.553,,
5221,竹間隆晟,122,0.238,5,0.4,0.238,全国,60,17,0.235,,,43,0.07,0.233,●,37,0.595,37,0.378,,
5222,津田陸翔,100,0.19,0,,0.19,全国,43,14,0.143,,,30,0.133,0.1,,33,0.394,37,0.27,,
5223,森清友翔,115,0.148,12,0.167,0.148,全国,27,18,0.111,,,34,0.029,0.118,,35,0.286,38,0.211,●,
5224,西岡顕心,116,0.267,0,,0.267,全国,59,14,0.571,,,40,0.175,0.275,●,38,0.474,43,0.512,,
5226,藤田俊祐,71,0.183,3,0.333,0.183,全国,28,8,0.0,,,22,0.091,0.227,,25,0.4,25,0.36,,
5227,川原愛未,19,0.053,0,,0.053,全国,3,2,0.5,,,8,0.0,0.0,,7,0.143,6,0.0,,
5228,若林樹蘭,80,0.263,0,,0.263,全国,27,6,0.167,,,26,0.038,0.308,,25,0.52,26,0.346,,
5229,吉川晴人,125,0.168,4,0.25,0.168,全国,45,19,0.105,,,42,0.143,0.119,●,43,0.488,40,0.275,,
5230,石原凪紗,90,0.1,0,,0.1,全国,22,13,0.308,,,31,0.0,0.097,,29,0.276,30,0.1,●,
5231,寺田空詩,85,0.165,0,,0.165,全国,30,11,0.364,,,25,0.04,0.08,,30,0.333,30,0.2,●,
5232,樅山拓馬,84,0.155,2,0.0,0.155,全国,22,12,0.25,,,23,0.0,0.217,,29,0.379,26,0.269,,
5234,塚越海斗,123,0.228,5,0.0,0.228,全国,57,22,0.545,●,,40,0.1,0.275,●,37,0.622,44,0.409,,
5235,岩田凌,47,0.085,0,,0.085,全国,10,9,0.111,,,16,0.0,0.062,,16,0.062,13,0.077,,●
5236,小宮涼雅,127,0.165,0,,0.165,全国,17,12,0.417,,,47,0.0,0.213,●,39,0.205,41,0.244,●,●
5237,永松良教,87,0.172,4,0.0,0.172,全国,18,11,0.455,,,37,0.0,0.162,,27,0.296,29,0.172,●,
5238,笹木香吾,116,0.121,0,,0.121,全国,43,19,0.632,,,38,0.079,0.053,,35,0.429,40,0.275,,
5239,上野俊樹,101,0.228,10,0.3,0.228,全国,35,23,0.348,,,37,0.054,0.243,,37,0.351,39,0.333,,
5240,高橋龍治,88,0.159,0,,0.159,全国,25,13,0.308,,,39,0.051,0.154,,25,0.24,34,0.206,●,●
5241,門田栞,91,0.165,5,0.0,0.165,全国,23,15,0.4,,,32,0.062,0.125,,33,0.303,30,0.267,,
5242,高山弘斗,93,0.108,7,0.0,0.108,全国,20,16,0.25,,,32,0.094,0.062,,37,0.297,30,0.2,●,
5243,三馬崇史,115,0.191,4,0.0,0.191,全国,34,18,0.389,,,29,0.103,0.103,,31,0.355,36,0.278,,
5244,黒田剛,76,0.132,8,0.0,0.132,全国,16,11,0.182,,,18,0.0,0.056,,26,0.038,17,0.118,●,●
5245,倉富大誠,97,0.196,4,0.25,0.196,全国,23,14,0.286,,,29,0.0,0.241,,39,0.462,23,0.304,,
5246,楠将太郎,89,0.135,9,0.333,0.135,全国,27,15,0.133,,,35,0.143,0.171,,30,0.3,32,0.406,,
5247,大森翼,101,0.277,8,0.25,0.277,全国,25,19,0.263,,,26,0.0,0.231,,35,0.371,27,0.222,●,
5248,本田愛,101,0.139,6,0.167,0.139,全国,20,18,0.167,,,36,0.139,0.111,,32,0.312,36,0.306,,
5249,三木晴斗,100,0.18,0,,0.18,全国,29,18,0.222,,,34,0.088,0.088,,32,0.344,32,0.219,●,
5250,嶋田有里,90,0.122,4,0.0,0.122,全国,21,13,0.231,,,26,0.0,0.038,,29,0.345,28,0.143,●,
5251,沼田七華,48,0.0,0,,0.0,全国,13,13,0.0,,,18,0.0,0.0,,14,0.0,19,0.0,●,
5252,荒木颯斗,95,0.232,9,0.222,0.232,全国,36,17,0.412,,,31,0.065,0.226,,32,0.344,30,0.367,,
5253,藤井太雅,70,0.086,17,0.176,0.086,全国,11,10,0.0,,,40,0.05,0.1,●,16,0.125,39,0.179,●,●
5254,羽田妃希,93,0.108,0,,0.108,全国,11,7,0.143,,,31,0.0,0.097,,30,0.233,31,0.097,●,●
5255,藤原仙二,122,0.279,0,,0.279,全国,45,14,0.5,,,37,0.243,0.243,,41,0.707,38,0.421,,
5256,中山翔太,122,0.23,0,,0.23,全国,57,13,0.308,,,34,0.147,0.265,,38,0.553,36,0.5,,
5257,西丸侑太朗,121,0.19,4,0.5,0.19,全国,59,21,0.286,●,飛ぶ型,31,0.097,0.226,,43,0.488,41,0.39,,
5258,仲本舜,93,0.172,5,0.2,0.172,全国,22,10,0.1,,,26,0.038,0.192,,31,0.29,25,0.24,●,
5259,野田昇吾,76,0.105,7,0.0,0.105,全国,16,12,0.167,,,25,0.04,0.08,,23,0.174,21,0.143,●,●
5261,岡暢祐,87,0.172,0,,0.172,全国,22,13,0.231,,,21,0.0,0.048,,31,0.161,20,0.05,●,●
5262,鈴木章司,89,0.079,5,0.0,0.079,全国,24,21,0.333,,,26,0.077,0.038,,30,0.367,30,0.167,●,
5263,花田凱成,103,0.175,0,,0.175,全国,24,17,0.235,,,30,0.0,0.067,,39,0.333,26,0.038,●,
5264,登みひ果,114,0.158,0,,0.158,全国,29,24,0.208,,,42,0.048,0.167,●,41,0.317,38,0.316,,
5265,大廣咲季,105,0.086,0,,0.086,全国,21,14,0.286,,,30,0.033,0.0,,33,0.212,30,0.033,●,●
5266,石田勇斗,87,0.115,2,0.5,0.115,全国,24,12,0.333,,,27,0.037,0.111,,29,0.31,24,0.208,●,
5267,石本裕武,116,0.198,9,0.0,0.198,全国,50,13,0.231,,,37,0.081,0.162,,39,0.564,41,0.293,,
5268,山本幸也,107,0.047,0,,0.047,全国,15,12,0.167,,,60,0.0,0.067,●,27,0.185,45,0.022,●,●
5269,山口晃朋,100,0.19,0,,0.19,全国,34,9,0.444,,,30,0.033,0.3,,33,0.303,30,0.4,,
5270,小玉啓太,88,0.216,3,0.333,0.216,全国,21,18,0.278,,,27,0.0,0.074,,31,0.419,24,0.083,●,
5271,杉山太陽,87,0.126,4,0.0,0.126,全国,18,13,0.0,,,30,0.033,0.1,,30,0.3,29,0.138,●,
5272,松田真実,94,0.128,0,,0.128,全国,26,13,0.077,,,28,0.036,0.143,,33,0.212,28,0.179,●,●
5273,山下拓巳,105,0.114,8,0.0,0.114,全国,31,19,0.316,,,26,0.0,0.0,,36,0.389,27,0.037,●,
5274,城間盛渚,96,0.135,0,,0.135,全国,23,7,0.571,,,31,0.032,0.097,,28,0.286,31,0.161,●,
5275,松田淳平,108,0.222,3,0.0,0.222,全国,43,16,0.375,,,24,0.083,0.208,,36,0.583,32,0.406,,
5276,大島隆乃介,98,0.184,4,0.25,0.184,全国,28,18,0.333,,,25,0.04,0.2,,31,0.452,29,0.207,●,
5277,井上未都,99,0.212,5,0.6,0.212,全国,29,15,0.467,,,30,0.033,0.133,,32,0.281,31,0.194,●,
5278,田中駿兵,126,0.151,5,0.2,0.151,全国,62,8,0.375,,,41,0.293,0.146,●,40,0.625,39,0.59,,
5279,石渡翔一郎,91,0.187,3,0.333,0.187,全国,33,14,0.5,,,25,0.12,0.08,,36,0.556,25,0.32,,
5280,廣瀬凜,117,0.274,4,0.5,0.274,全国,43,8,0.5,,,34,0.059,0.324,,41,0.805,34,0.353,,
5281,井上遥妃,111,0.198,5,0.2,0.198,全国,43,12,0.167,,,37,0.135,0.243,,33,0.606,42,0.429,,
5282,中本大樹,96,0.271,0,,0.271,全国,24,12,0.25,,,29,0.103,0.207,,31,0.484,29,0.31,,
5283,植木美帆,69,0.058,4,0.0,0.058,全国,10,7,0.0,,,26,0.0,0.0,,22,0.273,23,0.0,●,
5284,嘉手苅徹哉,80,0.125,0,,0.125,全国,8,5,0.2,,,22,0.0,0.0,,25,0.28,22,0.045,●,
5285,若林麗,93,0.097,0,,0.097,全国,24,19,0.211,,,33,0.03,0.121,,28,0.071,32,0.188,●,●
5286,坂井滉哉,89,0.112,4,0.25,0.112,全国,22,13,0.231,,,27,0.074,0.074,,35,0.314,28,0.143,●,
5287,滝沢織寧,94,0.128,0,,0.128,全国,20,18,0.167,,,29,0.034,0.069,,31,0.258,31,0.097,●,
5288,尾道佳諭,89,0.146,0,,0.146,全国,23,17,0.059,,,26,0.0,0.0,,31,0.258,27,0.074,●,
5289,佃來紀,105,0.238,10,0.2,0.238,全国,30,11,0.364,,,34,0.147,0.118,,36,0.583,29,0.31,,
5290,坂本一真,97,0.062,12,0.0,0.062,全国,26,21,0.048,,,31,0.032,0.0,,31,0.129,28,0.036,●,●
5291,三嶌こころ,114,0.105,0,,0.105,全国,24,19,0.211,,,35,0.057,0.114,,39,0.128,28,0.179,●,●
5292,佐藤右京,87,0.115,0,,0.115,全国,22,17,0.294,,,28,0.0,0.071,,32,0.281,24,0.042,●,
5293,眞崎武蔵,81,0.037,9,0.0,0.037,全国,8,7,0.143,,,50,0.02,0.02,●,28,0.107,37,0.027,●,●
5294,豊田祥生,93,0.065,11,0.091,0.065,全国,24,17,0.294,,,26,0.038,0.0,,28,0.143,28,0.036,●,●
5295,田上凜,132,0.129,0,,0.129,全国,18,11,0.091,,,62,0.081,0.065,●,33,0.364,34,0.235,●,
5296,永田楽,105,0.105,0,,0.105,全国,18,13,0.308,,,33,0.0,0.061,,39,0.205,26,0.038,●,●
5297,南彩寧,107,0.047,0,,0.047,全国,20,15,0.267,,,24,0.0,0.042,,37,0.135,26,0.038,●,●
5298,水谷理人,126,0.317,0,,0.317,全国,48,9,0.333,,,42,0.167,0.333,●,33,0.727,44,0.5,,
5299,西丸敦基,110,0.164,0,,0.164,全国,27,11,0.545,,,30,0.067,0.233,,37,0.378,29,0.276,,
5300,横田海人,92,0.054,4,0.0,0.054,全国,17,15,0.067,,,29,0.034,0.069,,29,0.103,29,0.103,●,●
5301,岩下巧斗,86,0.151,9,0.111,0.151,全国,29,12,0.417,,,25,0.08,0.04,,28,0.357,30,0.1,●,
5302,秋末秦悟,82,0.159,0,,0.159,全国,19,11,0.273,,,25,0.0,0.08,,28,0.286,28,0.107,●,
5303,土井歩夢,112,0.286,0,,0.286,全国,33,15,0.6,,,30,0.067,0.3,,37,0.324,34,0.471,,
5304,井田涼介,93,0.011,12,0.0,0.011,全国,11,10,0.0,,,43,0.047,0.023,●,30,0.033,29,0.103,●,●
5305,伊藤栞,84,0.071,0,,0.071,全国,14,12,0.167,,,24,0.0,0.0,,29,0.103,21,0.0,●,●
5306,河内悠利杏,101,0.059,4,0.0,0.059,全国,25,23,0.0,,,28,0.0,0.036,,36,0.083,32,0.062,●,●
5307,富永夏哉人,95,0.137,0,,0.137,全国,25,12,0.333,,,26,0.038,0.077,,37,0.324,26,0.231,●,
5308,藤森拓海,103,0.165,5,0.2,0.165,全国,19,17,0.176,,,28,0.071,0.107,,36,0.278,23,0.13,●,
5309,森雄利,97,0.052,0,,0.052,全国,9,5,0.2,,,31,0.0,0.032,,33,0.121,28,0.036,●,●
5310,土屋蘭,84,0.19,0,,0.19,全国,19,13,0.077,,,27,0.074,0.111,,30,0.3,24,0.167,●,
5311,小林京平,105,0.171,0,,0.171,全国,24,10,0.4,,,28,0.107,0.107,,40,0.45,26,0.192,●,
5312,川辺郭人,105,0.086,0,,0.086,全国,22,14,0.143,,,30,0.0,0.1,,33,0.091,35,0.143,●,●
5313,鈴木唯央,120,0.133,19,0.158,0.133,全国,16,12,0.333,,,45,0.089,0.111,●,40,0.275,46,0.196,●,
