date,race,rname,day_n,wdir,wspd,wave,kimarite,combo,payout,win_boat,win_course,exp,inwin,resid
2025-08-21,8,一般,6,南,2,3,抜き,2-4-6,26990,2,2,0.2664213392143538,0,-0.2664213392143538
2025-08-21,9,一般,6,南,5,3,逃げ,1-2-5,1500,1,1,0.6032579355973435,1,0.39674206440265647
2025-08-21,10,特別選抜,6,東,1,3,逃げ,1-5-3,5350,1,1,0.7351317685977342,1,0.2648682314022658
2025-08-21,11,特別選抜,6,南東,1,3,逃げ,1-3-2,760,1,1,0.7389704386180569,1,0.2610295613819431
2025-08-21,12,優勝戦,6,南,2,3,まくり,4-1-2,6890,4,4,0.5658294389555835,0,-0.5658294389555835
2025-08-25,1,予選,1,北東,2,3,差し,3-2-4,8370,3,3,0.3553102281032427,0,-0.3553102281032427
2025-08-25,2,東京ベイラン,1,北東,3,3,逃げ,1-6-4,1440,1,1,0.6881683151252718,1,0.31183168487472823
2025-08-25,3,予選,1,南東,1,3,差し,5-3-4,21400,5,5,0.40402043116267916,0,-0.40402043116267916
2025-08-25,4,予選,1,南東,2,3,逃げ,1-2-5,2720,1,1,0.5553803216610464,1,0.44461967833895355
2025-08-25,5,予選,1,南東,2,3,まくり,4-2-6,4150,4,4,0.6276502387126959,0,-0.6276502387126959
2025-08-25,6,予選,1,南東,3,3,差し,2-1-6,26250,2,2,0.56497739705752,0,-0.56497739705752
2025-08-25,7,予選,1,東,3,3,まくり差し,3-2-5,2410,3,3,0.471489816314074,0,-0.471489816314074
2025-08-25,8,ベイブレイク,1,南東,2,3,逃げ,1-3-2,4440,1,1,0.4685775041350925,1,0.5314224958649074
2025-08-25,9,予選特賞,1,東,1,3,まくり,3-6-1,13310,3,3,0.6449832300749343,0,-0.6449832300749343
2025-08-25,10,予選特賞,1,南東,2,3,逃げ,1-6-5,3500,1,1,0.7463233840090976,1,0.2536766159909024
2025-08-25,11,予選特選,1,南東,3,3,差し,2-1-4,21060,2,2,0.7141104803912052,0,-0.7141104803912052
2025-08-25,12,平和島選抜,1,南東,3,3,逃げ,1-3-4,1090,1,1,0.7529501267240237,1,0.24704987327597627
2025-08-26,1,予選,2,南,5,3,まくり,3-1-4,1130,3,3,0.5197792052929184,0,-0.5197792052929184
2025-08-26,2,東京ベイラン,2,南,4,3,逃げ,1-4-2,1650,1,1,0.5408026272892774,1,0.4591973727107226
2025-08-26,3,予選,2,南,6,3,まくり差し,5-2-4,4450,5,5,0.3806895301106172,0,-0.3806895301106172
2025-08-26,4,予選,2,南,6,3,まくり,4-5-1,8550,4,3,0.3681305332801558,0,-0.3681305332801558
2025-08-26,5,予選,2,南,6,3,まくり差し,6-5-1,10510,6,4,0.46485954103827726,0,-0.46485954103827726
2025-08-26,6,予選,2,南,6,3,まくり,2-4-6,1110,2,2,0.4891268141414026,0,-0.4891268141414026
2025-08-26,7,予選,2,南,4,3,逃げ,1-5-2,1980,1,1,0.39194039734599845,1,0.6080596026540015
2025-08-26,8,ベイブレイク,2,南,5,3,恵まれ,5-2-1,6960,5,5,0.6294251900860357,0,-0.6294251900860357
2025-08-26,9,予選特賞,2,南,5,3,逃げ,1-5-6,6780,1,1,0.5735895125351791,1,0.4264104874648209
2025-08-26,10,予選特賞,2,南,5,3,逃げ,1-3-4,540,1,1,0.5382916963791681,1,0.46170830362083193
2025-08-26,11,予選特選,2,南,5,3,逃げ,1-3-5,740,1,1,0.5371486606663571,1,0.46285133933364286
2025-08-26,12,記者選抜,2,南,5,3,差し,4-1-2,3730,4,4,0.5919600034821833,0,-0.5919600034821833
2025-08-27,1,予選,3,南,4,3,逃げ,1-2-5,3380,1,1,0.4283085777296648,1,0.5716914222703352
2025-08-27,2,東京ベイラン,3,南,5,3,逃げ,1-3-4,1340,1,1,0.7141280037806561,1,0.2858719962193439
2025-08-27,3,予選,3,南,5,3,抜き,1-2-4,1230,1,1,0.44657362265204087,1,0.5534263773479591
2025-08-27,4,予選,3,南,5,3,逃げ,1-3-2,1930,1,1,0.6197792052929184,1,0.3802207947070816
2025-08-27,5,予選,3,南,5,3,差し,2-4-3,3240,2,2,0.45810333884679005,0,-0.45810333884679005
2025-08-27,6,予選,3,南,5,3,まくり,4-3-2,2220,4,4,0.43454261444882436,0,-0.43454261444882436
2025-08-27,7,予選,3,南,5,3,まくり差し,5-3-6,18410,5,5,0.4759276253487124,0,-0.4759276253487124
2025-08-27,8,ベイブレイク,3,南,6,3,逃げ,1-4-3,1170,1,1,0.5890885761543915,1,0.4109114238456085
2025-08-27,9,予選特賞,3,南,5,3,逃げ,1-4-5,1470,1,1,0.4179810957208349,1,0.582018904279165
2025-08-27,10,予選特賞,3,南,5,3,逃げ,1-5-3,1100,1,1,0.7319457190115344,1,0.2680542809884656
2025-08-27,11,予選特選,3,南,3,3,まくり,3-2-4,83520,3,3,0.6560775041350926,0,-0.6560775041350926
2025-08-27,12,記者選抜,3,南,3,3,まくり,3-4-2,14080,3,3,0.6454298767676699,0,-0.6454298767676699
2025-08-28,1,予選,4,東,2,3,まくり,4-5-2,5090,4,4,0.49974909692377095,0,-0.49974909692377095
2025-08-28,2,東京ベイラン,4,東,1,3,逃げ,1-3-4,480,1,1,0.5919600034821833,1,0.40803999651781675
2025-08-28,3,予選,4,東,2,3,逃げ,1-3-2,5390,1,1,0.31793091510558913,1,0.6820690848944109
2025-08-28,4,予選,4,北東,2,3,まくり,2-4-5,1700,2,2,0.33941434461596076,0,-0.33941434461596076
2025-08-28,5,予選,4,南東,1,3,まくり,4-5-6,1060,4,4,0.3614672396733175,0,-0.3614672396733175
2025-08-28,6,予選,4,南東,2,3,抜き,3-1-2,3810,3,3,0.2680234210889249,0,-0.2680234210889249
2025-08-28,7,予選,4,東,1,3,差し,2-5-3,1990,2,2,0.30410783184012874,0,-0.30410783184012874
2025-08-28,8,ベイブレイク,4,東,2,3,差し,4-3-2,6740,4,4,0.4240751555249382,0,-0.4240751555249382
2025-08-28,9,予選特賞,4,南東,2,3,恵まれ,5-2-1,15610,5,5,0.6454298767676699,0,-0.6454298767676699
2025-08-28,10,予選特賞,4,南東,3,3,まくり差し,3-1-4,1210,3,3,0.41648267107743203,0,-0.41648267107743203
2025-08-28,11,予選特選,4,南東,4,3,差し,2-1-3,760,2,2,0.6248466703423046,0,-0.6248466703423046
2025-08-28,12,記者選抜,4,南東,2,3,逃げ,1-3-5,770,1,1,0.5408026272892774,1,0.4591973727107226
2025-08-29,1,一般,5,南,3,3,逃げ,1-3-2,1220,1,1,0.6197792052929184,1,0.3802207947070816
2025-08-29,2,一般,5,南,3,3,抜き,2-3-1,6560,2,2,0.30410783184012874,0,-0.30410783184012874
2025-08-29,3,一般,5,南,4,3,逃げ,1-3-4,680,1,1,0.6294251900860357,1,0.3705748099139643
2025-08-29,4,一般,5,南,5,3,まくり差し,6-2-1,15300,6,6,0.5553803216610464,0,-0.5553803216610464
2025-08-29,5,一般,5,南,4,3,逃げ,1-4-3,4110,1,1,0.45810333884679005,1,0.5418966611532099
2025-08-29,6,一般,5,南,5,3,差し,2-6-3,39970,2,2,0.5371486606663571,0,-0.5371486606663571
2025-08-29,7,一般,5,南,5,3,まくり,3-5-1,2440,3,3,0.2680234210889249,0,-0.2680234210889249
2025-08-29,8,一般,5,南,5,3,逃げ,1-6-5,6530,1,1,0.33941434461596076,1,0.6605856553840392
2025-08-29,9,一般特賞,5,南,7,3,恵まれ,2-6-1,4910,2,2,0.5890885761543915,0,-0.5890885761543915
2025-08-29,10,準優勝戦,5,南,5,3,まくり差し,5-1-2,6270,5,5,0.6881683151252718,0,-0.6881683151252718
2025-08-29,11,準優勝戦,5,南,4,3,差し,2-3-6,5390,2,2,0.6248466703423046,0,-0.6248466703423046
2025-08-29,12,準優勝戦,5,南,4,3,まくり,4-6-1,32040,4,4,0.5919600034821833,0,-0.5919600034821833
2025-08-30,1,一般,6,南,3,3,まくり差し,4-1-6,4040,4,4,0.4759276253487124,0,-0.4759276253487124
2025-08-30,2,一般,6,南東,2,3,まくり,4-5-1,28020,4,4,0.4891268141414026,0,-0.4891268141414026
2025-08-30,3,一般,6,南東,3,3,まくり,2-5-3,1430,2,2,0.40402043116267916,0,-0.40402043116267916
2025-08-30,4,一般,6,南,3,3,逃げ,1-3-2,7230,1,1,0.3614672396733175,1,0.6385327603266825
2025-08-30,5,一般,6,南,3,3,差し,2-1-4,2980,2,2,0.4283085777296648,0,-0.4283085777296648
2025-08-30,6,一般,6,南,3,3,差し,5-3-6,26060,5,5,0.4179810957208349,0,-0.4179810957208349
2025-08-30,7,一般,6,南,3,3,まくり差し,6-1-4,2230,6,6,0.4240751555249382,0,-0.4240751555249382
2025-08-30,8,一般,6,南,3,3,逃げ,1-3-2,7870,1,1,0.3553102281032427,1,0.6446897718967572
2025-08-30,9,一般特選,6,南,3,3,抜き,3-2-1,2220,3,3,0.5197792052929184,0,-0.5197792052929184
2025-08-30,10,選抜,6,南,4,3,差し,2-1-4,4610,2,2,0.4685775041350925,0,-0.4685775041350925
2025-08-30,11,選抜,6,南,4,3,逃げ,1-2-6,6120,1,1,0.5919600034821833,1,0.40803999651781675
2025-08-30,12,優勝戦,6,南,3,3,差し,2-1-4,3300,2,2,0.5408026272892774,0,-0.5408026272892774
2025-09-04,1,予選,1,北,1,3,逃げ,1-3-5,2100,1,1,0.7160670306033233,1,0.28393296939667667
2025-09-04,2,予選,1,北,2,3,まくり差し,3-1-2,10310,3,3,0.717807182880076,0,-0.717807182880076
2025-09-04,3,予選,1,北,2,3,逃げ,1-6-5,12560,1,1,0.6484994630357558,1,0.3515005369642442
2025-09-04,4,予選,1,北西,1,3,まくり,4-5-3,7150,4,4,0.6174847097742048,0,-0.6174847097742048
2025-09-04,5,予選,1,北,3,3,差し,2-1-4,5040,2,2,0.6714770188753123,0,-0.6714770188753123
2025-09-04,6,予選,1,,0,3,まくり差し,6-1-5,29680,6,5,0.7181543699245905,0,-0.7181543699245905
2025-09-04,7,予選,1,北,1,3,逃げ,1-4-5,3640,1,1,0.6227698404040316,1,0.3772301595959684
2025-09-04,8,予選,1,北,1,3,まくり,3-5-6,9490,3,3,0.5669994069350138,0,-0.5669994069350138
2025-09-04,9,予選,1,,0,3,まくり,3-1-6,3900,3,3,0.6058933373431201,0,-0.6058933373431201
2025-09-04,10,予選,1,南,1,3,逃げ,1-4-2,2670,1,1,0.7185775041350926,1,0.2814224958649074
2025-09-04,11,予選,1,南,1,3,差し,4-2-5,4640,4,4,0.6613686194560912,0,-0.6613686194560912
2025-09-04,12,トーキョーベ,1,南,2,3,まくり,5-1-6,9340,5,5,0.6498620033080741,0,-0.6498620033080741
2025-09-06,1,予選,2,南,1,3,逃げ,1-5-2,2530,1,1,0.5855565752092275,1,0.41444342479077245
2025-09-06,2,予選,2,東,1,3,逃げ,1-3-2,2710,1,1,0.7434482085211016,1,0.2565517914788984
2025-09-06,3,予選,2,南,3,3,差し,2-1-6,4520,2,2,0.5604387918885746,0,-0.5604387918885746
2025-09-06,4,予選,2,南東,1,3,抜き,1-2-3,940,1,1,0.6070114317219752,1,0.39298856827802475
2025-09-06,5,予選,2,南,2,3,差し,2-1-6,6050,2,2,0.729983496264221,0,-0.729983496264221
2025-09-06,6,予選,2,南,2,3,逃げ,1-4-2,2960,1,1,0.6827921983493406,1,0.3172078016506594
2025-09-06,7,予選,2,南,3,3,抜き,2-1-6,1810,2,2,0.6620129765492693,0,-0.6620129765492693
2025-09-06,8,予選,2,南,4,3,まくり,4-3-2,27340,4,4,0.5787536888534373,0,-0.5787536888534373
2025-09-06,9,予選,2,南,4,3,逃げ,1-3-5,2270,1,1,0.6709073719032359,1,0.3290926280967641
2025-09-06,10,予選,2,南,4,3,逃げ,1-2-3,2210,1,1,0.6269315299092529,1,0.37306847009074706
2025-09-06,11,予選,2,南,4,3,まくり,3-2-1,21040,3,3,0.5604387918885746,0,-0.5604387918885746
2025-09-06,12,ピースタード,2,南,5,3,逃げ,1-5-2,18060,1,1,0.6347454010261258,1,0.36525459897387424
2025-09-07,1,予選,3,南,5,3,差し,2-6-4,23450,2,2,0.6195628206288158,0,-0.6195628206288158
2025-09-07,2,予選,3,南,4,3,逃げ,1-4-6,4180,1,1,0.6798528035286123,1,0.3201471964713877
2025-09-07,3,予選,3,南,4,3,逃げ,1-3-4,1550,1,1,0.7844455425330142,1,0.21555445746698576
2025-09-07,4,予選,3,南,5,3,逃げ,1-2-3,1110,1,1,0.717807182880076,1,0.28219281711992406
2025-09-07,5,予選,3,南,5,3,まくり,4-1-3,3360,4,6,0.6894648321490677,0,-0.6894648321490677
2025-09-07,6,予選,3,南,6,3,差し,4-6-5,4000,4,4,0.6058933373431201,0,-0.6058933373431201
2025-09-07,7,予選,3,南,5,3,差し,3-5-6,4690,3,4,0.6816509131006958,0,-0.6816509131006958
2025-09-07,8,予選,3,南,5,3,まくり,3-1-2,3250,3,3,0.6709073719032359,0,-0.6709073719032359
2025-09-07,9,予選,3,南,5,3,まくり,4-1-5,5950,4,3,0.7351317685977342,0,-0.7351317685977342
2025-09-07,10,予選,3,南,5,3,まくり,2-4-6,8750,2,2,0.5553511160119615,0,-0.5553511160119615
2025-09-07,11,予選,3,南,6,3,逃げ,1-4-6,3450,1,1,0.7119539434037261,1,0.2880460565962739
2025-09-07,12,予選,3,南,5,3,抜き,1-5-3,5810,1,1,0.6361963676461504,1,0.3638036323538496
2025-09-08,1,予選,4,南,3,3,逃げ,1-4-2,1590,1,1,0.7351317685977342,1,0.2648682314022658
2025-09-08,2,予選,4,南,3,3,逃げ,1-5-4,3100,1,1,0.68040222589786,1,0.31959777410213996
2025-09-08,3,予選,4,南,2,3,逃げ,1-2-3,1210,1,1,0.6847802775978894,1,0.3152197224021106
2025-09-08,4,予選,4,東,1,3,逃げ,1-4-2,1900,1,1,0.7175171795840697,1,0.2824828204159303
2025-09-08,5,予選,4,南,3,3,逃げ,1-3-2,1820,1,1,0.6117755263379989,1,0.3882244736620011
2025-09-08,6,予選,4,東,1,3,逃げ,1-4-2,5080,1,1,0.6755264900627828,1,0.32447350993721724
2025-09-08,7,予選,4,南,2,3,差し,2-1-6,15880,2,2,0.7235389508506043,0,-0.7235389508506043
2025-09-08,8,予選,4,南,2,3,逃げ,1-2-3,640,1,1,0.656985146637799,1,0.34301485336220106
2025-09-08,9,予選,4,南,2,3,逃げ,1-5-4,5090,1,1,0.6426994323520846,1,0.3573005676479154
2025-09-08,10,予選,4,南,2,3,まくり,3-6-4,69500,3,3,0.6784400031505468,0,-0.6784400031505468
2025-09-08,11,予選,4,南,3,3,まくり,3-5-2,16730,3,3,0.6127251655588053,0,-0.6127251655588053
2025-09-08,12,予選,4,南,3,3,逃げ,1-2-4,1060,1,1,0.717807182880076,1,0.28219281711992406
2025-09-09,1,一般戦,5,南,2,3,逃げ,1-4-6,2510,1,1,0.7181543699245905,1,0.2818456300754095
2025-09-09,2,一般戦,5,南東,1,3,逃げ,1-3-6,2520,1,1,0.729983496264221,1,0.270016503735779
2025-09-09,3,一般戦,5,南,2,3,まくり,3-2-4,7140,3,3,0.6109577814534156,0,-0.6109577814534156
2025-09-09,4,一般戦,5,南,2,3,逃げ,1-3-4,1080,1,1,0.6784400031505468,1,0.32155999684945324
2025-09-09,5,一般戦,5,南,3,3,逃げ,1-2-4,1390,1,1,0.6798528035286123,1,0.3201471964713877
2025-09-09,6,一般戦,5,南,5,3,抜き,3-1-5,3070,3,3,0.6709073719032359,0,-0.6709073719032359
2025-09-09,7,一般戦,5,南,5,3,逃げ,1-4-2,1220,1,1,0.6709073719032359,1,0.3290926280967641
2025-09-09,8,一般戦,5,南,4,3,差し,2-5-6,13900,2,2,0.7885769051358581,0,-0.7885769051358581
2025-09-09,9,一般戦,5,南,5,3,まくり差し,3-1-6,9960,3,3,0.6498620033080741,0,-0.6498620033080741
2025-09-09,10,準優勝戦,5,南,4,3,まくり差し,5-1-2,9990,5,5,0.6070114317219752,0,-0.6070114317219752
2025-09-09,11,準優勝戦,5,南,5,3,逃げ,1-3-4,1330,1,1,0.6361963676461504,1,0.3638036323538496
2025-09-09,12,準優勝戦,5,南,5,3,逃げ,1-3-2,880,1,1,0.717807182880076,1,0.28219281711992406
2025-09-10,1,一般戦,6,南東,3,3,まくり差し,3-1-5,3810,3,3,0.7185775041350926,0,-0.7185775041350926
2025-09-10,2,一般戦,6,南,3,3,逃げ,1-2-3,1180,1,1,0.717807182880076,1,0.28219281711992406
2025-09-10,3,一般戦,6,南,5,3,差し,2-4-6,21270,2,2,0.6127251655588053,0,-0.6127251655588053
2025-09-10,4,一般戦,6,南,5,3,逃げ,1-4-5,2060,1,1,0.7351317685977342,1,0.2648682314022658
2025-09-10,5,一般戦,6,南,4,3,まくり,6-1-3,48610,6,5,0.7119539434037261,0,-0.7119539434037261
2025-09-10,6,一般戦,6,南,4,3,逃げ,1-3-6,2180,1,1,0.5855565752092275,1,0.41444342479077245
2025-09-10,7,一般戦,6,南,5,3,差し,2-3-1,20910,2,2,0.7175171795840697,0,-0.7175171795840697
2025-09-10,8,一般戦,6,南,6,3,差し,2-1-6,7090,2,2,0.6620129765492693,0,-0.6620129765492693
2025-09-10,9,一般戦,6,南,6,3,逃げ,1-3-6,1940,1,1,0.6827921983493406,1,0.3172078016506594
2025-09-10,10,特別選抜戦,6,南,5,3,まくり,4-6-5,14850,4,4,0.6847802775978894,0,-0.6847802775978894
2025-09-10,11,特別選抜戦,6,南,5,3,逃げ,1-4-5,1630,1,1,0.6347454010261258,1,0.36525459897387424
2025-09-10,12,優勝戦,6,南,5,3,逃げ,1-5-6,4640,1,1,0.717807182880076,1,0.28219281711992406
2025-09-13,1,予選,1,南,4,3,差し,2-1-4,17090,2,2,0.4441377851290534,0,-0.4441377851290534
2025-09-13,2,予選,1,南,4,3,まくり,3-5-6,5070,3,3,0.48957061764583515,0,-0.48957061764583515
2025-09-13,3,予選,1,南,3,3,差し,2-1-3,3730,2,2,0.40884000601468,0,-0.40884000601468
2025-09-13,4,予選,1,南,4,3,逃げ,1-4-2,4950,1,1,0.4891268141414026,1,0.5108731858585974
2025-09-13,5,東京ベイラン,1,南,3,3,まくり,5-3-1,6650,5,5,0.6305993886868604,0,-0.6305993886868604
2025-09-13,6,予選,1,南,5,3,差し,2-1-3,2100,2,2,0.5507951074417535,0,-0.5507951074417535
2025-09-13,7,予選,1,南,5,3,抜き,3-1-4,1800,3,3,0.5414366721801234,0,-0.5414366721801234
2025-09-13,8,ベイブレイク,1,南,5,3,逃げ,1-4-5,830,1,1,0.6849807456415912,1,0.31501925435840883
2025-09-13,9,予選特賞,1,南,4,3,逃げ,1-4-3,1020,1,1,0.7531033800603367,1,0.24689661993966328
2025-09-13,10,予選特賞,1,南,5,3,逃げ,1-3-4,1160,1,1,0.6954921777484917,1,0.3045078222515083
2025-09-13,11,予選特選,1,南,5,3,差し,6-2-5,120610,6,6,0.5855565752092275,0,-0.5855565752092275
2025-09-13,12,平和島選抜,1,南,5,3,逃げ,1-4-2,1500,1,1,0.7389704386180569,1,0.2610295613819431
2025-09-14,1,予選,2,南西,1,3,差し,2-1-6,3100,2,2,0.39560333884679005,0,-0.39560333884679005
2025-09-14,2,予選,2,西,1,3,逃げ,2-3-6,2270,2,1,0.7531033800603367,1,0.24689661993966328
2025-09-14,3,予選,2,北,1,3,差し,2-4-1,3050,2,2,0.4372700055134567,0,-0.4372700055134567
2025-09-14,4,予選,2,北,1,3,逃げ,1-3-4,5840,1,1,0.4036338512431908,1,0.5963661487568093
2025-09-14,5,東京ベイラン,2,北,2,3,差し,2-3-6,30540,2,2,0.7569851466377989,0,-0.7569851466377989
2025-09-14,6,予選,2,北,2,3,まくり差し,6-3-2,11090,6,6,0.32630531152338615,0,-0.32630531152338615
2025-09-14,7,予選,2,南,1,3,逃げ,1-3-5,1150,1,1,0.5959415435508831,1,0.40405845644911687
2025-09-14,8,ベイブレイク,2,北,1,3,差し,4-1-3,1310,4,4,0.49070836844810767,0,-0.49070836844810767
2025-09-14,9,予選特賞,2,南,1,3,差し,2-1-3,3350,2,2,0.4353058107200955,0,-0.4353058107200955
2025-09-14,10,予選特賞,2,南,2,3,逃げ,1-2-3,550,1,1,0.577532450325465,1,0.42246754967453504
2025-09-14,11,予選特選,2,南,1,3,まくり差し,5-1-2,5080,5,5,0.6949873203005601,0,-0.6949873203005601
2025-09-14,12,記者選抜,2,南,1,3,逃げ,1-5-2,1490,1,1,0.671081647460903,1,0.32891835253909696
2025-09-15,1,予選,3,北東,2,3,逃げ,1-3-6,6000,1,1,0.4759276253487124,1,0.5240723746512876
2025-09-15,2,予選,3,南東,1,3,差し,2-1-3,3340,2,2,0.6269315299092529,0,-0.6269315299092529
2025-09-15,3,予選,3,北東,1,3,抜き,1-4-2,4010,1,1,0.5687751769766539,1,0.4312248230233461
2025-09-15,4,予選,3,北東,1,3,逃げ,1-3-2,780,1,1,0.5819247800693421,1,0.4180752199306579
2025-09-15,5,東京ベイラン,3,北東,2,3,差し,2-1-5,11890,2,2,0.7437678081054381,0,-0.7437678081054381
2025-09-15,6,予選,3,南東,1,3,まくり,4-3-2,4370,4,4,0.4998096597352745,0,-0.4998096597352745
2025-09-15,7,予選,3,南東,1,3,まくり,2-3-4,3100,2,3,0.4997792052929184,0,-0.4997792052929184
2025-09-15,8,ベイブレイク,3,南東,1,3,逃げ,1-4-5,1260,1,1,0.615214773302245,1,0.38478522669775495
2025-09-15,9,予選特賞,3,東,2,3,抜き,2-1-3,1400,2,2,0.5733670627153813,0,-0.5733670627153813
2025-09-15,10,予選特賞,3,南東,1,3,逃げ,1-4-2,1740,1,1,0.5998301579176296,1,0.4001698420823704
2025-09-15,11,予選特選,3,南東,2,3,まくり,3-6-4,31320,3,3,0.7181543699245905,0,-0.7181543699245905
2025-09-15,12,記者選抜,3,東,1,3,逃げ,1-2-6,1930,1,1,0.7389704386180569,1,0.2610295613819431
2025-09-16,1,予選,4,南,2,3,まくり,4-3-1,5860,4,4,0.39968457898988347,0,-0.39968457898988347
2025-09-16,2,予選,4,南,2,3,抜き,3-2-4,1120,3,3,0.33307048249156956,0,-0.33307048249156956
2025-09-16,3,予選,4,南,2,3,差し,2-1-3,2040,2,2,0.4542945514692255,0,-0.4542945514692255
