date,race,rname,fixed,day_n,title,wdir,wspd,wave,kimarite,combo,payout,ninki,win_boat,win_course,g1,exp,inwin,resid
2026-05-01,3,一般,0,6,ミッドナイトボートレースｉｎ大村　１,北西,3,2,逃げ,1-2-6,950,3,1,1,A2,0.5179,1,0.4821
2026-05-01,4,一般,0,6,ミッドナイトボートレースｉｎ大村　１,北西,2,1,恵まれ,6-1-2,510,3,6,1,A2,0.4369,1,0.5631
2026-05-01,5,一般,0,6,ミッドナイトボートレースｉｎ大村　１,北西,2,1,逃げ,1-5-4,3920,16,1,1,B1,0.4484,1,0.5516
2026-05-01,6,一般,0,6,ミッドナイトボートレースｉｎ大村　１,西,2,1,まくり,2-4-1,7430,24,2,4,B1,0.6877,0,-0.6877
2026-05-01,7,一般,1,6,ミッドナイトボートレースｉｎ大村　１,北西,1,1,逃げ,1-4-3,2580,10,1,1,A2,0.6153,1,0.3847
2026-05-01,8,一般,0,6,ミッドナイトボートレースｉｎ大村　１,北西,1,1,差し,5-1-3,1140,3,5,2,A2,0.5906,0,-0.5906
2026-05-01,9,一般特選,0,6,ミッドナイトボートレースｉｎ大村　１,北西,1,1,抜き,1-3-6,3480,14,1,1,A2,0.5477,1,0.4523
2026-05-01,10,特別選抜戦Ｂ,0,6,ミッドナイトボートレースｉｎ大村　１,北,1,1,逃げ,1-2-3,1150,2,1,1,A2,0.5158,1,0.4842
2026-05-01,11,優勝戦,0,6,ミッドナイトボートレースｉｎ大村　１,北,1,1,まくり差し,5-1-6,18420,37,5,5,A1,0.6869,0,-0.6869
2026-05-01,12,特別選抜戦Ａ,0,6,ミッドナイトボートレースｉｎ大村　１,北,1,1,差し,2-1-5,6180,17,2,2,A1,0.6445,0,-0.6445
2026-05-07,1,予選,0,1,長崎新聞社杯,西,1,1,抜き,3-1-6,5000,19,3,3,B1,0.4562,0,-0.4562
2026-05-07,2,予選,0,1,長崎新聞社杯,南,2,1,抜き,4-1-2,16280,44,4,4,B1,0.3845,0,-0.3845
2026-05-07,3,予選,0,1,長崎新聞社杯,西,1,1,差し,4-2-1,2410,7,4,4,B1,0.4905,0,-0.4905
2026-05-07,4,予選,0,1,長崎新聞社杯,西,2,1,まくり,4-1-5,10850,40,4,4,B1,0.4303,0,-0.4303
2026-05-07,5,予選,0,1,長崎新聞社杯,西,2,1,まくり,2-3-6,880,2,2,2,B1,0.5809,0,-0.5809
2026-05-07,6,予選,0,1,長崎新聞社杯,西,2,1,まくり,4-1-5,7680,26,4,4,A2,0.5945,0,-0.5945
2026-05-07,7,予選,1,1,長崎新聞社杯,西,2,1,抜き,1-2-3,650,2,1,1,A2,0.5599,1,0.4401
2026-05-07,8,予選,0,1,長崎新聞社杯,西,2,1,まくり,4-2-6,8670,25,4,4,A2,0.6114,0,-0.6114
2026-05-07,9,予選,0,1,長崎新聞社杯,南西,1,1,逃げ,1-3-6,730,3,1,1,A1,0.7848,1,0.2152
2026-05-07,10,予選,0,1,長崎新聞社杯,南西,1,1,抜き,1-2-4,770,2,1,1,B1,0.4652,1,0.5348
2026-05-07,11,予選特選,0,1,長崎新聞社杯,南西,1,1,逃げ,1-3-2,2080,6,1,1,A2,0.5346,1,0.4654
2026-05-07,12,予選特選,0,1,長崎新聞社杯,南西,1,1,逃げ,1-2-3,600,1,1,1,A1,0.6533,1,0.3467
2026-05-08,1,予選,0,2,長崎新聞社杯,西,5,4,まくり差し,5-3-1,20430,59,5,5,B1,0.3921,0,-0.3921
2026-05-08,2,予選,0,2,長崎新聞社杯,北西,5,4,差し,3-4-5,14980,39,3,3,A2,0.5512,0,-0.5512
2026-05-08,3,予選,0,2,長崎新聞社杯,北西,5,4,抜き,1-4-3,930,2,1,1,B1,0.5013,1,0.4987
2026-05-08,4,予選,0,2,長崎新聞社杯,北西,5,4,逃げ,1-2-6,320,1,1,1,B1,0.5591,1,0.4409
2026-05-08,5,予選,0,2,長崎新聞社杯,北西,5,4,まくり差し,4-3-6,1940,6,4,4,B1,0.3349,0,-0.3349
2026-05-08,6,予選,0,2,長崎新聞社杯,北西,5,4,逃げ,1-3-2,690,1,1,1,B1,0.4871,1,0.5129
2026-05-08,7,予選,1,2,長崎新聞社杯,北西,5,4,逃げ,1-2-5,1910,7,1,1,A2,0.5901,1,0.4099
2026-05-08,8,予選,0,2,長崎新聞社杯,北西,5,4,まくり,4-6-3,272180,110,4,4,B1,0.6052,0,-0.6052
2026-05-08,9,予選,0,2,長崎新聞社杯,北西,5,4,抜き,3-4-5,1150,4,3,3,B1,0.5784,0,-0.5784
2026-05-08,10,予選,0,2,長崎新聞社杯,北西,5,4,逃げ,1-6-2,21900,39,1,1,A2,0.652,1,0.348
2026-05-08,11,予選特選,0,2,長崎新聞社杯,西,5,4,まくり差し,5-1-2,5210,16,5,5,A1,0.5724,0,-0.5724
2026-05-08,12,予選特選,0,2,長崎新聞社杯,北西,4,3,逃げ,1-4-3,550,2,1,1,A1,0.7307,1,0.2693
2026-05-09,1,予選,0,3,長崎新聞社杯,西,2,1,逃げ,1-3-6,3100,9,1,1,B1,0.3494,1,0.6506
2026-05-09,2,予選,0,3,長崎新聞社杯,西,2,1,まくり,2-5-3,3710,13,2,2,B1,0.3534,0,-0.3534
2026-05-09,3,予選,0,3,長崎新聞社杯,南西,2,1,差し,2-4-3,9120,21,2,2,B1,0.4436,0,-0.4436
2026-05-09,4,予選,0,3,長崎新聞社杯,南西,3,2,まくり,3-4-5,5720,25,3,3,B1,0.4885,0,-0.4885
2026-05-09,5,予選,0,3,長崎新聞社杯,南西,2,1,恵まれ,4-6-5,290,2,4,4,B1,0.414,0,-0.414
2026-05-09,6,予選,0,3,長崎新聞社杯,南西,2,1,差し,2-5-4,1930,7,2,2,B1,0.4269,0,-0.4269
2026-05-09,7,予選,1,3,長崎新聞社杯,西,2,1,逃げ,1-4-5,1950,6,1,1,A2,0.6509,1,0.3491
2026-05-09,8,予選,0,3,長崎新聞社杯,西,2,1,逃げ,1-5-2,780,3,1,1,A1,0.7154,1,0.2846
2026-05-09,9,予選,0,3,長崎新聞社杯,北西,2,1,まくり,3-4-1,1160,4,3,3,B1,0.478,0,-0.478
2026-05-09,10,予選特選,0,3,長崎新聞社杯,北西,2,1,逃げ,1-4-6,1520,6,1,1,A2,0.6565,1,0.3435
2026-05-09,11,予選特選,0,3,長崎新聞社杯,北,3,2,逃げ,1-5-6,1040,5,1,1,A1,0.7371,1,0.2629
2026-05-09,12,一般,0,3,長崎新聞社杯,北,2,1,まくり差し,3-1-5,18270,63,3,3,B1,0.5934,0,-0.5934
2026-05-10,1,一般,0,4,長崎新聞社杯,西,2,1,まくり,3-4-5,7220,24,3,3,B1,0.4901,0,-0.4901
2026-05-10,2,一般,0,4,長崎新聞社杯,南西,2,1,抜き,3-1-5,1610,4,3,3,B1,0.4303,0,-0.4303
2026-05-10,3,一般,0,4,長崎新聞社杯,南,2,1,逃げ,1-5-2,1980,5,1,1,B1,0.4871,1,0.5129
2026-05-10,4,一般,0,4,長崎新聞社杯,南西,2,1,逃げ,1-6-3,560,2,1,1,A2,0.5346,1,0.4654
2026-05-10,5,一般,0,4,長崎新聞社杯,南西,1,1,まくり差し,3-2-4,35440,60,3,3,A2,0.5512,0,-0.5512
2026-05-10,6,一般,0,4,長崎新聞社杯,南西,2,1,逃げ,1-5-2,1720,6,1,1,A1,0.7371,1,0.2629
2026-05-10,7,一般,1,4,長崎新聞社杯,南西,1,1,逃げ,1-3-6,1000,4,1,1,A1,0.7154,1,0.2846
2026-05-10,8,一般,0,4,長崎新聞社杯,南西,1,1,逃げ,1-4-2,5320,21,1,1,B2,0.4568,1,0.5432
2026-05-10,9,準優勝戦,0,4,長崎新聞社杯,南西,1,1,まくり,3-2-1,6980,21,3,5,A1,0.5724,0,-0.5724
2026-05-10,10,準優勝戦,0,4,長崎新聞社杯,南,1,1,逃げ,1-2-6,2690,10,1,1,A1,0.7307,1,0.2693
2026-05-10,11,準優勝戦,0,4,長崎新聞社杯,南東,1,1,逃げ,1-2-4,160,1,1,1,B1,0.5591,1,0.4409
2026-05-10,12,一般,0,4,長崎新聞社杯,南東,1,1,逃げ,1-2-4,1640,6,1,1,A2,0.6565,1,0.3435
2026-05-11,1,一般,0,5,長崎新聞社杯,南,2,1,まくり,4-3-6,4380,16,4,4,B1,0.3967,0,-0.3967
2026-05-11,2,一般,0,5,長崎新聞社杯,南,2,1,逃げ,1-2-3,1620,5,1,1,B1,0.4019,1,0.5981
2026-05-11,3,一般,0,5,長崎新聞社杯,西,2,1,まくり,2-4-3,9730,41,2,2,B1,0.3921,0,-0.3921
2026-05-11,4,一般,0,5,長崎新聞社杯,西,2,1,まくり,4-6-3,30850,81,4,4,B1,0.4901,0,-0.4901
2026-05-11,5,一般,0,5,長崎新聞社杯,西,2,1,まくり差し,3-1-6,1170,4,3,3,A2,0.5945,0,-0.5945
2026-05-11,6,一般,0,5,長崎新聞社杯,西,1,1,逃げ,1-2-5,330,1,1,1,A1,0.7848,1,0.2152
2026-05-11,7,一般,1,5,長崎新聞社杯,西,2,1,逃げ,1-3-5,450,1,1,1,A2,0.5901,1,0.4099
2026-05-11,8,一般,0,5,長崎新聞社杯,南西,2,1,逃げ,1-6-4,2830,12,1,1,A2,0.6509,1,0.3491
2026-05-11,9,一般,0,5,長崎新聞社杯,北西,1,1,逃げ,1-6-2,3090,10,1,1,A2,0.5945,1,0.4055
2026-05-11,10,特別選抜戦Ｂ,0,5,長崎新聞社杯,北西,1,1,まくり差し,5-1-4,13070,31,5,5,B1,0.5185,0,-0.5185
2026-05-11,11,特別選抜戦Ａ,0,5,長崎新聞社杯,北,3,2,逃げ,1-2-4,470,2,1,1,A1,0.5594,1,0.4406
2026-05-11,12,優勝戦,0,5,長崎新聞社杯,北,1,1,抜き,2-5-4,12610,32,2,2,B1,0.5784,0,-0.5784
2026-05-24,1,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-4-2,7650,36,1,1,B2,0.4025,1,0.5975
2026-05-24,2,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,まくり差し,3-6-2,23210,81,3,3,B1,0.4769,0,-0.4769
2026-05-24,3,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり,2-6-5,9210,33,2,2,B1,0.4307,0,-0.4307
2026-05-24,4,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,まくり,3-4-5,3110,12,3,3,B1,0.4165,0,-0.4165
2026-05-24,5,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-5-2,2320,11,1,1,B2,0.4863,1,0.5137
2026-05-24,6,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,まくり差し,3-2-6,1530,3,3,3,B2,0.3955,0,-0.3955
2026-05-24,7,予選,1,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-2-4,430,1,1,1,A2,0.5258,1,0.4742
2026-05-24,8,予選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-5-3,13390,26,1,1,B1,0.6266,1,0.3734
2026-05-24,9,予選特賞,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,抜き,6-3-1,15220,37,6,6,A2,0.4399,0,-0.4399
2026-05-24,10,予選特賞,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,まくり差し,4-3-5,29000,74,4,4,A1,0.484,0,-0.484
2026-05-24,11,予選特選,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,まくり,4-2-6,6290,26,4,4,A2,0.5427,0,-0.5427
2026-05-24,12,発祥地ドリー,0,1,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-3-4,1530,3,1,1,A1,0.7172,1,0.2828
2026-05-25,1,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,2,1,差し,2-1-5,1990,7,2,2,B1,0.4885,0,-0.4885
2026-05-25,2,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,南西,2,1,まくり,6-3-5,27130,56,6,6,B1,0.5234,0,-0.5234
2026-05-25,3,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,西,2,1,逃げ,1-5-4,8580,33,1,1,B1,0.4652,1,0.5348
2026-05-25,4,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,西,2,1,逃げ,1-2-4,1480,3,1,1,B1,0.5451,1,0.4549
2026-05-25,5,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり,3-1-5,1400,3,3,3,B1,0.5101,0,-0.5101
2026-05-25,6,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり差し,5-6-1,11850,41,5,5,B1,0.5122,0,-0.5122
2026-05-25,7,予選,1,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,差し,2-5-1,3800,13,2,2,A2,0.5657,0,-0.5657
2026-05-25,8,予選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,西,1,1,まくり差し,4-1-6,3760,11,4,4,B2,0.6052,0,-0.6052
2026-05-25,9,予選特賞,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-2-3,950,4,1,1,A2,0.5267,1,0.4733
2026-05-25,10,予選特賞,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-6-2,1750,9,1,1,A1,0.6388,1,0.3612
2026-05-25,11,予選特選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-2-3,1110,3,1,1,A2,0.5949,1,0.4051
2026-05-25,12,予選特選,0,2,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,1,1,逃げ,1-3-5,3830,16,1,1,A1,0.5154,1,0.4846
2026-05-26,1,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,2,1,抜き,2-3-1,6730,28,2,2,B1,0.3712,0,-0.3712
2026-05-26,2,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,2,1,逃げ,1-3-2,810,3,1,1,B1,0.6415,1,0.3585
2026-05-26,3,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,1,1,まくり,3-2-4,23980,76,3,3,B1,0.478,0,-0.478
2026-05-26,4,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,2,1,逃げ,1-3-2,4270,18,1,1,B1,0.5546,1,0.4454
2026-05-26,5,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,1,1,差し,2-1-3,7930,30,2,2,A2,0.5818,0,-0.5818
2026-05-26,6,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,東,2,1,まくり差し,5-2-3,32680,64,5,5,B1,0.4086,0,-0.4086
2026-05-26,7,予選,1,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,東,2,1,差し,2-1-3,850,2,2,2,A2,0.4195,0,-0.4195
2026-05-26,8,予選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,北東,2,1,まくり,3-1-5,1370,6,3,3,B1,0.5234,0,-0.5234
2026-05-26,9,予選特賞,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,北東,2,1,差し,2-3-1,2770,9,2,2,B2,0.4086,0,-0.4086
2026-05-26,10,予選特賞,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,北東,2,1,逃げ,1-4-6,3690,13,1,1,A2,0.4496,1,0.5504
2026-05-26,11,予選特選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,1,1,逃げ,1-3-5,570,1,1,1,A2,0.4937,1,0.5063
2026-05-26,12,予選特選,0,3,ヴィーナスシリーズ　第４戦　スマホマクール杯,北東,2,1,逃げ,1-3-4,690,1,1,1,A1,0.6085,1,0.3915
2026-05-27,1,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,東,2,1,逃げ,1-5-4,4080,15,1,1,B1,0.3677,1,0.6323
2026-05-27,2,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,東,1,1,まくり差し,6-1-2,14810,41,6,6,B1,0.4743,0,-0.4743
2026-05-27,3,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,1,1,差し,2-1-5,3200,9,2,2,B1,0.4203,0,-0.4203
2026-05-27,4,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,1,1,恵まれ,1-3-2,390,1,1,1,B1,0.4815,1,0.5185
2026-05-27,5,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,1,1,抜き,1-5-4,5350,21,1,1,B1,0.3846,1,0.6154
2026-05-27,6,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,1,1,逃げ,1-3-6,11470,48,1,1,B2,0.467,1,0.533
2026-05-27,7,予選,1,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,東,1,1,まくり,3-1-4,600,2,3,3,A2,0.5906,0,-0.5906
2026-05-27,8,予選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,1,1,逃げ,1-5-4,740,2,1,1,A2,0.5258,1,0.4742
2026-05-27,9,予選特賞,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南,1,1,逃げ,1-3-5,920,3,1,1,A2,0.6361,1,0.3639
2026-05-27,10,予選特選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,1,1,逃げ,1-3-2,1030,3,1,1,A1,0.7172,1,0.2828
2026-05-27,11,予選特選,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,南東,1,1,逃げ,1-2-4,780,2,1,1,A1,0.6893,1,0.3107
2026-05-27,12,一般特賞,0,4,ヴィーナスシリーズ　第４戦　スマホマクール杯,東,1,1,まくり,3-1-5,10810,29,3,3,A1,0.6533,0,-0.6533
2026-05-28,1,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,2,1,まくり差し,4-1-2,12310,34,4,4,B1,0.4058,0,-0.4058
2026-05-28,2,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-4-6,2400,8,1,1,B1,0.5451,1,0.4549
2026-05-28,3,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-2-4,2890,9,1,1,A2,0.4496,1,0.5504
2026-05-28,4,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり,4-1-2,1940,7,4,4,B1,0.4203,0,-0.4203
2026-05-28,5,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり差し,5-6-2,7410,23,5,5,A2,0.6105,0,-0.6105
2026-05-28,6,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,2,1,逃げ,1-6-3,770,3,1,1,A1,0.6085,1,0.3915
2026-05-28,7,一般,1,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,差し,2-3-1,24720,32,2,2,A1,0.7023,0,-0.7023
2026-05-28,8,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,逃げ,1-2-3,700,1,1,1,A2,0.5267,1,0.4733
2026-05-28,9,準優勝戦,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,抜き,2-5-3,49260,80,2,2,A1,0.5296,0,-0.5296
2026-05-28,10,準優勝戦,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,恵まれ,,,,5,5,A2,0.652,0,-0.652
2026-05-28,11,準優勝戦,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,逃げ,1-2-4,840,3,1,1,A2,0.4937,1,0.5063
2026-05-28,12,一般,0,5,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,差し,3-6-4,17170,52,3,3,A1,0.484,0,-0.484
2026-05-29,1,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-3-4,560,1,1,1,B1,0.5546,1,0.4454
2026-05-29,2,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-3-6,1250,5,1,1,B1,0.5016,1,0.4984
2026-05-29,3,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり差し,4-1-5,11370,30,4,4,B1,0.5101,0,-0.5101
2026-05-29,4,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-2-5,1380,3,1,1,B2,0.4863,1,0.5137
2026-05-29,5,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,抜き,1-4-6,2150,11,1,1,A2,0.5496,1,0.4504
2026-05-29,6,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,まくり差し,5-2-6,4490,16,5,5,A2,0.4195,0,-0.4195
2026-05-29,7,一般,1,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-4-6,840,3,1,1,A1,0.5154,1,0.4846
2026-05-29,8,一般,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,逃げ,1-2-6,940,2,1,1,B1,0.3494,1,0.6506
2026-05-29,9,一般特選,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,2,1,まくり差し,5-1-6,2820,12,5,5,A2,0.5427,0,-0.5427
2026-05-29,10,特別選抜戦,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,3,2,逃げ,1-2-3,560,1,1,1,A1,0.7172,1,0.2828
2026-05-29,11,特別選抜戦,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北,2,1,まくり差し,5-1-3,34270,64,5,5,B1,0.5015,0,-0.5015
2026-05-29,12,優勝戦,0,6,ヴィーナスシリーズ　第４戦　スマホマクール杯,北西,2,1,抜き,1-4-5,720,1,1,1,A2,0.4937,1,0.5063
2026-06-01,1,予選,0,1,ミッドナイトボートレースｉｎ大村　２,東,1,1,まくり差し,6-2-1,36220,65,6,6,B1,0.3971,0,-0.3971
2026-06-01,2,予選,0,1,ミッドナイトボートレースｉｎ大村　２,南西,1,1,抜き,3-4-1,8680,33,3,3,B1,0.4182,0,-0.4182
2026-06-01,3,予選,0,1,ミッドナイトボートレースｉｎ大村　２,南東,1,1,まくり差し,6-4-1,8550,32,6,6,B1,0.484,0,-0.484
2026-06-01,4,予選,0,1,ミッドナイトボートレースｉｎ大村　２,南東,1,1,まくり,2-4-5,2190,4,2,2,B1,0.342,0,-0.342
2026-06-01,5,予選,0,1,ミッドナイトボートレースｉｎ大村　２,東,2,1,差し,2-4-3,2420,9,2,2,B1,0.4364,0,-0.4364
2026-06-01,6,予選,0,1,ミッドナイトボートレースｉｎ大村　２,南東,1,1,逃げ,1-4-3,580,1,1,1,A1,0.663,1,0.337
2026-06-01,7,予選,1,1,ミッドナイトボートレースｉｎ大村　２,南東,1,1,抜き,1-3-2,540,2,1,1,A1,0.7634,1,0.2366
2026-06-01,8,予選,0,1,ミッドナイトボートレースｉｎ大村　２,東,1,1,逃げ,1-6-2,1550,5,1,1,A2,0.5844,1,0.4156
2026-06-01,9,予選特賞,0,1,ミッドナイトボートレースｉｎ大村　２,南東,1,1,まくり差し,4-6-1,48770,85,4,4,A2,0.6243,0,-0.6243
2026-06-01,10,予選特賞,0,1,ミッドナイトボートレースｉｎ大村　２,南東,1,1,逃げ,1-6-4,7550,26,1,1,A2,0.4925,1,0.5075
2026-06-01,11,予選特選,0,1,ミッドナイトボートレースｉｎ大村　２,,0,1,抜き,1-2-6,4240,16,1,1,A1,0.628,1,0.372
2026-06-01,12,龍神選抜,0,1,ミッドナイトボートレースｉｎ大村　２,北,1,1,逃げ,1-4-6,3350,15,1,1,A1,0.6838,1,0.3162
2026-06-02,1,予選,0,2,ミッドナイトボートレースｉｎ大村　２,北西,6,5,まくり差し,2-5-1,4380,16,2,3,B1,0.6995,0,-0.6995
2026-06-02,2,予選,0,2,ミッドナイトボートレースｉｎ大村　２,北,6,5,まくり差し,3-1-5,800,1,3,3,B1,0.4829,0,-0.4829
2026-06-03,1,予選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,2,1,抜き,4-5-1,1310,1,4,4,B1,0.5224,0,-0.5224
2026-06-03,2,予選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,逃げ,1-3-5,2010,7,1,1,B1,0.4335,1,0.5665
2026-06-03,3,予選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,差し,4-1-2,3390,12,4,4,B1,0.4391,0,-0.4391
2026-06-03,4,予選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,まくり差し,2-5-3,2820,10,2,4,B1,0.4015,0,-0.4015
2026-06-03,5,予選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,差し,2-1-3,8790,26,2,2,A2,0.4942,0,-0.4942
2026-06-03,6,予選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,差し,2-1-3,940,3,2,2,B1,0.4697,0,-0.4697
2026-06-03,7,予選,1,3,ミッドナイトボートレースｉｎ大村　２,西,2,1,逃げ,1-2-4,1430,5,1,1,A1,0.6912,1,0.3088
2026-06-03,8,予選,0,3,ミッドナイトボートレースｉｎ大村　２,西,1,1,逃げ,1-2-6,1060,4,1,1,A1,0.7238,1,0.2762
2026-06-03,9,予選特賞,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,まくり差し,5-4-2,17820,41,5,5,A2,0.6208,0,-0.6208
2026-06-03,10,予選特賞,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,まくり差し,6-3-1,2760,11,6,6,A2,0.4139,0,-0.4139
2026-06-03,11,予選特選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,逃げ,1-2-4,1920,7,1,1,A1,0.8011,1,0.1989
2026-06-03,12,予選特選,0,3,ミッドナイトボートレースｉｎ大村　２,北西,1,1,逃げ,1-6-2,1140,4,1,1,A1,0.7172,1,0.2828
2026-06-04,1,一般,0,4,ミッドナイトボートレースｉｎ大村　２,東,2,1,逃げ,1-3-5,1060,3,1,1,B1,0.5256,1,0.4744
2026-06-04,2,一般,0,4,ミッドナイトボートレースｉｎ大村　２,北,1,1,逃げ,1-4-6,5150,18,1,1,B1,0.6064,1,0.3936
2026-06-04,3,一般,0,4,ミッドナイトボートレースｉｎ大村　２,北東,1,1,まくり,2-4-3,11200,34,2,2,B1,0.4165,0,-0.4165
