date,race,rank,boat,regno,name,motor,boatno,exhib,course,st
2025-10-31,6,04,4,3852,澤大介,32,60,6.86,4,0.17
2025-10-31,6,05,3,3880,浅見宗孝,26,25,6.89,3,0.27
2025-10-31,6,06,2,3741,松尾基成,66,39,6.87,2,0.12
2025-10-31,7,01,1,3777,樋口亮,73,57,6.81,1,0.16
2025-10-31,7,02,3,3412,鈴木博,21,62,6.82,3,0.15
2025-10-31,7,03,2,3730,塩崎優司,53,68,6.83,2,0.18
2025-10-31,7,04,5,3282,池本輝明,15,43,6.92,5,0.23
2025-10-31,7,05,4,4077,品田直樹,13,61,6.79,4,0.20
2025-10-31,7,06,6,4007,榮田将彦,48,34,6.79,6,0.20
2025-10-31,8,01,1,3997,北村征嗣,47,19,6.8,1,0.13
2025-10-31,8,02,4,3621,天野晶夫,36,18,6.79,4,0.13
2025-10-31,8,03,3,4004,山本浩輔,44,73,6.82,3,0.15
2025-10-31,8,04,6,3514,山一鉄也,28,27,6.82,6,0.22
2025-10-31,8,05,5,3612,馬袋義則,74,15,6.82,5,0.16
2025-10-31,8,06,2,3587,武田信一,27,24,6.9,2,0.28
2025-10-31,9,01,1,3983,須藤博倫,75,74,6.87,1,0.14
2025-10-31,9,02,3,3686,鳥居塚孝博,40,76,6.81,3,0.19
2025-10-31,9,03,4,3796,長野道臣,18,20,6.82,4,0.19
2025-10-31,9,04,2,3615,横田茂,41,52,6.86,2,0.16
2025-10-31,9,05,6,3333,丸尾義孝,34,16,6.84,6,0.24
2025-10-31,9,06,5,4047,吉永浩則,67,28,6.89,5,0.22
2025-10-31,10,01,1,3822,平尾崇典,43,63,6.72,1,0.03
2025-10-31,10,02,2,3933,山地正樹,22,14,6.86,3,0.12
2025-10-31,10,03,5,3554,仲口博崇,69,30,6.82,4,0.12
2025-10-31,10,04,6,3473,石川真二,64,31,6.89,2,0.06
2025-10-31,10,05,4,4066,東本勝利,65,17,6.83,6,0.18
2025-10-31,10,06,3,3714,梶原正,25,47,6.89,5,0.12
2025-10-31,11,01,1,3454,井川大作,57,22,6.83,1,0.13
2025-10-31,11,02,2,4100,松田隆司,59,56,6.84,2,0.17
2025-10-31,11,03,3,4002,古結宏,60,49,6.84,3,0.16
2025-10-31,11,04,4,3412,鈴木博,21,62,6.83,4,0.18
2025-10-31,11,05,6,4012,中村有裕,12,13,6.91,6,0.20
2025-10-31,11,06,5,3843,上之晃弘,49,65,6.87,5,0.20
2025-10-31,12,01,1,3944,山口裕二,52,29,6.83,1,0.04
2025-10-31,12,02,2,3920,正木聖賢,70,58,6.76,2,0.06
2025-10-31,12,03,5,3788,一宮稔弘,11,77,6.84,6,0.12
2025-10-31,12,04,3,3499,市川哲也,71,37,6.92,3,0.12
2025-10-31,12,05,4,4084,杉山正樹,33,72,6.78,5,0.15
2025-10-31,12,06,6,3582,吉川昭男,23,75,6.86,4,0.11
2025-11-03,1,01,1,3741,松尾基成,12,45,6.81,1,0.03
2025-11-03,1,02,3,4603,谷川将太,50,24,6.77,3,0.10
2025-11-03,1,03,4,4214,林祐介,66,35,6.72,4,0.17
2025-11-03,1,04,2,3990,芹澤克彦,23,64,6.72,2,0.11
2025-11-03,1,05,5,4890,石川諒,16,51,6.77,5,0.17
2025-11-03,1,06,6,5443,西村仁吾,54,33,6.81,6,0.40
2025-11-03,2,01,2,4635,峰重力也,67,23,6.86,2,0.18
2025-11-03,2,02,1,3906,飯山晃三,25,28,6.76,1,0.14
2025-11-03,2,03,3,4593,小坂宗司,17,46,6.79,3,0.19
2025-11-03,2,04,4,3842,星野太郎,56,34,6.83,4,0.15
2025-11-03,2,05,5,4241,大串重幸,20,56,6.78,5,0.16
2025-11-03,2,06,6,3747,國崎良春,74,36,6.78,6,0.11
2025-11-03,3,01,3,4931,木谷賢太,60,38,6.77,3,0.16
2025-11-03,3,02,1,3812,山崎聖司,34,12,6.77,1,0.14
2025-11-03,3,03,2,4413,水摩敦,59,60,6.79,2,0.16
2025-11-03,3,04,4,4215,吉島祥之,73,26,6.78,4,0.13
2025-11-03,3,05,5,4382,高山智至,52,22,6.83,5,0.18
2025-11-03,3,06,6,5048,眞鳥康太,35,58,6.69,6,0.18
2025-11-03,4,01,2,4438,森作雄大,45,39,6.75,2,0.11
2025-11-03,4,02,4,3576,白水勝也,30,18,6.75,4,0.17
2025-11-03,4,03,1,4116,川田正人,58,48,6.79,1,0.17
2025-11-03,4,04,5,4374,永田義紘,28,76,6.72,5,0.23
2025-11-03,4,05,6,3578,塩田雄一,11,69,6.71,6,0.23
2025-11-03,4,06,3,4567,上村慎太郎,61,49,6.76,3,0.19
2025-11-03,5,01,2,5270,小玉啓太,38,59,6.68,2,0.15
2025-11-03,5,02,1,4155,長野壮志郎,22,75,6.79,1,0.18
2025-11-03,5,03,6,4124,池田雄一,49,21,6.73,6,0.08
2025-11-03,5,04,5,5000,岡本翔太郎,76,37,6.78,5,0.07
2025-11-03,5,05,4,4560,庄司樹良々,71,43,6.82,4,0.09
2025-11-03,5,06,3,5033,藤原孝斗,75,55,6.83,3,0.17
2025-11-03,6,01,1,4052,興津藍,46,44,6.77,1,0.13
2025-11-03,6,02,3,4890,石川諒,16,51,6.74,3,0.12
2025-11-03,6,03,5,4148,枝尾賢,72,16,6.81,5,0.27
2025-11-03,6,04,2,3981,今坂晃広,62,14,6.77,2,0.16
2025-11-03,6,05,4,4788,小池哲也,31,61,6.76,4,0.18
2025-11-03,6,06,6,5384,八戸琉楓,63,20,6.77,6,0.23
2025-11-03,7,01,1,3303,渡辺豊,48,50,6.76,1,0.17
2025-11-03,7,02,3,3906,飯山晃三,25,28,6.78,3,0.11
2025-11-03,7,03,4,4344,新田雄史,24,53,6.8,4,0.07
2025-11-03,7,04,5,5263,花田凱成,37,41,6.75,5,0.09
2025-11-03,7,05,2,3998,冨成謙児,13,68,6.79,2,0.13
2025-11-03,7,06,6,5443,西村仁吾,54,33,6.84,6,0.21
2025-11-03,8,01,1,4184,渡邊雄一郎,29,54,6.79,1,0.14
2025-11-03,8,02,4,3741,松尾基成,12,45,6.86,4,0.17
2025-11-03,8,03,5,4649,和田操拓,40,19,6.79,5,0.07
2025-11-03,8,04,2,3842,星野太郎,56,34,6.79,2,0.16
2025-11-03,8,05,3,5048,眞鳥康太,35,58,6.71,3,0.26
2025-11-03,8,06,6,4442,松竹大輔,51,11,6.8,6,0.12
2025-11-03,9,01,1,4215,吉島祥之,73,26,6.8,1,0.02
2025-11-03,9,02,2,4374,永田義紘,28,76,6.74,2,0.06
2025-11-03,9,03,5,3990,芹澤克彦,23,64,6.73,5,0.09
2025-11-03,9,04,4,4523,中村辰也,14,74,6.72,4,0.11
2025-11-03,9,05,6,4588,田中京介,57,40,6.74,6,0.12
2025-11-03,9,06,3,4635,峰重力也,67,23,6.83,3,0.08
2025-11-03,10,01,4,3747,國崎良春,74,36,6.76,4,0.07
2025-11-03,10,02,3,4438,森作雄大,45,39,6.78,3,0.03
2025-11-03,10,03,1,4603,谷川将太,50,24,6.74,1,0.09
2025-11-03,10,04,6,4788,小池哲也,31,61,6.76,6,0.11
2025-11-03,10,05,2,5000,岡本翔太郎,76,37,6.77,2,0.07
2025-11-03,10,06,5,4600,井内将太郎,33,67,6.75,5,0.09
2025-11-03,11,01,1,4560,庄司樹良々,71,43,6.8,1,0.09
2025-11-03,11,02,3,4148,枝尾賢,72,16,6.86,3,0.15
2025-11-03,11,03,4,4116,川田正人,58,48,6.79,4,0.13
2025-11-03,11,04,5,4593,小坂宗司,17,46,6.82,5,0.19
2025-11-03,11,05,6,4214,林祐介,66,35,6.74,6,0.22
2025-11-03,11,06,2,4931,木谷賢太,60,38,6.78,2,0.12
2025-11-03,12,01,1,4344,新田雄史,24,53,6.79,1,0.12
2025-11-03,12,02,3,3576,白水勝也,30,18,6.83,3,0.14
2025-11-03,12,03,5,4184,渡邊雄一郎,29,54,6.78,5,0.18
2025-11-03,12,04,2,4124,池田雄一,49,21,6.78,2,0.14
2025-11-03,12,05,4,4052,興津藍,46,44,6.79,4,0.20
2025-11-03,12,06,6,4413,水摩敦,59,60,6.82,6,0.22
2025-11-04,1,01,4,4184,渡邊雄一郎,29,54,6.77,4,0.18
2025-11-04,1,02,1,4241,大串重幸,20,56,6.78,1,0.13
2025-11-04,1,03,2,5263,花田凱成,37,41,6.78,2,0.13
2025-11-04,1,04,5,4567,上村慎太郎,61,49,6.83,5,0.21
2025-11-04,1,05,3,3981,今坂晃広,62,14,6.79,3,0.12
2025-11-04,1,06,6,3906,飯山晃三,25,28,6.82,6,0.27
2025-11-04,2,01,4,4413,水摩敦,59,60,6.9,4,0.19
2025-11-04,2,02,1,3578,塩田雄一,11,69,6.8,1,0.14
2025-11-04,2,03,2,4382,高山智至,52,22,6.89,2,0.12
2025-11-04,2,04,3,3998,冨成謙児,13,68,6.85,3,0.11
2025-11-04,2,05,5,5033,藤原孝斗,75,55,6.92,5,0.19
2025-11-04,2,06,6,4603,谷川将太,50,24,6.8,6,0.19
2025-11-04,3,01,1,4442,松竹大輔,51,11,6.84,1,0.05
2025-11-04,3,02,2,4890,石川諒,16,51,6.84,2,0.08
2025-11-04,3,03,4,4124,池田雄一,49,21,6.8,4,0.20
2025-11-04,3,04,3,4649,和田操拓,40,19,6.82,3,0.07
2025-11-04,3,05,6,3812,山崎聖司,34,12,6.86,5,0.20
2025-11-04,3,06,5,5384,八戸琉楓,63,20,6.84,6,0.32
2025-11-04,4,01,1,5048,眞鳥康太,35,58,6.76,1,0.18
2025-11-04,4,02,4,4155,長野壮志郎,22,75,6.83,4,0.15
2025-11-04,4,03,2,4052,興津藍,46,44,6.84,2,0.15
2025-11-04,4,04,5,4635,峰重力也,67,23,6.93,5,0.12
2025-11-04,4,05,3,5270,小玉啓太,38,59,6.79,3,0.13
2025-11-04,4,06,6,3741,松尾基成,12,45,6.92,6,0.18
2025-11-04,5,01,1,4588,田中京介,57,40,6.8,1,0.19
2025-11-04,5,02,3,3990,芹澤克彦,23,64,6.77,3,0.20
2025-11-04,5,03,5,3576,白水勝也,30,18,6.8,5,0.22
2025-11-04,5,04,4,3303,渡辺豊,48,50,6.8,4,0.25
2025-11-04,5,05,2,4567,上村慎太郎,61,49,6.83,2,0.26
2025-11-04,5,06,6,5443,西村仁吾,54,33,6.82,6,0.29
2025-11-04,6,01,1,3747,國崎良春,74,36,6.75,1,0.18
2025-11-04,6,02,4,4931,木谷賢太,60,38,6.88,4,0.24
2025-11-04,6,03,3,4374,永田義紘,28,76,6.79,3,0.21
2025-11-04,6,04,2,4788,小池哲也,31,61,6.79,2,0.20
2025-11-04,6,05,5,3981,今坂晃広,62,14,6.79,5,0.22
2025-11-04,6,06,6,4560,庄司樹良々,71,43,6.85,6,0.28
2025-11-04,7,01,3,4184,渡邊雄一郎,29,54,6.78,3,0.16
2025-11-04,7,02,2,4600,井内将太郎,33,67,6.72,2,0.14
2025-11-04,7,03,1,4523,中村辰也,14,74,6.79,1,0.13
2025-11-04,7,04,5,4438,森作雄大,45,39,6.83,5,0.11
2025-11-04,7,05,4,3578,塩田雄一,11,69,6.81,4,0.10
2025-11-04,7,06,6,5384,八戸琉楓,63,20,6.82,6,0.20
2025-11-04,8,01,1,4214,林祐介,66,35,6.81,1,0.06
2025-11-04,8,02,5,4344,新田雄史,24,53,6.84,5,0.17
2025-11-04,8,03,4,3812,山崎聖司,34,12,6.87,4,0.18
2025-11-04,8,04,6,4116,川田正人,58,48,6.8,6,0.21
2025-11-04,8,05,3,5000,岡本翔太郎,76,37,6.82,3,0.09
2025-11-04,8,06,2,5033,藤原孝斗,75,55,6.82,2,0.07
2025-11-04,9,01,1,4124,池田雄一,49,21,6.78,1,0.16
2025-11-04,9,02,5,3998,冨成謙児,13,68,6.79,5,0.16
2025-11-04,9,03,6,4215,吉島祥之,73,26,6.83,6,0.19
2025-11-04,9,04,2,4593,小坂宗司,17,46,6.78,2,0.23
2025-11-04,9,05,3,5263,花田凱成,37,41,6.77,3,0.16
2025-11-04,9,06,4,3842,星野太郎,56,34,6.84,4,0.20
2025-11-04,10,01,1,3576,白水勝也,30,18,6.75,1,0.04
2025-11-04,10,02,5,4931,木谷賢太,60,38,6.87,5,0.07
2025-11-04,10,03,4,4442,松竹大輔,51,11,6.8,4,0.07
2025-11-04,10,04,6,4052,興津藍,46,44,6.84,6,0.09
2025-11-04,10,05,2,4148,枝尾賢,72,16,6.81,2,0.09
2025-11-04,10,06,3,4382,高山智至,52,22,6.88,3,0.09
2025-11-04,11,01,1,4413,水摩敦,59,60,6.8,1,0.11
2025-11-04,11,02,3,4600,井内将太郎,33,67,6.78,3,0.08
2025-11-04,11,03,6,3303,渡辺豊,48,50,6.81,5,0.11
2025-11-04,11,04,2,4560,庄司樹良々,71,43,6.81,2,0.13
2025-11-04,11,05,5,5270,小玉啓太,38,59,6.73,6,0.07
2025-11-04,11,06,4,4241,大串重幸,20,56,6.82,4,0.12
2025-11-04,12,01,1,4788,小池哲也,31,61,6.81,1,0.17
2025-11-04,12,02,3,4344,新田雄史,24,53,6.82,3,0.18
2025-11-04,12,03,2,4649,和田操拓,40,19,6.82,2,0.26
2025-11-04,12,04,6,4155,長野壮志郎,22,75,6.81,6,0.20
2025-11-04,12,05,5,4523,中村辰也,14,74,6.79,5,0.17
2025-11-04,12,06,4,4588,田中京介,57,40,6.83,4,0.14
2025-11-05,1,01,1,3842,星野太郎,56,34,6.83,1,0.17
2025-11-05,1,02,3,4523,中村辰也,14,74,6.82,3,0.25
2025-11-05,1,03,2,4374,永田義紘,28,76,6.8,2,0.19
2025-11-05,1,04,5,3303,渡辺豊,48,50,6.88,5,0.28
2025-11-05,1,05,4,3812,山崎聖司,34,12,6.87,4,0.26
2025-11-05,1,06,6,5384,八戸琉楓,63,20,6.87,6,0.34
2025-11-05,2,01,4,4438,森作雄大,45,39,6.87,4,0.03
2025-11-05,2,02,5,4215,吉島祥之,73,26,6.89,5,0.08
2025-11-05,2,03,3,4560,庄司樹良々,71,43,6.9,3,0.06
2025-11-05,2,04,2,4148,枝尾賢,72,16,6.93,2,0.14
2025-11-05,2,05,6,3981,今坂晃広,62,14,6.87,6,0.11
2025-11-05,2,06,1,3990,芹澤克彦,23,64,6.78,1,0.20
2025-11-05,3,01,2,4890,石川諒,16,51,6.84,2,0.04
2025-11-05,3,02,4,4635,峰重力也,67,23,6.94,3,0.04
2025-11-05,3,03,6,4184,渡邊雄一郎,29,54,6.8,5,0.19
2025-11-05,3,04,3,5048,眞鳥康太,35,58,6.78,6,0.25
2025-11-05,3,05,1,4600,井内将太郎,33,67,6.83,1,0.15
2025-11-05,3,06,5,4214,林祐介,66,35,6.84,4,0.15
2025-11-05,4,01,3,5270,小玉啓太,38,59,6.84,3,0.10
2025-11-05,4,02,4,4116,川田正人,58,48,6.95,4,0.14
2025-11-05,4,03,2,3747,國崎良春,74,36,6.83,2,0.13
2025-11-05,4,04,5,4052,興津藍,46,44,6.9,5,0.16
2025-11-05,4,05,1,4442,松竹大輔,51,11,6.87,1,0.08
2025-11-05,4,06,6,3998,冨成謙児,13,68,6.86,6,0.20
2025-11-05,5,01,1,4413,水摩敦,59,60,6.86,1,0.21
2025-11-05,5,02,3,4155,長野壮志郎,22,75,6.82,3,0.24
2025-11-05,5,03,2,3578,塩田雄一,11,69,6.83,2,0.26
2025-11-05,5,04,6,4344,新田雄史,24,53,6.87,6,0.23
2025-11-05,5,05,4,3906,飯山晃三,25,28,6.88,4,0.23
2025-11-05,5,06,5,5000,岡本翔太郎,76,37,6.84,5,0.21
2025-11-05,6,01,1,4124,池田雄一,49,21,6.8,1,0.18
2025-11-05,6,02,4,4588,田中京介,57,40,6.85,4,0.18
2025-11-05,6,03,6,3576,白水勝也,30,18,6.85,6,0.20
2025-11-05,6,04,2,3741,松尾基成,12,45,6.87,2,0.14
2025-11-05,6,05,3,4382,高山智至,52,22,6.88,3,0.15
2025-11-05,6,06,5,3812,山崎聖司,34,12,6.86,5,0.19
2025-11-05,7,01,1,4931,木谷賢太,60,73,6.86,1,0.09
2025-11-05,7,02,2,4603,谷川将太,50,24,6.82,2,0.08
2025-11-05,7,03,3,4788,小池哲也,31,61,6.85,3,0.14
2025-11-05,7,04,4,4567,上村慎太郎,61,49,6.88,4,0.20
2025-11-05,7,05,5,5033,藤原孝斗,75,55,6.92,5,0.23
2025-11-05,7,06,6,5443,西村仁吾,54,33,6.89,6,0.26
2025-11-05,8,01,1,4593,小坂宗司,17,46,6.88,1,0.23
2025-11-05,8,02,3,4241,大串重幸,20,15,6.87,3,0.14
2025-11-05,8,03,2,5263,花田凱成,37,41,6.84,2,0.16
2025-11-05,8,04,4,5048,眞鳥康太,35,58,6.72,6,0.07
2025-11-05,8,05,6,4649,和田操拓,40,19,6.86,5,0.09
2025-11-05,8,06,5,4374,永田義紘,28,76,6.81,4,0.14
2025-11-05,9,01,1,4344,新田雄史,24,53,6.81,1,0.09
2025-11-05,9,02,3,3303,渡辺豊,48,50,6.86,3,0.12
2025-11-05,9,03,6,4890,石川諒,16,51,6.79,6,0.02
2025-11-05,9,04,2,4413,水摩敦,59,60,6.83,2,0.14
2025-11-05,9,05,5,4442,松竹大輔,51,11,6.85,5,0.06
2025-11-05,9,06,4,4215,吉島祥之,73,26,6.87,4,0.17
2025-11-05,10,01,1,3576,白水勝也,30,18,6.85,1,0.16
2025-11-05,10,02,2,4124,池田雄一,49,21,6.8,2,0.14
2025-11-05,10,03,4,4214,林祐介,66,35,6.82,4,0.10
2025-11-05,10,04,3,3747,國崎良春,74,36,6.82,3,0.12
2025-11-05,10,05,6,4600,井内将太郎,33,67,6.8,6,0.12
2025-11-05,10,06,5,4148,枝尾賢,72,16,6.87,5,0.20
2025-11-05,11,01,1,4184,渡邊雄一郎,29,54,6.79,1,0.07
2025-11-05,11,02,3,4052,興津藍,46,44,6.86,3,0.09
2025-11-05,11,03,4,4155,長野壮志郎,22,75,6.82,4,0.14
2025-11-05,11,04,6,3990,芹澤克彦,23,64,6.78,6,0.14
2025-11-05,11,05,2,4931,木谷賢太,60,73,6.88,2,0.08
2025-11-05,11,06,5,3741,松尾基成,12,45,6.92,5,0.11
2025-11-05,12,01,1,4560,庄司樹良々,71,43,6.84,1,0.18
2025-11-05,12,02,3,4603,谷川将太,50,24,6.85,3,0.17
2025-11-05,12,03,4,4382,高山智至,52,22,6.85,4,0.20
2025-11-05,12,04,5,4635,峰重力也,67,23,6.89,5,0.20
2025-11-05,12,05,6,4593,小坂宗司,17,46,6.9,6,0.22
2025-11-05,12,06,2,3906,飯山晃三,25,28,6.9,2,0.20
2025-11-06,1,01,1,3998,冨成謙児,13,68,6.79,1,0.12
2025-11-06,1,02,3,3578,塩田雄一,11,69,6.8,3,0.13
2025-11-06,1,03,5,3906,飯山晃三,25,28,6.82,5,0.24
2025-11-06,1,04,2,5000,岡本翔太郎,76,37,6.8,2,0.14
2025-11-06,1,05,4,3981,今坂晃広,62,14,6.83,4,0.14
2025-11-06,1,06,6,5443,西村仁吾,54,33,6.8,6,0.33
2025-11-06,2,01,1,4890,石川諒,16,51,6.71,1,0.11
2025-11-06,2,02,2,4523,中村辰也,14,74,6.79,2,0.16
2025-11-06,2,03,4,4603,谷川将太,50,24,6.8,4,0.24
2025-11-06,2,04,3,5033,藤原孝斗,75,55,6.86,3,0.22
2025-11-06,2,05,5,5263,花田凱成,37,41,6.77,5,0.29
2025-11-06,2,06,6,3842,星野太郎,56,34,6.8,6,0.30
2025-11-06,3,01,4,3747,國崎良春,74,36,6.84,4,0.07
2025-11-06,3,02,1,4241,大串重幸,20,15,6.75,1,0.10
2025-11-06,3,03,5,4116,川田正人,58,48,6.81,5,0.09
2025-11-06,3,04,2,3741,松尾基成,12,45,6.83,2,0.09
2025-11-06,3,05,3,4567,上村慎太郎,61,49,6.79,3,0.11
2025-11-06,3,06,6,5384,八戸琉楓,63,20,6.81,6,0.11
2025-11-06,4,01,1,4600,井内将太郎,33,67,6.74,1,0.04
2025-11-06,4,02,3,5270,小玉啓太,38,59,6.73,3,0.08
2025-11-06,4,03,6,4155,長野壮志郎,22,75,6.79,6,0.16
2025-11-06,4,04,4,4382,高山智至,52,22,6.82,4,0.20
2025-11-06,4,05,2,4438,森作雄大,45,39,6.81,2,0.08
2025-11-06,4,06,5,4588,田中京介,57,40,6.81,5,0.17
2025-11-06,5,01,2,3990,芹澤克彦,23,64,6.77,2,0.08
2025-11-06,5,02,1,4215,吉島祥之,73,26,6.78,1,0.07
2025-11-06,5,03,4,4649,和田操拓,40,19,6.85,4,0.07
2025-11-06,5,04,5,3578,塩田雄一,11,69,6.74,5,0.13
2025-11-06,5,05,6,4214,林祐介,66,35,6.75,6,0.14
2025-11-06,5,06,3,3998,冨成謙児,13,68,6.78,3,0.08
2025-11-06,6,01,1,4931,木谷賢太,60,73,6.81,1,0.15
2025-11-06,6,02,3,4442,松竹大輔,51,11,6.81,3,0.14
2025-11-06,6,03,5,4413,水摩敦,59,60,6.79,5,0.18
2025-11-06,6,04,2,3812,山崎聖司,34,12,6.79,2,0.18
2025-11-06,6,05,6,5443,西村仁吾,54,33,6.8,6,0.23
2025-11-06,6,06,4,5033,藤原孝斗,75,55,6.9,4,0.23
2025-11-06,7,01,4,5048,眞鳥康太,35,58,6.69,4,0.05
2025-11-06,7,02,1,4148,枝尾賢,72,16,6.77,1,0.07
2025-11-06,7,03,3,5000,岡本翔太郎,76,37,6.83,3,0.07
2025-11-06,7,04,5,3842,星野太郎,56,34,6.73,5,0.22
2025-11-06,7,05,2,4635,峰重力也,67,23,6.83,2,0.07
2025-11-06,7,06,6,5384,八戸琉楓,63,20,6.82,6,0.18
2025-11-06,8,01,1,3981,今坂晃広,62,14,6.78,1,0.25
2025-11-06,8,02,5,4438,森作雄大,45,39,6.8,5,0.22
2025-11-06,8,03,2,4588,田中京介,57,40,6.8,2,0.24
2025-11-06,8,04,6,4241,大串重幸,20,15,6.75,6,0.29
2025-11-06,8,05,3,4593,小坂宗司,17,46,6.84,3,0.30
2025-11-06,8,06,4,4567,上村慎太郎,61,49,6.8,4,0.30
2025-11-06,9,01,4,5270,小玉啓太,38,59,6.73,4,0.01
2025-11-06,9,02,3,4374,永田義紘,28,76,6.8,3,0.06
2025-11-06,9,03,5,4560,庄司樹良々,71,43,6.82,5,0.07
2025-11-06,9,04,2,4116,川田正人,58,48,6.81,2,0.16
2025-11-06,9,05,1,4649,和田操拓,40,19,6.8,1,0.10
2025-11-06,9,06,6,4523,中村辰也,14,74,6.79,6,0.06
2025-11-06,10,01,1,4155,長野壮志郎,22,75,6.78,1,0.15
2025-11-06,10,02,2,4890,石川諒,16,51,6.81,2,0.16
2025-11-06,10,03,3,3990,芹澤克彦,23,64,6.78,3,0.16
2025-11-06,10,04,5,4215,吉島祥之,73,26,6.86,5,0.17
2025-11-06,10,05,4,4931,木谷賢太,60,73,6.84,4,0.17
2025-11-06,10,06,6,3741,松尾基成,12,45,6.9,6,0.39
2025-11-06,11,01,1,4214,林祐介,66,35,6.81,1,0.11
2025-11-06,11,02,5,4600,井内将太郎,33,67,6.78,5,0.09
2025-11-06,11,03,3,3747,國崎良春,74,36,6.84,3,0.11
2025-11-06,11,04,2,4413,水摩敦,59,60,6.91,2,0.15
2025-11-06,11,05,6,4148,枝尾賢,72,16,6.89,6,0.19
2025-11-06,11,06,4,4442,松竹大輔,51,11,6.85,4,0.10
2025-11-06,12,01,3,4344,新田雄史,24,53,6.78,3,0.13
2025-11-06,12,02,1,4184,渡邊雄一郎,29,54,6.76,1,0.13
2025-11-06,12,03,4,4124,池田雄一,49,21,6.73,4,0.21
2025-11-06,12,04,6,3303,渡辺豊,48,50,6.78,6,0.27
2025-11-06,12,05,2,3576,白水勝也,30,18,6.83,2,0.15
2025-11-06,12,06,5,4052,興津藍,46,44,6.78,5,0.26
2025-11-19,1,01,1,3964,宮地博士,30,26,6.76,1,0.15
2025-11-19,1,02,2,4211,村田敦,14,11,6.86,2,0.15
2025-11-19,1,03,6,3975,小野寺智洋,65,41,6.69,6,0.09
2025-11-19,1,04,4,3772,一柳和孝,75,33,6.85,4,0.12
2025-11-19,1,05,5,5195,北村寧々,58,58,6.78,5,0.11
2025-11-19,1,06,3,4727,安部慎一,54,37,6.83,3,0.10
2025-11-19,2,01,2,4797,中山将,70,74,6.78,2,0.08
2025-11-19,2,02,1,3563,堤昇,50,51,6.76,1,0.09
2025-11-19,2,03,4,4174,赤坂俊輔,44,54,6.74,4,0.10
2025-11-19,2,04,3,4817,渡邉翼,56,63,6.8,3,0.07
2025-11-19,2,05,5,5160,藤森陸斗,16,61,6.76,5,0.12
2025-11-19,2,06,6,4248,岡本大,18,53,6.85,6,0.18
2025-11-19,3,01,3,4227,安達裕樹,26,19,6.78,3,0.11
2025-11-19,3,02,5,4422,永井亮次,40,59,6.8,5,0.21
2025-11-19,3,03,2,4792,杉村賢也,20,17,6.66,2,0.15
2025-11-19,3,04,1,4191,赤羽克也,64,60,6.79,1,0.19
2025-11-19,3,05,6,4654,篠田優也,46,57,6.77,6,0.14
2025-11-19,3,06,4,4720,西澤日花里,13,64,6.79,4,0.17
2025-11-19,4,01,4,4118,宇佐見淳,52,52,6.78,4,0.08
2025-11-19,4,02,6,4173,岡谷健吾,62,21,6.76,6,0.12
2025-11-19,4,03,5,4958,溝口海義也,36,46,6.74,5,0.09
2025-11-19,4,04,2,4776,竹田和哉,17,65,6.82,2,0.22
2025-11-19,4,05,1,4549,小林文彦,21,44,6.76,1,0.12
2025-11-19,4,06,3,4902,山川雄大,72,69,6.76,3,0.23
2025-11-19,5,01,1,4103,山崎善庸,31,75,6.82,1,0.18
2025-11-19,5,02,2,5250,嶋田有里,28,76,6.78,2,0.23
2025-11-19,5,03,3,4121,富永修一,76,68,6.84,3,0.10
2025-11-19,5,04,4,4171,榎幸司,51,13,6.88,4,0.15
2025-11-19,5,05,6,4601,森野正弘,55,39,6.78,6,0.10
2025-11-19,5,S1,5,5317,長尾萌加,38,55,6.75,5,0.10
2025-11-19,6,01,5,4019,笠原亮,53,48,6.76,5,0.15
2025-11-19,6,02,1,4790,柳内敬太,41,36,6.76,1,0.19
2025-11-19,6,03,6,4552,杉山勝匡,29,35,6.66,6,0.12
2025-11-19,6,04,2,5057,上田紗奈,45,50,6.73,2,0.26
2025-11-19,6,05,4,5074,大澤誠也,43,40,6.72,4,0.17
2025-11-19,6,06,3,3964,宮地博士,30,26,6.74,3,0.32
2025-11-19,7,01,1,4512,高野哲史,15,77,6.79,1,0.12
2025-11-19,7,02,2,5160,藤森陸斗,16,61,6.76,2,0.14
2025-11-19,7,03,5,4792,杉村賢也,20,17,6.67,5,0.17
2025-11-19,7,04,3,4816,村松修二,39,28,6.84,3,0.14
2025-11-19,7,05,4,5310,土屋蘭,69,20,6.76,4,0.21
2025-11-19,7,06,6,5406,小畑楓夏,27,18,6.83,6,0.18
2025-11-19,8,01,1,4102,益田啓司,68,45,6.72,1,0.13
2025-11-19,8,02,5,4797,中山将,70,74,6.78,5,0.18
2025-11-19,8,03,3,4474,渡辺崇,47,14,6.8,3,0.16
2025-11-19,8,04,4,4654,篠田優也,46,57,6.73,4,0.17
2025-11-19,8,05,6,3772,一柳和孝,75,33,6.85,6,0.23
2025-11-19,8,S1,2,4897,深見亜由美,19,34,6.83,2,0.10
2025-11-19,9,01,1,4118,宇佐見淳,52,52,6.8,1,0.11
2025-11-19,9,02,4,4991,宗行治哉,32,27,6.79,4,0.13
2025-11-19,9,03,2,4422,永井亮次,40,59,6.83,2,0.10
2025-11-19,9,04,3,4896,花本剛,66,47,6.86,3,0.14
2025-11-19,9,05,6,4121,富永修一,76,68,6.87,6,0.13
2025-11-19,9,06,5,4211,村田敦,14,11,6.91,5,0.09
