regno,選手名,n2,nige,exp,壁力,負けn,自分勝ち率,まくり決着率,壁,弱タイプ
4659,木下翔太,44,0.6363636363636364,0.6307959019983476,0.6,16.0,0.5,0.625,,
4679,植田太一,47,0.574468085106383,0.5536377261129208,2.1,20.0,0.4,0.65,,
4686,丸野一樹,45,0.4666666666666667,0.6515592729226493,-18.5,24.0,0.333,0.708,壁弱●,素通し型
4704,河野大,47,0.5319148936170213,0.5777047667374063,-4.6,22.0,0.409,0.5,,
4710,福田宗平,46,0.5,0.5589804026137652,-5.9,23.0,0.304,0.696,,
4713,白神優,40,0.55,0.5808569690142948,-3.1,18.0,0.5,0.444,,
4732,堀本和也,43,0.627906976744186,0.5755971569840085,5.2,16.0,0.5,0.438,,
4737,竹井貴史,43,0.46511627906976744,0.5789119808149913,-11.4,23.0,0.739,0.478,,
4738,清埜翔子,42,0.5,0.5219706451936217,-2.2,21.0,0.524,0.667,,
4739,中村晃朋,47,0.5319148936170213,0.5894340411134011,-5.8,22.0,0.318,0.682,,
4743,木村仁紀,52,0.5769230769230769,0.5795562240593038,-0.3,22.0,0.409,0.727,,
4748,渡邉雄朗,43,0.5581395348837209,0.5561951820773677,0.2,19.0,0.526,0.526,,
4760,山崎郡,42,0.5714285714285714,0.6230719340104435,-5.2,18.0,0.444,0.389,,
4776,竹田和哉,46,0.5652173913043478,0.5836874738886302,-1.8,20.0,0.4,0.4,,
4786,佐藤博亮,43,0.4418604651162791,0.570724720169334,-12.9,24.0,0.708,0.458,,
4788,小池哲也,48,0.625,0.5528842624265075,7.2,18.0,0.389,0.667,,
4793,金子萌,45,0.4888888888888889,0.5725921514134173,-8.4,23.0,0.522,0.304,,
4798,浜先真範,42,0.6428571428571429,0.5630595343113841,8.0,15.0,0.467,0.267,壁強●,
4808,松尾拓,42,0.6666666666666666,0.5841221317026016,8.3,14.0,0.357,0.714,壁強●,
4811,向井田佑紀,42,0.40476190476190477,0.5593401763024999,-15.5,25.0,0.16,0.76,壁弱●,素通し型
4822,百武翔,44,0.5,0.5543615072058691,-5.4,22.0,0.318,0.545,,
4824,松井洪弥,42,0.38095238095238093,0.5706520694492454,-19.0,26.0,0.462,0.577,壁弱●,食う型
4826,井上一輝,40,0.775,0.6267473781588752,14.8,9.0,0.556,0.667,壁強●,
4834,浜本裕己,41,0.5121951219512195,0.5619536456382909,-5.0,20.0,0.35,0.45,,
4844,村上奈穂,48,0.6041666666666666,0.5340835502270864,7.0,19.0,0.105,0.684,,
4848,仲谷颯仁,40,0.475,0.6580528308859147,-18.3,21.0,0.476,0.429,壁弱●,食う型
4851,関浩哉,42,0.5238095238095238,0.6565176993185108,-13.3,20.0,0.45,0.55,,
4856,豊田健士郎,48,0.5625,0.6287119541966396,-6.6,21.0,0.524,0.667,,
4872,山下流心,47,0.6808510638297872,0.5849205267939177,9.6,15.0,0.2,0.733,壁強●,
4873,蒲原健太,41,0.5853658536585366,0.5591891668425908,2.6,17.0,0.353,0.588,,
4874,池田奈津美,83,0.37349397590361444,0.5330898647060895,-16.0,52.0,0.173,0.75,壁弱●,素通し型
4876,梅木敬太,40,0.65,0.564681022406712,8.5,14.0,0.0,0.643,壁強●,
4886,入海馨,47,0.5319148936170213,0.6359153380620836,-10.4,22.0,0.318,0.591,,
4902,山川雄大,40,0.6,0.5669362470461442,3.3,16.0,0.25,0.625,,
4903,吉田凌太朗,43,0.5116279069767442,0.542860972373797,-3.1,21.0,0.714,0.619,,
4904,松本一毅,41,0.6097560975609756,0.5708169646144918,3.9,16.0,0.188,0.688,,
4907,小池修平,40,0.55,0.6036126965646209,-5.4,18.0,0.5,0.556,,
4910,中村泰平,40,0.6,0.5755591970530833,2.4,16.0,0.25,0.688,,
4924,中北涼,41,0.5853658536585366,0.5223762987091587,6.3,17.0,0.059,0.529,,
4927,関野文,44,0.5454545454545454,0.5639984890841944,-1.9,20.0,0.4,0.45,,
4931,木谷賢太,43,0.4883720930232558,0.5934041051667123,-10.5,22.0,0.364,0.5,,
4932,新開航,41,0.5365853658536586,0.6347785683603756,-9.8,19.0,0.474,0.684,,
4938,小芦るり華,44,0.5227272727272727,0.5699742863739691,-4.7,21.0,0.571,0.571,,
4939,宮之原輝紀,40,0.5,0.6015243232542364,-10.2,20.0,0.3,0.7,,
4953,尾上雅也,45,0.5555555555555556,0.5619962263889821,-0.6,20.0,0.5,0.6,,
4958,溝口海義也,50,0.42,0.5715948221705094,-15.2,29.0,0.414,0.517,壁弱●,食う型
4959,井上忠政,49,0.6122448979591837,0.6220735831696197,-1.0,19.0,0.526,0.579,,
4961,西橋奈未,40,0.575,0.5914017923900772,-1.6,17.0,0.412,0.706,,
4974,安井瑞紀,41,0.5121951219512195,0.5461340964938421,-3.4,20.0,0.35,0.45,,
4978,山田和佐,45,0.5555555555555556,0.55010572795531,0.5,20.0,0.2,0.65,,
