regno,選手名,全国外n,全国外3着率,当地外n,当地外3着率,採用外3着率,外3着源,n1c,負け,残し率,残し有効,型,n6,6コ2着率,6コ3着率,6残し有効,艇番5乗艇,艇番5_3連対率,艇番6乗艇,艇番6_3連対率,6ヒモ外し候補,艇番5低率
5318,河内一馬,103.0,0.078,,,0.078,全国,18.0,13.0,0.385,,,40.0,0.05,0.025,○,34,0.147,32,0.094,●,●
5089,前田翔,100.0,0.25,4.0,0.25,0.25,全国,57.0,16.0,0.5,,,27.0,0.185,0.111,,38,0.553,30,0.4,,
5246,楠将太郎,89.0,0.135,,,0.135,全国,27.0,15.0,0.133,,,35.0,0.143,0.171,,30,0.3,32,0.406,,
5157,市川健太,111.0,0.135,5.0,0.0,0.135,全国,35.0,18.0,0.556,,,35.0,0.057,0.057,,37,0.243,34,0.118,●,●
5337,出畑孝成,189.0,0.138,9.0,0.111,0.138,全国,,,,,,77.0,0.104,0.078,○,62,0.339,68,0.25,,
5364,金子怜央,159.0,0.05,27.0,0.037,0.037,当地,,,,,,89.0,0.022,0.011,○,49,0.143,75,0.04,●,●
5282,中本大樹,95.0,0.263,7.0,0.0,0.263,全国,25.0,13.0,0.231,,,29.0,0.103,0.172,,31,0.484,28,0.286,,
5081,篠原飛翔,98.0,0.286,3.0,0.0,0.286,全国,45.0,23.0,0.348,○,,28.0,0.143,0.179,,32,0.531,30,0.3,,
5058,前原大道,131.0,0.282,,,0.282,全国,53.0,5.0,0.0,,,36.0,0.083,0.389,,42,0.476,44,0.591,,
5289,佃來紀,105.0,0.238,,,0.238,全国,30.0,11.0,0.364,,,34.0,0.147,0.118,,36,0.583,29,0.31,,
5232,樅山拓馬,84.0,0.155,4.0,0.25,0.155,全国,24.0,13.0,0.231,,,23.0,0.0,0.217,,29,0.379,26,0.269,,
5385,鈴木柊介,156.0,0.083,18.0,0.056,0.083,全国,,,,,,85.0,0.035,0.035,○,44,0.182,64,0.031,●,●
5301,岩下巧斗,86.0,0.151,4.0,0.0,0.151,全国,29.0,12.0,0.417,,,25.0,0.08,0.04,,28,0.357,30,0.1,●,
5114,小林孝彰,122.0,0.205,5.0,0.2,0.205,全国,53.0,23.0,0.478,○,,48.0,0.042,0.271,○,41,0.39,41,0.317,,
5082,一色凌雅,116.0,0.207,3.0,0.667,0.207,全国,30.0,16.0,0.25,,,37.0,0.189,0.135,,37,0.459,34,0.353,,
5136,濱野斗馬,116.0,0.233,4.0,0.25,0.233,全国,52.0,18.0,0.611,,,41.0,0.122,0.244,○,39,0.538,40,0.35,,
5328,井上慧人,79.0,0.203,,,0.203,全国,13.0,10.0,0.1,,,25.0,0.04,0.2,,27,0.333,25,0.16,●,
5302,秋末秦悟,82.0,0.159,7.0,0.286,0.159,全国,20.0,12.0,0.333,,,25.0,0.0,0.08,,28,0.286,28,0.107,●,
5139,大場恒季,103.0,0.175,8.0,0.125,0.175,全国,42.0,14.0,0.357,,,25.0,0.2,0.12,,37,0.595,29,0.379,,
5142,常住蓮,105.0,0.219,,,0.219,全国,58.0,14.0,0.5,,,25.0,0.0,0.32,,36,0.611,35,0.457,,
5256,中山翔太,122.0,0.23,30.0,0.2,0.2,当地,58.0,13.0,0.308,,,34.0,0.147,0.265,,38,0.553,36,0.5,,
5338,香月大輝,140.0,0.143,,,0.143,全国,9.0,6.0,0.167,,,54.0,0.037,0.093,○,45,0.311,43,0.093,●,
5332,村松遥輝,100.0,0.07,3.0,0.0,0.07,全国,23.0,14.0,0.286,,,34.0,0.0,0.059,,29,0.207,35,0.086,●,●
4980,佐々木完太,123.0,0.171,,,0.171,全国,55.0,12.0,0.75,,,43.0,0.116,0.209,○,39,0.513,46,0.435,,
5073,上原健次郎,100.0,0.23,3.0,0.333,0.23,全国,37.0,21.0,0.476,,,34.0,0.029,0.353,,30,0.333,34,0.382,,
5150,坂本雄紀,109.0,0.257,5.0,0.2,0.257,全国,44.0,17.0,0.529,,,30.0,0.1,0.333,,34,0.529,32,0.531,,
5292,佐藤右京,86.0,0.116,5.0,0.0,0.116,全国,21.0,16.0,0.25,,,29.0,0.0,0.069,,31,0.29,24,0.042,●,
5345,牧村俊輝,126.0,0.04,,,0.04,全国,10.0,9.0,0.222,,,58.0,0.017,0.034,○,41,0.049,41,0.098,●,●
5102,原田雄次,102.0,0.186,4.0,0.25,0.186,全国,29.0,13.0,0.308,,,31.0,0.032,0.129,,32,0.375,28,0.214,●,
4910,中村泰平,112.0,0.17,8.0,0.0,0.17,全国,62.0,11.0,0.636,,,30.0,0.067,0.267,,37,0.595,34,0.441,,
5307,富永夏哉人,95.0,0.137,,,0.137,全国,26.0,13.0,0.385,,,26.0,0.038,0.077,,37,0.324,26,0.231,●,
5319,近藤颯斗,80.0,0.188,8.0,0.25,0.188,全国,24.0,13.0,0.154,,,29.0,0.034,0.172,,26,0.5,29,0.241,●,
5112,砂長知輝,113.0,0.274,5.0,0.2,0.274,全国,52.0,14.0,0.5,,,35.0,0.057,0.143,,36,0.667,36,0.306,,
5093,浦野海,100.0,0.14,,,0.14,全国,39.0,17.0,0.353,,,35.0,0.143,0.057,,38,0.289,38,0.263,,
5229,吉川晴人,125.0,0.168,,,0.168,全国,45.0,19.0,0.105,,,43.0,0.14,0.116,○,43,0.488,40,0.275,,
5074,大澤誠也,96.0,0.135,5.0,0.0,0.135,全国,27.0,13.0,0.385,,,31.0,0.065,0.032,,33,0.455,32,0.094,●,
5216,長谷川晴哉,109.0,0.211,3.0,0.0,0.211,全国,52.0,19.0,0.368,,,32.0,0.062,0.219,,31,0.516,33,0.303,,
5197,中野仁照,67.0,0.239,,,0.239,全国,16.0,7.0,0.429,,,33.0,0.091,0.212,,13,0.385,31,0.419,,
5206,梅原祥平,73.0,0.123,4.0,0.25,0.123,全国,18.0,14.0,0.143,,,26.0,0.0,0.077,,24,0.25,26,0.115,●,
5283,植木美帆,69.0,0.058,,,0.058,全国,11.0,8.0,0.0,,,26.0,0.0,0.0,,22,0.273,23,0.0,●,
4726,島田なぎさ,30.0,0.133,4.0,0.0,0.133,全国,9.0,7.0,0.143,,,7.0,0.0,0.143,,11,0.182,6,0.167,,
4987,島倉都,92.0,0.141,,,0.141,全国,25.0,15.0,0.133,,,29.0,0.0,0.103,,31,0.258,28,0.071,●,
4275,菅野はやか,61.0,0.066,,,0.066,全国,21.0,18.0,0.222,,,18.0,0.0,0.0,,22,0.091,19,0.105,●,●
3778,安達美帆,69.0,0.043,,,0.043,全国,19.0,16.0,0.188,,,17.0,0.0,0.0,,25,0.08,18,0.0,●,●
5390,高橋涼夏,134.0,0.03,,,0.03,全国,,,,,,92.0,0.011,0.022,○,40,0.1,72,0.028,●,●
5213,湯淺紀香,115.0,0.183,5.0,0.0,0.183,全国,35.0,13.0,0.615,,,34.0,0.029,0.088,,37,0.27,36,0.167,●,
3474,松瀬弘美,101.0,0.158,5.0,0.0,0.158,全国,33.0,24.0,0.458,,,32.0,0.062,0.094,,36,0.306,29,0.172,●,
5320,岩崎麗子,84.0,0.071,,,0.071,全国,22.0,20.0,0.1,,,23.0,0.087,0.087,,26,0.115,27,0.148,●,●
4738,清埜翔子,127.0,0.189,9.0,0.0,0.189,全国,56.0,13.0,0.385,,,39.0,0.026,0.154,,41,0.317,42,0.167,●,
5231,寺田空詩,85.0,0.165,2.0,0.0,0.165,全国,31.0,12.0,0.333,,,25.0,0.04,0.08,,30,0.333,30,0.2,●,
5346,中村紋夕梨,137.0,0.088,8.0,0.0,0.088,全国,4.0,4.0,0.25,,,54.0,0.0,0.019,○,46,0.109,51,0.039,●,●
4482,守屋美穂,116.0,0.181,4.0,0.0,0.181,全国,55.0,16.0,0.375,,,30.0,0.067,0.233,,40,0.4,34,0.353,,
4984,森下愛梨,87.0,0.287,,,0.287,全国,27.0,15.0,0.267,,,40.0,0.175,0.2,○,25,0.4,32,0.5,,
5360,高木茉白,111.0,0.072,9.0,0.0,0.072,全国,9.0,5.0,0.0,,,49.0,0.041,0.061,○,32,0.125,46,0.13,●,●
4758,富樫麗加,53.0,0.264,,,0.264,全国,17.0,5.0,0.4,,,17.0,0.0,0.059,,18,0.556,16,0.062,●,
4680,後藤美翼,99.0,0.212,,,0.212,全国,36.0,24.0,0.333,,,23.0,0.087,0.261,,38,0.342,29,0.483,,
4414,大澤真菜,78.0,0.077,4.0,0.0,0.077,全国,22.0,14.0,0.429,,,20.0,0.0,0.0,,28,0.143,19,0.053,●,●
4373,若狭奈美子,112.0,0.268,5.0,0.6,0.268,全国,62.0,28.0,0.5,○,,38.0,0.105,0.263,,29,0.31,41,0.415,,
4947,間庭菜摘,95.0,0.211,4.0,0.25,0.211,全国,24.0,15.0,0.133,,,29.0,0.103,0.172,,33,0.394,25,0.2,●,
3580,水口由紀,98.0,0.143,,,0.143,全国,31.0,21.0,0.381,,,25.0,0.04,0.08,,33,0.242,26,0.192,●,●
4900,中田夕貴,102.0,0.176,4.0,0.0,0.176,全国,43.0,13.0,0.385,,,34.0,0.088,0.206,,33,0.333,35,0.314,,
5391,出穂和鼓,139.0,0.022,,,0.022,全国,,,,,,83.0,0.0,0.024,○,45,0.0,59,0.034,●,●
4065,金田幸子,90.0,0.133,,,0.133,全国,28.0,16.0,0.5,,,25.0,0.04,0.2,,26,0.308,27,0.296,,
5113,黒明花夢,51.0,0.098,,,0.098,全国,15.0,12.0,0.167,,,11.0,0.0,0.0,,19,0.158,14,0.071,,●
4546,浜田亜理沙,85.0,0.235,,,0.235,全国,40.0,14.0,0.571,,,22.0,0.273,0.227,,27,0.593,26,0.5,,
5248,本田愛,101.0,0.139,4.0,0.0,0.139,全国,22.0,19.0,0.158,,,36.0,0.139,0.111,,32,0.312,36,0.306,,
5370,日隈茜,113.0,0.0,10.0,0.0,0.0,全国,,,,,,67.0,0.0,0.0,○,33,0.0,51,0.0,●,●
4590,渡邉優美,118.0,0.263,,,0.263,全国,62.0,21.0,0.524,○,,38.0,0.184,0.211,,41,0.463,40,0.475,,
4845,前田紗希,85.0,0.176,,,0.176,全国,41.0,13.0,0.462,,,23.0,0.174,0.261,,24,0.542,26,0.538,,
3302,谷川里江,68.0,0.103,5.0,0.2,0.103,全国,23.0,15.0,0.333,,,19.0,0.158,0.053,,22,0.273,23,0.174,●,
5357,田中瀬里奈,113.0,0.027,,,0.027,全国,11.0,11.0,0.091,,,63.0,0.016,0.016,○,34,0.0,40,0.05,●,●
4746,大豆生田蒼,76.0,0.237,5.0,0.4,0.237,全国,28.0,10.0,0.4,,,27.0,0.074,0.074,,23,0.478,25,0.12,●,
4924,中北涼,105.0,0.143,5.0,0.2,0.143,全国,29.0,23.0,0.174,,,24.0,0.042,0.0,,40,0.35,27,0.037,●,
4878,西岡育未,74.0,0.081,,,0.081,全国,24.0,18.0,0.389,,,18.0,0.056,0.056,,23,0.261,22,0.091,●,
5387,戸田海咲音,137.0,0.007,6.0,0.0,0.007,全国,,,,,,92.0,0.0,0.011,○,49,0.02,63,0.016,●,●
4183,宇野弥生,110.0,0.136,5.0,0.0,0.136,全国,41.0,10.0,0.6,,,39.0,0.026,0.103,,31,0.194,38,0.158,●,●
5287,滝沢織寧,94.0,0.128,,,0.128,全国,20.0,18.0,0.167,,,31.0,0.032,0.065,,31,0.258,31,0.097,●,
5182,宮崎安奈,84.0,0.167,4.0,0.25,0.167,全国,29.0,20.0,0.4,,,30.0,0.033,0.167,,33,0.424,30,0.3,,
4882,瀧川千依,60.0,0.117,,,0.117,全国,13.0,10.0,0.0,,,22.0,0.0,0.091,,23,0.174,20,0.1,●,●
4501,樋口由加里,124.0,0.153,,,0.153,全国,48.0,20.0,0.3,○,飛ぶ型,37.0,0.054,0.108,,43,0.326,38,0.211,●,
5155,内山七海,102.0,0.225,4.0,0.25,0.225,全国,34.0,19.0,0.421,,,33.0,0.121,0.273,,30,0.533,31,0.452,,
4694,高田綾,92.0,0.196,4.0,0.0,0.196,全国,27.0,18.0,0.333,,,24.0,0.042,0.208,,32,0.281,26,0.231,●,
4791,黒澤めぐみ,101.0,0.198,,,0.198,全国,35.0,23.0,0.348,,,40.0,0.075,0.175,○,30,0.5,37,0.297,,
3878,胡本悟志,88.0,0.136,8.0,0.125,0.136,全国,21.0,14.0,0.357,,,25.0,0.04,0.2,,33,0.303,21,0.238,●,
5279,石渡翔一郎,91.0,0.187,5.0,0.6,0.187,全国,33.0,14.0,0.5,,,26.0,0.115,0.077,,36,0.556,25,0.32,,
4898,菊地敬介,93.0,0.226,,,0.226,全国,22.0,18.0,0.222,,,36.0,0.056,0.139,,30,0.3,32,0.312,,
3445,加藤高史,92.0,0.261,7.0,0.143,0.261,全国,30.0,18.0,0.444,,,26.0,0.0,0.269,,31,0.419,30,0.367,,
5208,屋良龍紀,95.0,0.147,,,0.147,全国,25.0,17.0,0.235,,,26.0,0.0,0.115,,31,0.226,29,0.172,●,●
5128,坪井爽佑,78.0,0.192,9.0,0.333,0.192,全国,17.0,14.0,0.214,,,24.0,0.042,0.042,,25,0.44,19,0.105,●,
5308,藤森拓海,102.0,0.167,,,0.167,全国,19.0,17.0,0.176,,,28.0,0.071,0.107,,36,0.278,23,0.13,●,
5170,佐藤太亮,86.0,0.209,,,0.209,全国,25.0,10.0,0.2,,,28.0,0.071,0.214,,32,0.344,25,0.28,,
4068,幸田智裕,112.0,0.259,5.0,0.4,0.259,全国,33.0,21.0,0.381,,,29.0,0.069,0.138,,40,0.275,30,0.267,,
5023,久永祥平,100.0,0.27,10.0,0.5,0.27,全国,30.0,9.0,0.333,,,37.0,0.189,0.27,,35,0.486,30,0.5,,
5245,倉富大誠,96.0,0.198,6.0,0.0,0.198,全国,23.0,15.0,0.333,,,29.0,0.0,0.241,,38,0.447,23,0.304,,
4624,高田明,111.0,0.18,,,0.18,全国,44.0,11.0,0.545,,,29.0,0.034,0.138,,43,0.512,34,0.324,,
4181,花本夏樹,87.0,0.126,9.0,0.222,0.126,全国,22.0,15.0,0.267,,,15.0,0.067,0.133,,30,0.1,24,0.167,●,●
3548,室田泰史,132.0,0.205,8.0,0.125,0.205,全国,55.0,23.0,0.391,○,,35.0,0.086,0.229,,46,0.326,40,0.325,,
4995,田邉亮蔵,106.0,0.113,,,0.113,全国,29.0,15.0,0.333,,,32.0,0.031,0.125,,37,0.216,28,0.179,●,●
4957,竹之内極,114.0,0.202,5.0,0.2,0.202,全国,30.0,13.0,0.692,,,35.0,0.086,0.057,,41,0.341,30,0.167,●,
4380,鈴木峻佑,97.0,0.113,2.0,0.0,0.113,全国,31.0,13.0,0.231,,,31.0,0.032,0.097,,31,0.226,31,0.161,●,●
5016,宮田龍馬,104.0,0.337,,,0.337,全国,50.0,13.0,0.462,,,44.0,0.091,0.273,○,30,0.533,42,0.429,,
4552,杉山勝匡,114.0,0.167,4.0,0.5,0.167,全国,32.0,12.0,0.417,,,45.0,0.044,0.2,○,30,0.433,34,0.412,,
4752,西尾亮輔,104.0,0.173,4.0,0.25,0.173,全国,25.0,19.0,0.421,,,26.0,0.038,0.038,,37,0.351,24,0.083,●,
4861,田中宏樹,107.0,0.196,,,0.196,全国,30.0,12.0,0.5,,,40.0,0.025,0.175,○,38,0.395,28,0.25,,
5236,小宮涼雅,127.0,0.165,4.0,0.0,0.165,全国,17.0,12.0,0.417,,,48.0,0.0,0.208,○,39,0.205,41,0.244,●,●
4124,池田雄一,102.0,0.343,7.0,0.429,0.343,全国,50.0,21.0,0.286,○,飛ぶ型,31.0,0.065,0.355,,29,0.448,38,0.447,,
4587,木田峰由季,104.0,0.135,5.0,0.2,0.135,全国,49.0,20.0,0.65,○,残す型,34.0,0.147,0.118,,31,0.516,38,0.289,,
3834,細川明人,91.0,0.154,5.0,0.4,0.154,全国,26.0,16.0,0.5,,,25.0,0.12,0.08,,33,0.212,25,0.16,●,●
4792,杉村賢也,69.0,0.174,,,0.174,全国,24.0,15.0,0.533,,,23.0,0.0,0.13,,25,0.32,29,0.103,●,
5103,芝田京介,76.0,0.145,,,0.145,全国,16.0,12.0,0.167,,,34.0,0.029,0.059,,28,0.393,28,0.107,●,
3990,芹澤克彦,103.0,0.107,4.0,0.0,0.107,全国,26.0,15.0,0.2,,,28.0,0.036,0.071,,40,0.275,28,0.143,●,
4535,北山康介,98.0,0.245,5.0,0.0,0.245,全国,48.0,16.0,0.438,,,43.0,0.186,0.279,○,25,0.64,41,0.512,,
4797,中山将,105.0,0.248,9.0,0.333,0.248,全国,35.0,8.0,0.25,,,37.0,0.162,0.216,,33,0.576,36,0.472,,
4084,杉山正樹,130.0,0.231,6.0,0.667,0.231,全国,58.0,18.0,0.556,,,43.0,0.14,0.116,○,41,0.561,46,0.326,,
4458,抹香雄三,105.0,0.181,9.0,0.222,0.181,全国,29.0,17.0,0.471,,,27.0,0.037,0.111,,34,0.382,34,0.176,●,
3517,高橋勲,92.0,0.196,13.0,0.308,0.196,全国,32.0,16.0,0.438,,,13.0,0.154,0.154,,30,0.567,34,0.382,,
4420,津久井拓也,135.0,0.178,11.0,0.182,0.178,全国,48.0,25.0,0.32,○,飛ぶ型,34.0,0.088,0.059,,48,0.479,38,0.132,●,
4581,吉村誠,129.0,0.194,4.0,0.0,0.194,全国,56.0,19.0,0.474,,,40.0,0.075,0.125,○,39,0.564,43,0.256,,
5183,中野孝二,101.0,0.198,32.0,0.188,0.188,当地,30.0,17.0,0.353,,,34.0,0.088,0.118,,35,0.514,35,0.171,●,
5252,荒木颯斗,95.0,0.232,5.0,0.4,0.232,全国,37.0,18.0,0.444,,,31.0,0.065,0.226,,32,0.344,30,0.367,,
4163,山崎裕司,125.0,0.168,,,0.168,全国,59.0,21.0,0.429,○,,33.0,0.0,0.03,,43,0.442,44,0.068,●,
5092,篠原晟弥,110.0,0.236,,,0.236,全国,42.0,13.0,0.385,,,33.0,0.121,0.303,,32,0.562,35,0.514,,
3385,渡邉睦広,101.0,0.238,7.0,0.0,0.238,全国,38.0,17.0,0.294,,,28.0,0.107,0.214,,35,0.543,32,0.406,,
4331,三好勇人,109.0,0.165,,,0.165,全国,40.0,10.0,0.4,,,22.0,0.045,0.136,,40,0.3,29,0.276,,
3892,草場康幸,98.0,0.184,,,0.184,全国,31.0,12.0,0.417,,,25.0,0.04,0.04,,37,0.324,27,0.111,●,
4152,深水慎一郎,86.0,0.116,2.0,0.0,0.116,全国,31.0,19.0,0.526,,,25.0,0.08,0.08,,30,0.267,30,0.233,●,
4526,池田雄祐,93.0,0.204,,,0.204,全国,32.0,12.0,0.5,,,26.0,0.038,0.192,,32,0.312,31,0.29,,
4258,関根彰人,101.0,0.109,5.0,0.2,0.109,全国,30.0,18.0,0.5,,,31.0,0.065,0.161,,30,0.2,30,0.267,,●
4695,尾崎雄二,103.0,0.146,,,0.146,全国,28.0,15.0,0.4,,,30.0,0.0,0.133,,36,0.278,27,0.185,●,
4175,川尻泰輔,93.0,0.183,,,0.183,全国,34.0,10.0,0.4,,,25.0,0.16,0.08,,30,0.467,26,0.269,,
5126,山下大輝,116.0,0.25,5.0,0.0,0.25,全国,48.0,17.0,0.353,,,39.0,0.128,0.256,,35,0.543,39,0.41,,
4196,田中太一郎,115.0,0.113,,,0.113,全国,27.0,19.0,0.316,,,33.0,0.0,0.091,,43,0.186,29,0.103,●,●
4895,門間雄大,92.0,0.272,5.0,0.2,0.272,全国,27.0,15.0,0.333,,,25.0,0.08,0.24,,34,0.382,25,0.36,,
4171,榎幸司,124.0,0.218,5.0,0.2,0.218,全国,61.0,17.0,0.353,,,46.0,0.174,0.239,○,38,0.316,46,0.5,,
4159,向後龍一,122.0,0.205,8.0,0.25,0.205,全国,55.0,22.0,0.727,○,残す型,33.0,0.091,0.061,,44,0.432,38,0.237,●,
4960,黒野元基,121.0,0.132,9.0,0.222,0.132,全国,58.0,10.0,0.7,,,33.0,0.182,0.242,,42,0.643,39,0.513,,
3566,川添英正,97.0,0.165,5.0,0.2,0.165,全国,29.0,15.0,0.267,,,23.0,0.043,0.217,,37,0.243,26,0.231,●,●
4273,佐藤旭,108.0,0.176,4.0,0.0,0.176,全国,32.0,18.0,0.278,,,39.0,0.051,0.103,,38,0.342,36,0.194,●,
4540,相原利章,96.0,0.25,,,0.25,全国,38.0,19.0,0.368,,,36.0,0.028,0.278,,28,0.25,34,0.324,,
4061,萩原秀人,132.0,0.273,9.0,0.0,0.273,全国,55.0,15.0,0.533,,,45.0,0.067,0.244,○,41,0.561,46,0.457,,
4382,高山智至,107.0,0.234,4.0,0.25,0.234,全国,25.0,18.0,0.444,,,24.0,0.042,0.167,,37,0.27,30,0.267,,
4423,坂口貴彦,123.0,0.211,,,0.211,全国,32.0,13.0,0.462,,,38.0,0.053,0.211,,39,0.385,30,0.167,●,
4962,畑竜生,109.0,0.266,16.0,0.188,0.266,全国,46.0,16.0,0.312,,,31.0,0.065,0.194,,32,0.469,39,0.282,,
4753,森照夫,61.0,0.131,,,0.131,全国,18.0,10.0,0.3,,,25.0,0.08,0.12,,18,0.389,22,0.136,●,
4959,井上忠政,126.0,0.198,4.0,0.5,0.198,全国,54.0,11.0,0.545,,,38.0,0.184,0.158,,43,0.581,44,0.364,,
4702,三浦敬太,102.0,0.216,,,0.216,全国,45.0,15.0,0.533,,,37.0,0.216,0.243,,29,0.621,37,0.514,,
4156,浜野孝志,115.0,0.2,13.0,0.154,0.2,全国,47.0,26.0,0.385,○,,30.0,0.033,0.233,,38,0.421,32,0.25,,
5091,為本智也,73.0,0.26,5.0,0.6,0.26,全国,24.0,5.0,0.6,,,27.0,0.074,0.222,,22,0.5,30,0.367,,
5000,岡本翔太郎,99.0,0.121,,,0.121,全国,25.0,13.0,0.615,,,32.0,0.062,0.156,,35,0.257,33,0.212,●,
4557,松尾光広,97.0,0.186,,,0.186,全国,31.0,19.0,0.368,,,38.0,0.0,0.132,,28,0.179,35,0.229,●,●
4263,武重雄介,108.0,0.13,,,0.13,全国,39.0,13.0,0.462,,,38.0,0.079,0.0,,34,0.353,33,0.061,●,
5002,上田健太,110.0,0.255,,,0.255,全国,48.0,19.0,0.474,,,39.0,0.051,0.231,,36,0.417,40,0.325,,
4234,野相弘司,87.0,0.184,5.0,0.2,0.184,全国,23.0,12.0,0.583,,,24.0,0.0,0.042,,32,0.219,22,0.045,●,●
5022,伊藤尚汰,90.0,0.089,4.0,0.25,0.089,全国,20.0,15.0,0.4,,,23.0,0.087,0.043,,38,0.211,24,0.208,●,●
4865,立具敬司,51.0,0.235,,,0.235,全国,16.0,7.0,0.143,,,21.0,0.048,0.238,,17,0.235,20,0.3,,●
4779,伊倉光,97.0,0.206,6.0,0.333,0.206,全国,27.0,15.0,0.467,,,25.0,0.12,0.16,,31,0.29,27,0.259,,
5135,仲航太,103.0,0.146,12.0,0.167,0.146,全国,40.0,18.0,0.333,,,42.0,0.119,0.024,○,31,0.29,42,0.167,●,
5029,中亮太,116.0,0.138,9.0,0.444,0.138,全国,49.0,12.0,0.5,,,33.0,0.182,0.121,,35,0.429,34,0.294,,
5152,丸山祐也,78.0,0.077,2.0,0.0,0.077,全国,19.0,16.0,0.438,,,19.0,0.0,0.053,,29,0.207,20,0.1,●,●
4397,西村拓也,119.0,0.176,10.0,0.0,0.176,全国,59.0,13.0,0.308,,,25.0,0.2,0.08,,45,0.6,37,0.459,,
3432,宮迫暢彦,100.0,0.14,6.0,0.167,0.14,全国,28.0,21.0,0.286,,,27.0,0.074,0.185,,33,0.212,29,0.241,●,●
5007,近藤雄一郎,102.0,0.176,4.0,0.0,0.176,全国,28.0,15.0,0.467,,,33.0,0.091,0.121,,38,0.316,29,0.31,,
4967,中村魁生,111.0,0.243,,,0.243,全国,50.0,14.0,0.5,,,29.0,0.172,0.276,,36,0.556,40,0.55,,
4413,水摩敦,120.0,0.208,,,0.208,全国,55.0,23.0,0.304,○,飛ぶ型,38.0,0.132,0.237,,40,0.425,45,0.467,,
4675,井手良太,84.0,0.214,4.0,0.0,0.214,全国,25.0,13.0,0.308,,,26.0,0.192,0.115,,31,0.452,25,0.44,,
5190,大月遊雅,87.0,0.069,4.0,0.25,0.069,全国,19.0,13.0,0.308,,,28.0,0.071,0.0,,31,0.226,23,0.174,●,●
3940,飯山泰,127.0,0.236,,,0.236,全国,66.0,27.0,0.704,○,残す型,38.0,0.158,0.211,,43,0.535,42,0.429,,
3161,古場輝義,71.0,0.211,8.0,0.25,0.211,全国,40.0,30.0,0.4,○,,,,,,36,0.444,27,0.593,,
4039,村上功祐,115.0,0.174,3.0,0.667,0.174,全国,43.0,24.0,0.5,○,,42.0,0.048,0.167,○,38,0.395,43,0.209,●,
4083,福島勇樹,118.0,0.254,5.0,0.2,0.254,全国,57.0,10.0,0.8,,,27.0,0.111,0.259,,49,0.673,39,0.513,,
4311,岡村仁,123.0,0.285,5.0,0.2,0.285,全国,69.0,17.0,0.294,,,40.0,0.15,0.3,○,35,0.571,45,0.556,,
5054,佐々木大河,111.0,0.189,4.0,0.0,0.189,全国,37.0,8.0,0.25,,,27.0,0.111,0.259,,38,0.5,30,0.467,,
5359,佐藤世那,88.0,0.159,3.0,0.0,0.159,全国,22.0,15.0,0.267,,,27.0,0.074,0.185,,30,0.233,27,0.296,,●
4256,渡辺浩司,112.0,0.277,3.0,0.0,0.277,全国,51.0,15.0,0.733,,,38.0,0.211,0.237,,39,0.564,40,0.55,,
4093,吉田宗弘,96.0,0.104,5.0,0.0,0.104,全国,31.0,21.0,0.143,,,21.0,0.048,0.048,,41,0.146,24,0.125,●,●
4384,鶴本崇文,116.0,0.31,6.0,0.333,0.31,全国,61.0,22.0,0.636,○,残す型,36.0,0.056,0.167,,38,0.658,40,0.3,,
5382,山下心一,134.0,0.09,9.0,0.0,0.09,全国,,,,,,59.0,0.017,0.085,○,39,0.103,55,0.145,●,●
2878,富山弘幸,92.0,0.152,5.0,0.0,0.152,全国,39.0,22.0,0.227,,,14.0,0.143,0.071,,35,0.4,29,0.31,,
3590,濱野谷憲吾,121.0,0.215,9.0,0.111,0.215,全国,60.0,19.0,0.316,,,36.0,0.111,0.25,,35,0.543,39,0.462,,
4180,上野秀和,106.0,0.208,4.0,0.5,0.208,全国,35.0,15.0,0.333,,,29.0,0.0,0.241,,37,0.351,31,0.226,●,
4393,田中孝明,98.0,0.153,,,0.153,全国,23.0,12.0,0.25,,,32.0,0.0,0.125,,33,0.182,31,0.129,●,●
5004,河野主樹,109.0,0.174,8.0,0.625,0.174,全国,31.0,13.0,0.385,,,34.0,0.029,0.206,,37,0.324,30,0.267,,
4598,加藤政彦,115.0,0.148,,,0.148,全国,43.0,20.0,0.55,○,,41.0,0.049,0.098,○,34,0.441,41,0.195,●,
4401,小林泰,104.0,0.163,,,0.163,全国,42.0,14.0,0.5,,,32.0,0.062,0.188,,32,0.281,32,0.281,,
3915,繁野谷圭介,123.0,0.203,3.0,0.333,0.203,全国,51.0,17.0,0.412,,,39.0,0.077,0.128,,42,0.452,41,0.171,●,
3872,岡田憲行,106.0,0.123,13.0,0.0,0.123,全国,55.0,22.0,0.182,○,飛ぶ型,36.0,0.111,0.111,,34,0.441,45,0.289,,
4081,樋口範政,112.0,0.134,4.0,0.0,0.134,全国,33.0,23.0,0.391,,,34.0,0.029,0.059,,37,0.135,30,0.167,●,●
4908,上田龍星,105.0,0.229,7.0,0.0,0.229,全国,53.0,7.0,0.857,,,29.0,0.172,0.207,,33,0.424,38,0.5,,
5042,畑田汰一,119.0,0.269,,,0.269,全国,51.0,16.0,0.438,,,26.0,0.077,0.192,,43,0.605,35,0.4,,
4754,松尾充,110.0,0.209,22.0,0.5,0.209,全国,45.0,13.0,0.154,,,32.0,0.094,0.219,,33,0.576,34,0.353,,
4715,村上遼,89.0,0.225,,,0.225,全国,37.0,15.0,0.2,,,34.0,0.118,0.265,,26,0.5,35,0.429,,
