ym,touban,slow_n,slow_sum,dash_n,dash_sum
2025-10,3752,8,1.03,8,1.36
2025-10,3757,7,1.04,9,1.51
2025-10,3761,4,0.74,6,1.04
2025-10,3769,14,2.23,7,1.43
2025-10,3771,9,1.35,7,0.98
2025-10,3772,6,0.86,5,0.77
2025-10,3773,7,0.8,8,1.2
2025-10,3775,9,1.1,9,1.67
2025-10,3776,8,1.51,9,1.98
2025-10,3777,15,2.61,12,2.45
2025-10,3778,11,2.06,10,2.33
2025-10,3779,5,0.62,10,1.12
2025-10,3783,8,1.27,9,1.29
2025-10,3784,6,0.66,5,0.99
2025-10,3787,9,1.61,6,1.34
2025-10,3788,3,0.23,9,0.72
2025-10,3790,6,0.93,10,2.49
2025-10,3792,5,0.73,5,0.95
2025-10,3793,7,1.14,9,1.2
2025-10,3796,8,1.39,11,1.92
2025-10,3797,6,0.97,8,1.76
2025-10,3800,6,1.13,9,1.38
2025-10,3801,4,0.56,5,1.07
2025-10,3804,13,1.99,8,1.26
2025-10,3805,1,0.16,1,0.11
2025-10,3807,6,0.96,6,1.2
2025-10,3808,7,1.38,6,1.06
2025-10,3809,10,1.44,10,1.47
2025-10,3811,11,1.85,12,2.05
2025-10,3812,8,1.19,8,1.73
2025-10,3813,2,0.37,1,0.12
2025-10,3814,7,1.0,7,1.32
2025-10,3820,3,0.29,4,0.66
2025-10,3822,13,2.08,9,1.41
2025-10,3825,7,0.93,6,0.88
2025-10,3826,12,1.72,11,1.82
2025-10,3827,7,1.18,8,1.42
2025-10,3828,3,0.53,2,0.4
2025-10,3831,10,1.26,7,1.18
2025-10,3832,4,0.52,6,1.6
2025-10,3833,14,1.76,10,1.15
2025-10,3834,8,1.91,11,2.13
2025-10,3837,5,0.97,4,0.59
2025-10,3838,8,1.17,9,1.2
2025-10,3839,11,1.54,11,2.06
2025-10,3841,18,2.6,13,2.52
2025-10,3842,10,1.5,8,1.71
2025-10,3843,8,1.43,10,1.87
2025-10,3845,4,0.75,5,0.8
2025-10,3848,5,0.67,9,1.37
2025-10,3849,20,2.7,5,0.42
2025-10,3850,8,1.02,9,1.3
2025-10,3851,5,0.89,11,2.02
2025-10,3852,5,0.79,11,2.14
2025-10,3853,11,1.78,7,1.69
2025-10,3854,12,1.76,12,1.53
2025-10,3857,6,1.47,11,2.08
2025-10,3859,6,0.9,6,0.87
2025-10,3860,10,2.04,12,2.46
2025-10,3863,4,0.72,4,0.54
2025-10,3866,1,0.33,1,0.16
2025-10,3867,15,2.06,10,1.67
2025-10,3868,6,1.05,8,1.81
2025-10,3869,5,0.92,6,1.44
2025-10,3870,10,1.85,7,1.44
2025-10,3871,7,1.29,5,0.56
2025-10,3872,12,2.32,12,2.45
2025-10,3873,7,1.09,9,1.48
2025-10,3874,11,1.59,6,0.76
2025-10,3875,5,1.0,6,1.11
2025-10,3876,4,0.76,2,0.18
2025-10,3878,5,0.66,4,0.98
2025-10,3880,10,1.92,8,1.28
2025-10,3882,9,1.35,8,1.66
2025-10,3885,14,1.95,14,3.3
2025-10,3888,10,1.31,10,1.57
2025-10,3889,7,0.7,4,0.81
2025-10,3891,5,1.16,3,0.66
2025-10,3892,9,1.41,7,1.43
2025-10,3893,6,1.01,6,1.21
2025-10,3895,4,0.69,5,0.92
2025-10,3896,9,1.57,10,1.56
2025-10,3897,7,0.71,11,1.51
2025-10,3898,11,1.64,15,2.1
2025-10,3900,5,1.0,4,0.69
2025-10,3905,14,2.57,11,1.74
2025-10,3906,11,1.54,10,1.71
2025-10,3907,9,1.46,8,1.72
2025-10,3908,13,2.01,9,1.05
2025-10,3909,9,1.22,7,0.62
2025-10,3910,9,1.77,7,1.36
2025-10,3911,8,1.83,10,1.94
2025-10,3912,10,1.32,9,1.35
2025-10,3915,9,1.46,5,0.69
2025-10,3918,5,0.78,5,0.77
2025-10,3920,14,1.92,4,0.79
2025-10,3921,5,0.91,5,0.85
2025-10,3922,5,0.95,5,1.17
2025-10,3928,6,0.96,7,1.08
2025-10,3929,5,0.99,8,1.13
2025-10,3930,14,1.99,9,1.32
2025-10,3931,5,1.02,8,1.39
2025-10,3933,16,2.46,2,0.3
2025-10,3934,4,0.62,5,0.79
2025-10,3935,5,0.94,4,0.81
2025-10,3940,9,1.21,8,0.87
2025-10,3941,10,1.33,8,0.98
2025-10,3942,11,1.98,7,1.09
2025-10,3944,15,2.1,12,2.06
2025-10,3945,0,0.0,1,0.29
2025-10,3946,13,1.44,5,0.79
2025-10,3947,7,1.27,7,1.46
2025-10,3948,4,0.72,4,1.03
2025-10,3949,7,1.27,6,1.16
2025-10,3950,1,0.08,0,0.0
2025-10,3951,11,2.41,12,2.32
2025-10,3952,14,2.2,11,1.77
2025-10,3953,5,0.85,5,1.05
2025-10,3955,10,1.94,8,1.33
2025-10,3956,2,0.38,3,0.43
2025-10,3957,9,1.72,6,1.12
2025-10,3959,9,1.28,7,1.49
2025-10,3960,5,0.56,9,0.9
2025-10,3963,4,0.68,2,0.46
2025-10,3964,5,1.21,4,0.65
2025-10,3965,8,1.3,11,2.13
2025-10,3966,14,2.51,13,2.09
2025-10,3967,5,0.87,8,1.43
2025-10,3968,12,2.05,7,1.21
2025-10,3973,12,2.3,11,1.88
2025-10,3974,7,0.78,7,1.18
2025-10,3975,5,0.55,7,0.96
2025-10,3976,7,1.38,6,0.98
2025-10,3977,12,1.76,14,2.65
2025-10,3978,13,1.57,11,1.87
2025-10,3981,10,2.06,8,1.69
2025-10,3982,8,1.49,6,0.96
2025-10,3983,15,1.85,18,2.69
2025-10,3984,12,2.04,9,1.11
2025-10,3986,5,0.68,6,1.11
2025-10,3987,13,2.2,9,1.29
2025-10,3988,7,1.13,9,1.28
2025-10,3989,3,0.64,3,0.74
2025-10,3990,6,0.79,4,0.73
2025-10,3992,13,1.93,10,1.46
2025-10,3993,6,1.14,4,0.56
2025-10,3994,4,0.84,6,0.86
2025-10,3995,13,1.34,9,1.17
2025-10,3997,19,3.24,12,2.57
2025-10,3998,8,1.24,9,1.64
2025-10,3999,14,1.76,8,1.15
2025-10,4000,9,1.79,9,1.77
2025-10,4002,12,1.84,12,2.05
2025-10,4003,8,1.82,5,0.68
2025-10,4004,7,1.36,10,1.86
2025-10,4006,8,1.12,7,1.14
2025-10,4007,5,0.91,9,1.26
2025-10,4009,9,0.89,3,0.34
2025-10,4010,5,0.78,3,0.65
2025-10,4011,4,1.02,5,1.01
2025-10,4012,8,1.35,9,1.11
2025-10,4013,11,1.18,13,1.4
2025-10,4014,13,2.6,12,2.45
2025-10,4015,14,2.17,9,1.0
2025-10,4016,7,1.05,8,1.58
2025-10,4017,15,2.6,12,2.36
2025-10,4019,9,1.32,8,1.15
2025-10,4020,4,1.05,4,1.24
2025-10,4022,8,1.28,9,1.92
2025-10,4023,4,0.85,3,0.45
2025-10,4024,13,1.81,12,2.1
2025-10,4025,14,2.15,7,1.18
2025-10,4027,10,1.57,6,1.06
2025-10,4028,10,1.23,8,1.4
2025-10,4030,14,2.07,14,2.3
2025-10,4031,9,1.28,8,1.36
2025-10,4033,16,2.25,14,1.64
2025-10,4034,10,1.79,10,2.0
2025-10,4035,8,1.38,8,1.06
2025-10,4036,10,1.46,12,2.0
2025-10,4039,6,1.03,5,0.61
2025-10,4040,11,1.36,9,1.5
2025-10,4041,6,1.25,4,1.01
2025-10,4042,13,2.64,10,2.46
2025-10,4043,13,1.93,13,1.65
2025-10,4044,10,1.46,8,0.94
2025-10,4045,5,0.83,5,0.64
2025-10,4047,7,1.26,10,1.56
2025-10,4049,14,2.12,11,2.07
2025-10,4050,12,1.41,9,1.72
2025-10,4051,9,1.61,11,1.99
2025-10,4052,18,3.01,13,2.25
2025-10,4053,10,1.54,8,0.94
2025-10,4054,8,1.02,9,1.36
2025-10,4055,17,2.6,13,2.27
2025-10,4056,6,0.95,3,0.36
2025-10,4057,9,1.28,8,1.39
2025-10,4058,10,1.74,10,1.63
2025-10,4059,7,1.16,10,1.77
2025-10,4060,12,1.93,10,1.44
2025-10,4061,5,0.53,5,0.69
2025-10,4062,11,1.96,13,2.0
2025-10,4063,18,2.43,16,1.79
2025-10,4064,13,1.71,9,1.3
2025-10,4065,2,0.28,2,0.25
2025-10,4066,13,2.38,12,1.99
2025-10,4067,12,2.82,11,2.05
2025-10,4068,5,0.95,4,0.64
2025-10,4069,7,0.77,11,1.92
2025-10,4071,2,0.37,1,0.32
2025-10,4072,15,1.79,11,1.5
2025-10,4073,17,2.79,11,2.2
2025-10,4074,13,1.44,11,1.05
2025-10,4075,13,1.38,13,1.66
2025-10,4076,10,1.59,9,2.16
2025-10,4077,10,1.64,12,2.72
2025-10,4079,10,1.83,11,1.79
2025-10,4081,9,1.7,6,0.97
2025-10,4082,8,1.69,7,1.1
2025-10,4083,10,1.28,7,0.58
2025-10,4084,15,2.34,15,2.66
2025-10,4086,8,1.31,7,1.24
2025-10,4089,15,2.37,12,1.79
2025-10,4090,7,1.07,4,0.44
2025-10,4092,0,0.0,1,0.22
2025-10,4093,8,1.67,6,1.04
2025-10,4094,6,0.78,6,1.04
2025-10,4095,7,1.02,8,1.13
2025-10,4096,9,1.21,10,1.42
2025-10,4097,7,1.66,7,1.43
2025-10,4098,4,0.62,5,0.81
2025-10,4099,4,0.56,4,0.77
2025-10,4100,11,2.08,15,2.44
2025-10,4102,1,0.18,12,2.35
2025-10,4103,5,1.35,3,0.48
2025-10,4104,7,0.98,10,1.3
2025-10,4105,17,2.8,12,1.74
2025-10,4106,8,1.62,6,1.04
2025-10,4108,13,1.69,15,2.28
2025-10,4109,10,1.17,7,0.99
2025-10,4110,7,1.2,7,1.22
2025-10,4111,12,2.17,11,2.11
2025-10,4112,5,0.7,4,0.93
2025-10,4113,8,1.41,8,1.63
2025-10,4114,13,3.25,13,3.51
2025-10,4116,11,1.61,14,2.1
2025-10,4117,14,2.81,8,1.71
2025-10,4118,11,1.45,12,1.75
2025-10,4119,13,2.31,10,1.95
2025-10,4120,6,1.13,5,1.09
2025-10,4121,7,1.14,6,1.02
2025-10,4122,10,1.58,12,1.73
2025-10,4123,9,1.62,10,1.98
2025-10,4124,15,2.31,14,2.33
2025-10,4128,14,2.3,12,2.19
2025-10,4129,8,1.06,10,1.49
2025-10,4131,11,1.94,8,1.6
2025-10,4133,15,2.43,11,1.36
2025-10,4134,10,1.41,9,1.26
2025-10,4136,17,2.48,12,2.04
2025-10,4137,15,1.96,11,1.43
2025-10,4138,9,1.33,9,1.37
2025-10,4139,10,1.7,10,1.69
2025-10,4140,6,1.03,8,1.42
2025-10,4142,3,0.97,2,0.44
2025-10,4143,6,0.85,8,0.99
2025-10,4144,11,2.08,8,1.44
2025-10,4145,10,2.57,10,2.8
2025-10,4146,11,1.73,9,1.17
2025-10,4148,9,1.44,6,0.82
2025-10,4150,5,0.86,6,0.98
2025-10,4151,14,2.24,8,1.77
2025-10,4152,8,1.65,5,0.86
2025-10,4154,7,1.07,7,1.17
2025-10,4155,5,0.48,3,0.34
2025-10,4156,18,2.23,11,1.39
2025-10,4158,11,1.58,9,1.12
2025-10,4159,11,1.45,10,1.72
2025-10,4161,1,0.21,0,0.0
2025-10,4162,11,1.75,7,0.97
2025-10,4163,14,2.42,10,1.92
2025-10,4164,5,0.78,5,0.9
2025-10,4166,12,1.77,11,1.55
2025-10,4167,10,1.64,9,1.22
2025-10,4168,5,0.66,4,0.48
2025-10,4169,4,0.9,7,1.68
2025-10,4171,9,1.26,7,1.3
2025-10,4172,13,1.88,14,2.62
2025-10,4173,9,1.53,10,1.49
2025-10,4174,12,1.82,7,1.09
2025-10,4175,4,0.65,5,0.66
2025-10,4176,9,0.96,7,1.14
2025-10,4177,4,0.52,3,0.42
2025-10,4179,9,1.42,10,1.63
2025-10,4180,9,1.13,9,1.68
2025-10,4181,4,0.72,5,1.15
2025-10,4182,7,1.09,8,1.46
2025-10,4183,11,1.62,9,1.45
2025-10,4184,6,0.87,4,0.47
2025-10,4186,5,0.99,6,1.02
2025-10,4188,9,1.13,8,1.05
2025-10,4189,15,2.31,15,2.67
2025-10,4190,14,1.88,11,1.57
2025-10,4191,11,1.58,10,1.97
2025-10,4193,12,1.43,9,1.43
2025-10,4195,10,1.67,12,1.84
2025-10,4196,13,2.19,12,2.08
2025-10,4197,7,1.27,5,0.68
2025-10,4199,13,1.89,6,0.98
2025-10,4200,12,1.95,9,1.52
2025-10,4201,3,0.41,7,1.18
2025-10,4202,10,1.94,11,2.25
2025-10,4203,4,0.6,3,0.4
2025-10,4204,11,1.75,8,1.59
2025-10,4205,7,1.05,2,0.2
2025-10,4207,17,2.19,9,1.05
2025-10,4208,9,1.28,7,0.82
2025-10,4209,11,1.73,10,1.74
2025-10,4210,4,0.52,5,0.95
2025-10,4211,6,0.78,7,0.88
2025-10,4213,1,0.24,16,1.95
2025-10,4214,2,0.3,2,0.33
2025-10,4215,13,2.09,11,1.61
2025-10,4216,12,1.4,15,2.12
2025-10,4218,12,1.9,6,0.86
2025-10,4219,8,1.63,7,1.17
2025-10,4220,10,1.84,13,2.59
2025-10,4224,11,1.83,8,1.07
2025-10,4225,11,1.83,12,2.41
2025-10,4226,9,1.69,8,1.16
2025-10,4227,3,0.4,3,0.29
2025-10,4228,10,1.66,7,1.17
2025-10,4229,3,0.61,3,0.65
2025-10,4230,14,1.89,12,1.9
2025-10,4231,12,1.99,11,1.98
2025-10,4232,9,1.74,7,1.32
2025-10,4233,7,1.39,11,2.55
2025-10,4234,4,0.59,5,1.02
2025-10,4236,8,0.87,9,0.9
2025-10,4237,11,1.77,11,2.23
2025-10,4239,11,1.62,8,1.04
2025-10,4240,5,0.87,5,0.98
2025-10,4241,3,0.46,3,0.53
2025-10,4243,13,2.08,9,1.25
2025-10,4244,5,0.71,4,0.7
2025-10,4245,11,2.34,8,1.63
2025-10,4246,8,1.18,11,2.47
2025-10,4247,11,1.78,9,1.73
2025-10,4248,7,0.97,7,1.09
2025-10,4251,8,1.57,6,1.31
2025-10,4252,8,1.22,9,1.3
2025-10,4253,6,1.16,6,0.91
2025-10,4254,12,1.66,14,1.82
2025-10,4256,10,1.46,8,1.0
2025-10,4257,8,1.06,8,1.71
2025-10,4258,6,0.65,5,1.05
2025-10,4259,7,0.97,6,1.05
2025-10,4260,13,1.61,14,2.11
2025-10,4261,14,2.31,15,2.38
2025-10,4262,10,1.09,9,1.45
2025-10,4263,18,2.46,11,1.79
2025-10,4264,14,2.23,11,1.53
2025-10,4266,9,1.44,7,1.31
2025-10,4268,4,0.67,3,0.46
2025-10,4269,15,1.92,8,1.31
2025-10,4270,8,1.59,9,1.52
2025-10,4271,7,1.08,6,1.39
2025-10,4272,7,1.05,6,1.03
2025-10,4273,7,1.16,5,0.81
2025-10,4276,6,0.88,8,1.29
2025-10,4277,14,2.97,12,1.73
2025-10,4278,15,1.36,12,1.51
2025-10,4281,8,0.92,8,1.43
2025-10,4283,5,0.84,5,1.01
2025-10,4286,10,1.75,11,1.69
2025-10,4287,15,2.35,13,2.38
2025-10,4288,20,2.65,12,1.51
2025-10,4289,11,1.51,9,1.28
2025-10,4290,2,0.25,1,0.14
2025-10,4292,14,2.05,10,1.11
2025-10,4293,10,2.02,12,1.86
2025-10,4294,18,2.77,10,1.23
2025-10,4295,15,2.37,12,1.62
2025-10,4296,13,1.85,12,1.71
2025-10,4297,12,1.92,10,1.0
2025-10,4298,7,0.95,5,0.72
2025-10,4299,8,1.03,8,1.07
2025-10,4300,10,1.55,8,1.43
2025-10,4301,6,0.91,6,1.14
2025-10,4302,16,1.77,9,1.34
2025-10,4303,13,2.01,10,1.94
2025-10,4305,10,1.28,11,1.72
2025-10,4308,5,0.66,5,0.67
2025-10,4311,17,2.58,12,1.8
2025-10,4313,2,0.35,1,0.08
2025-10,4314,11,1.64,11,1.8
2025-10,4315,4,0.82,6,0.87
2025-10,4317,8,1.4,8,0.91
2025-10,4318,7,1.19,8,1.33
2025-10,4319,11,1.58,10,1.81
2025-10,4320,4,0.49,5,0.69
2025-10,4323,3,0.66,4,0.95
2025-10,4324,16,1.7,9,1.39
2025-10,4325,8,1.14,6,0.67
2025-10,4327,9,1.83,6,1.46
2025-10,4329,9,1.34,10,1.67
2025-10,4330,9,1.09,8,1.24
2025-10,4331,10,1.31,3,0.38
2025-10,4332,6,0.91,6,1.23
2025-10,4335,10,1.2,11,1.34
2025-10,4336,11,1.54,11,1.55
2025-10,4337,14,1.77,13,2.09
2025-10,4339,6,0.96,6,1.15
2025-10,4342,6,0.61,4,0.55
2025-10,4343,9,1.43,9,1.63
2025-10,4344,10,1.08,7,0.82
2025-10,4345,15,2.39,12,1.94
2025-10,4346,4,0.75,6,1.16
2025-10,4347,11,1.87,10,2.19
2025-10,4348,11,1.48,9,1.53
2025-10,4349,2,0.24,8,0.97
2025-10,4350,12,1.45,10,1.26
2025-10,4351,13,1.73,11,1.42
2025-10,4352,1,0.18,1,0.15
2025-10,4355,3,0.61,5,1.43
2025-10,4356,7,1.17,7,0.87
2025-10,4357,12,1.6,7,0.9
2025-10,4358,6,1.26,7,1.93
2025-10,4359,8,1.42,6,0.88
2025-10,4360,14,2.38,10,1.51
2025-10,4361,7,0.97,4,0.45
2025-10,4362,9,1.27,8,1.38
2025-10,4363,12,1.96,13,2.11
2025-10,4364,16,1.81,11,1.54
2025-10,4365,11,1.69,8,1.58
2025-10,4366,16,2.06,15,2.04
2025-10,4367,6,1.06,6,0.99
2025-10,4368,8,1.17,8,2.19
2025-10,4369,12,1.82,10,1.78
2025-10,4370,16,1.85,11,1.42
2025-10,4371,9,1.08,9,1.29
2025-10,4372,5,0.8,7,1.11
2025-10,4373,12,1.91,9,2.0
2025-10,4374,13,1.91,9,1.8
2025-10,4375,13,2.11,13,2.03
2025-10,4376,12,1.83,13,2.21
2025-10,4377,13,1.62,14,1.84
2025-10,4379,15,2.03,13,2.18
2025-10,4380,9,1.68,8,1.49
2025-10,4381,15,2.32,9,1.81
2025-10,4382,11,1.81,11,2.02
2025-10,4383,7,1.26,8,1.66
2025-10,4384,14,1.86,12,2.81
2025-10,4385,4,1.01,5,1.4
2025-10,4387,15,2.45,10,1.55
2025-10,4388,12,2.22,11,2.18
2025-10,4389,7,1.05,7,1.16
2025-10,4390,6,1.23,3,0.55
2025-10,4391,18,2.99,11,2.21
2025-10,4393,9,1.25,9,1.99
2025-10,4394,5,0.86,6,0.74
2025-10,4395,10,1.93,6,1.03
2025-10,4396,6,1.08,4,0.54
2025-10,4397,12,1.79,10,1.72
2025-10,4398,12,1.5,11,1.46
2025-10,4400,8,1.43,7,1.25
2025-10,4401,7,0.82,8,0.96
2025-10,4403,8,1.24,9,1.38
2025-10,4404,7,1.31,8,1.18
2025-10,4405,11,1.87,8,1.13
2025-10,4406,6,1.11,10,1.66
2025-10,4407,12,2.07,10,1.81
2025-10,4408,3,0.4,2,0.39
2025-10,4409,12,1.82,8,1.06
2025-10,4410,11,2.11,8,0.96
2025-10,4411,5,0.7,4,0.61
2025-10,4413,12,2.08,10,1.57
2025-10,4414,5,0.67,4,0.71
2025-10,4415,10,1.52,13,1.64
2025-10,4416,13,1.87,13,2.64
2025-10,4417,3,0.42,4,0.78
2025-10,4418,9,1.33,11,1.32
2025-10,4419,5,0.58,4,0.59
2025-10,4420,10,1.54,10,1.58
2025-10,4421,3,0.43,5,0.97
2025-10,4422,9,1.48,7,1.53
2025-10,4423,9,1.44,13,2.52
2025-10,4424,13,2.08,15,2.61
2025-10,4425,4,0.53,2,0.28
2025-10,4427,4,0.3,4,0.45
2025-10,4428,13,1.71,10,1.28
2025-10,4429,8,1.31,10,1.96
2025-10,4430,10,1.6,10,1.68
2025-10,4431,3,0.43,10,2.12
2025-10,4432,7,0.97,10,1.72
2025-10,4433,16,3.02,9,1.78
2025-10,4434,9,1.36,9,1.07
2025-10,4435,9,1.51,9,1.9
2025-10,4436,6,1.1,4,0.52
2025-10,4437,13,1.73,13,1.73
2025-10,4438,9,1.42,8,0.83
2025-10,4439,10,2.1,9,1.46
2025-10,4440,5,0.61,5,1.04
2025-10,4441,11,1.26,9,1.34
2025-10,4442,4,0.74,3,0.51
2025-10,4443,8,1.64,10,2.31
2025-10,4444,5,0.56,9,1.29
2025-10,4445,8,0.73,6,0.6
2025-10,4446,14,1.76,13,1.62
2025-10,4447,6,1.07,6,1.06
2025-10,4448,10,1.64,7,1.3
2025-10,4449,8,1.35,9,1.73
2025-10,4450,14,2.4,9,1.69
2025-10,4451,10,1.3,9,1.96
2025-10,4452,7,0.92,8,1.57
2025-10,4456,11,1.38,9,1.79
2025-10,4457,5,0.71,6,0.82
2025-10,4458,9,1.28,8,1.28
2025-10,4459,12,1.56,11,1.48
2025-10,4460,11,1.55,10,1.66
2025-10,4461,7,0.97,9,1.49
2025-10,4462,4,0.61,6,1.05
2025-10,4463,10,1.74,8,1.79
2025-10,4464,7,1.28,9,2.41
2025-10,4465,5,0.93,8,1.22
2025-10,4466,12,1.7,8,1.37
2025-10,4467,10,1.38,10,1.22
2025-10,4468,13,1.76,9,1.23
2025-10,4469,3,0.28,7,1.29
2025-10,4470,13,1.84,9,1.44
2025-10,4471,12,1.29,12,1.63
2025-10,4472,13,2.07,12,1.9
2025-10,4473,7,1.53,9,2.22
2025-10,4474,7,1.36,8,1.65
2025-10,4475,7,0.93,4,0.8
2025-10,4477,10,1.0,9,1.32
2025-10,4478,9,1.33,11,1.56
2025-10,4479,3,0.59,4,0.86
2025-10,4482,13,1.77,11,1.77
2025-10,4483,12,1.75,10,1.37
2025-10,4484,7,1.32,8,1.56
2025-10,4485,8,1.44,9,1.22
2025-10,4486,2,0.43,18,3.69
2025-10,4487,9,1.59,9,1.45
2025-10,4488,8,1.46,9,1.91
2025-10,4489,8,1.12,7,1.03
2025-10,4491,2,0.36,2,0.52
2025-10,4494,8,1.32,9,1.55
2025-10,4495,5,0.63,8,0.98
2025-10,4496,7,1.18,8,1.32
2025-10,4497,12,2.11,8,1.52
2025-10,4499,7,1.39,6,1.24
2025-10,4500,15,2.03,7,1.2
2025-10,4501,10,1.38,9,1.44
2025-10,4502,9,1.31,5,0.76
2025-10,4503,9,0.99,8,0.72
2025-10,4504,16,2.58,10,1.08
2025-10,4505,12,1.59,14,1.62
2025-10,4506,9,1.33,8,1.06
2025-10,4508,6,1.0,5,1.08
2025-10,4509,12,2.02,11,1.85
2025-10,4511,10,1.48,9,1.95
2025-10,4512,15,2.35,15,2.33
2025-10,4513,13,2.12,11,2.04
2025-10,4514,15,2.49,10,2.13
2025-10,4515,10,1.73,9,1.41
2025-10,4516,11,1.43,11,2.01
2025-10,4518,11,1.65,12,2.4
2025-10,4519,6,0.91,5,0.5
2025-10,4520,8,1.17,5,0.59
2025-10,4521,3,0.67,3,0.7
2025-10,4522,10,1.64,7,1.31
2025-10,4523,7,1.09,4,0.73
2025-10,4524,13,1.65,6,0.76
2025-10,4525,8,1.54,8,1.25
2025-10,4526,11,1.8,10,1.43
2025-10,4527,5,0.84,6,1.3
2025-10,4528,10,1.68,10,1.49
2025-10,4529,6,0.68,4,0.68
2025-10,4530,15,2.18,10,1.75
2025-10,4531,13,1.93,14,2.2
2025-10,4532,8,0.8,11,1.18
2025-10,4533,4,0.95,4,1.05
2025-10,4534,8,1.61,9,1.46
2025-10,4535,7,0.99,8,0.95
2025-10,4536,10,1.5,12,1.82
2025-10,4537,10,1.29,10,1.25
2025-10,4538,4,0.6,5,0.79
2025-10,4539,5,0.74,4,0.47
2025-10,4540,8,1.07,8,0.88
2025-10,4543,12,2.21,11,2.43
2025-10,4544,13,2.17,8,1.47
2025-10,4545,7,1.05,6,1.04
2025-10,4546,1,0.33,1,0.14
2025-10,4547,6,1.13,7,0.81
2025-10,4548,6,1.23,5,1.36
2025-10,4549,9,1.54,9,1.83
2025-10,4550,8,1.17,3,0.39
2025-10,4551,10,1.54,12,1.8
2025-10,4552,11,1.61,8,1.35
2025-10,4553,2,0.29,4,0.52
2025-10,4555,5,0.8,5,0.79
2025-10,4556,11,1.5,10,1.59
2025-10,4557,4,0.67,6,1.59
2025-10,4558,5,0.93,15,4.42
2025-10,4560,9,1.32,11,1.73
2025-10,4561,11,2.2,5,1.44
2025-10,4562,6,1.23,6,1.21
2025-10,4563,9,1.53,9,1.95
2025-10,4564,8,1.69,7,1.41
2025-10,4565,9,1.5,9,1.07
2025-10,4566,13,1.95,12,1.61
2025-10,4567,6,1.48,4,1.01
2025-10,4568,8,1.03,9,1.63
2025-10,4570,10,2.22,9,1.05
2025-10,4571,9,1.33,13,1.91
2025-10,4572,11,1.52,7,0.82
2025-10,4573,8,1.02,8,1.0
2025-10,4574,9,1.25,9,1.35
2025-10,4575,13,2.02,14,1.95
2025-10,4578,3,0.27,3,0.3
2025-10,4579,10,1.63,11,1.5
2025-10,4580,13,2.12,10,1.55
2025-10,4581,16,2.06,12,1.79
2025-10,4583,15,1.43,11,1.51
2025-10,4584,13,1.47,10,1.07
2025-10,4586,13,1.29,13,1.67
2025-10,4587,10,1.86,13,2.15
2025-10,4588,10,0.92,10,1.15
2025-10,4589,4,0.87,6,1.27
2025-10,4590,12,2.23,7,1.06
2025-10,4592,13,1.63,11,2.09
2025-10,4593,5,0.61,4,0.78
2025-10,4594,12,1.8,10,1.87
2025-10,4596,6,0.77,5,0.79
2025-10,4598,8,0.64,8,1.23
2025-10,4600,9,1.56,11,1.64
2025-10,4601,11,1.56,13,1.71
2025-10,4603,12,2.1,12,2.34
2025-10,4604,8,0.76,9,1.33
2025-10,4607,12,1.7,10,1.95
2025-10,4608,11,1.93,13,2.06
2025-10,4610,10,1.39,11,1.37
2025-10,4611,12,1.56,12,1.36
2025-10,4614,15,2.28,11,1.67
2025-10,4615,6,0.93,10,1.79
2025-10,4618,3,0.42,12,2.17
2025-10,4619,3,0.46,2,0.27
2025-10,4623,9,1.33,10,1.54
2025-10,4624,13,2.26,10,1.52
2025-10,4625,5,0.87,7,1.33
2025-10,4626,7,1.31,5,1.16
2025-10,4627,13,2.12,10,1.47
2025-10,4630,11,1.9,9,1.94
2025-10,4631,4,0.67,2,0.17
2025-10,4632,3,0.48,7,1.37
2025-10,4633,8,1.07,7,1.2
2025-10,4635,4,0.87,3,0.39
2025-10,4636,7,2.01,7,1.48
2025-10,4637,5,0.83,5,0.96
2025-10,4638,6,1.27,4,0.6
2025-10,4639,6,0.86,7,1.27
2025-10,4640,13,1.95,8,1.21
2025-10,4641,5,0.67,6,1.2
2025-10,4642,19,3.14,13,2.1
2025-10,4643,11,1.76,7,0.98
2025-10,4645,13,1.91,11,1.59
2025-10,4648,10,1.81,6,0.92
2025-10,4649,13,1.67,14,1.26
2025-10,4650,10,1.23,8,1.4
2025-10,4651,5,1.11,9,1.78
2025-10,4652,9,1.44,9,1.36
2025-10,4653,14,1.77,9,1.32
2025-10,4654,11,1.56,13,1.96
2025-10,4656,3,0.48,5,0.73
2025-10,4659,13,1.9,7,0.98
2025-10,4660,4,0.71,7,1.45
2025-10,4661,6,1.15,6,1.11
2025-10,4665,6,1.13,8,1.69
2025-10,4669,5,1.08,9,2.02
2025-10,4672,5,0.87,5,0.78
2025-10,4674,6,1.15,6,0.63
2025-10,4675,1,0.13,6,0.79
2025-10,4676,7,0.9,7,1.12
2025-10,4678,10,1.91,8,1.45
2025-10,4679,9,1.34,4,0.86
2025-10,4680,10,1.8,9,2.25
2025-10,4681,4,0.72,7,1.34
2025-10,4682,6,0.76,14,2.76
2025-10,4683,0,0.0,7,1.82
2025-10,4684,7,0.84,4,0.48
2025-10,4685,15,2.4,9,1.67
2025-10,4686,4,0.68,4,0.54
2025-10,4688,11,1.74,10,1.37
2025-10,4689,2,0.25,2,0.53
2025-10,4691,9,1.27,7,1.07
2025-10,4692,9,1.59,9,1.58
2025-10,4693,8,1.76,9,1.88
