ym,regno,course,n,r1,r2,r3,st_sum,st_n,mk1
2026-02,4337,3,3,1,0,0,0.41,3,0
2026-02,4337,4,1,0,0,1,0.11,1,0
2026-02,4337,5,1,0,0,1,0.22,1,0
2026-02,4337,6,1,0,0,0,0.22,1,0
2026-02,4344,1,1,0,0,0,0.14,1,0
2026-02,4344,2,2,0,1,1,0.18,2,0
2026-02,4344,3,1,0,0,0,0.26,1,0
2026-02,4344,4,1,0,0,1,0.17,1,0
2026-02,4344,5,1,0,0,1,0.28,1,0
2026-02,4344,6,1,0,0,0,0.23,1,0
2026-02,4345,1,3,2,1,0,0.42,3,0
2026-02,4345,2,1,0,0,1,0.24,1,0
2026-02,4345,3,1,0,0,1,0.03,1,0
2026-02,4345,4,1,0,0,0,0.16,1,0
2026-02,4345,5,1,0,0,0,0.09,1,0
2026-02,4345,6,2,0,1,0,0.37,2,0
2026-02,4363,2,1,1,0,0,0.34,1,0
2026-02,4363,3,1,1,0,0,0.06,1,1
2026-02,4366,1,2,1,1,0,0.37,2,0
2026-02,4366,2,1,1,0,0,0.12,1,0
2026-02,4366,3,1,1,0,0,0.08,1,1
2026-02,4366,4,2,0,0,1,0.3,2,0
2026-02,4366,5,1,1,0,0,0.11,1,1
2026-02,4366,6,1,0,0,0,0.18,1,0
2026-02,4370,1,1,1,0,0,0,1,0
2026-02,4370,2,2,0,0,0,0.3,2,0
2026-02,4370,3,2,0,1,0,0.32,2,0
2026-02,4370,4,2,0,1,0,0.39,2,0
2026-02,4370,5,1,0,0,0,0.22,1,0
2026-02,4370,6,1,0,0,0,0.13,1,0
2026-02,4379,1,1,0,0,0,0.16,1,0
2026-02,4379,2,1,0,0,0,0.11,1,0
2026-02,4379,3,2,0,1,0,0.48,2,0
2026-02,4379,4,2,0,0,1,0.26,2,0
2026-02,4379,5,1,0,0,0,0.12,1,0
2026-02,4379,6,1,0,0,1,0.17,1,0
2026-02,4380,2,1,0,0,0,0.31,1,0
2026-02,4380,6,1,0,0,0,0.12,1,0
2026-02,4384,2,1,0,0,0,0.21,1,0
2026-02,4391,1,1,1,0,0,0.16,1,0
2026-02,4391,2,2,0,0,0,0.24,2,0
2026-02,4391,3,2,0,0,1,0.09,2,0
2026-02,4391,4,2,0,0,0,0.36,2,0
2026-02,4391,5,1,0,0,0,0.13,1,0
2026-02,4391,6,1,0,0,0,0.29,1,0
2026-02,4394,1,1,1,0,0,0.05,1,0
2026-02,4394,2,1,0,1,0,0.12,1,0
2026-02,4394,3,3,0,1,2,0.4,3,0
2026-02,4394,4,2,1,1,0,0.39,2,0
2026-02,4394,5,1,0,0,1,0.15,1,0
2026-02,4397,1,1,1,0,0,0.13,1,0
2026-02,4397,2,1,1,0,0,0.08,1,1
2026-02,4397,3,2,0,0,0,0.39,2,0
2026-02,4397,4,2,0,1,1,0.22,2,0
2026-02,4397,5,1,0,0,1,0.25,1,0
2026-02,4397,6,1,0,0,0,0.07,1,0
2026-02,4403,1,2,2,0,0,0.25,2,0
2026-02,4403,2,1,1,0,0,0.14,1,0
2026-02,4403,3,2,0,0,0,0.37,2,0
2026-02,4403,4,2,0,0,0,0.27,2,0
2026-02,4403,5,2,0,0,0,0.25,2,0
2026-02,4418,1,2,1,0,0,0.17,1,0
2026-02,4418,2,1,1,0,0,0.11,1,1
2026-02,4418,3,1,1,0,0,0.07,1,0
2026-02,4418,4,1,0,0,0,0.05,1,0
2026-02,4418,5,1,0,1,0,0.17,1,0
2026-02,4418,6,2,0,1,0,0.36,2,0
2026-02,4431,2,1,0,1,0,0.05,1,0
2026-02,4431,6,1,0,0,0,0.29,1,0
2026-02,4458,1,1,0,0,0,0.17,1,0
2026-02,4458,2,1,0,1,0,0.08,1,0
2026-02,4458,3,1,0,1,0,0.08,1,0
2026-02,4458,4,2,0,0,1,0.21,2,0
2026-02,4458,5,2,0,0,1,0.38,2,0
2026-02,4459,1,1,0,0,1,0.1,1,0
2026-02,4459,2,2,1,0,0,0.25,2,0
2026-02,4459,3,2,1,0,0,0.23,2,0
2026-02,4459,4,1,0,0,0,0.09,1,0
2026-02,4459,5,1,0,0,0,0.12,1,0
2026-02,4459,6,1,0,0,0,0.31,1,0
2026-02,4468,1,2,2,0,0,0.26,2,0
2026-02,4468,2,2,0,1,0,0.23,2,0
2026-02,4468,3,1,0,0,1,0.11,1,0
2026-02,4468,5,2,0,0,0,0.31,2,0
2026-02,4468,6,1,0,0,0,0.12,1,0
2026-02,4472,1,2,1,0,1,0.18,2,0
2026-02,4472,2,1,0,0,0,0.19,1,0
2026-02,4472,3,1,0,1,0,0.13,1,0
2026-02,4472,4,3,0,0,1,0.53,3,0
2026-02,4472,6,2,0,0,0,0.35,2,0
2026-02,4474,1,1,1,0,0,0.11,1,0
2026-02,4474,2,1,0,1,0,0.14,1,0
2026-02,4474,3,1,0,0,0,0.33,1,0
2026-02,4474,4,2,0,1,1,0.53,2,0
2026-02,4474,5,1,0,0,0,0.18,1,0
2026-02,4474,6,1,0,0,0,0.16,1,0
2026-02,4475,3,1,0,0,1,0.08,1,0
2026-02,4475,4,1,0,0,1,0.19,1,0
2026-02,4475,6,1,0,0,0,0.18,1,0
2026-02,4483,1,1,1,0,0,0.09,1,0
2026-02,4483,2,2,0,0,1,0.34,2,0
2026-02,4483,3,2,0,1,0,0.2,2,0
2026-02,4483,4,1,0,0,1,0.21,1,0
2026-02,4483,5,2,0,2,0,0.25,2,0
2026-02,4483,6,1,0,0,0,0.16,1,0
2026-02,4485,2,1,1,0,0,0.09,1,1
2026-02,4486,1,1,1,0,0,0.08,1,0
2026-02,4486,2,2,0,0,1,0.36,2,0
2026-02,4486,3,1,0,0,0,0.26,1,0
2026-02,4486,4,1,0,0,0,0.21,1,0
2026-02,4486,5,1,0,1,0,0.28,1,0
2026-02,4486,6,1,0,0,0,0.25,1,0
2026-02,4500,1,2,2,0,0,0.15,2,0
2026-02,4500,2,1,0,0,0,0.21,1,0
2026-02,4500,3,2,2,0,0,0.19,2,2
2026-02,4500,4,2,2,0,0,0.21,2,1
2026-02,4500,5,1,0,0,0,0.26,1,0
2026-02,4500,6,1,0,0,0,0.23,1,0
2026-02,4543,1,1,0,1,0,0.11,1,0
2026-02,4543,2,2,0,1,0,0.26,2,0
2026-02,4543,3,2,0,0,1,0.09,2,0
2026-02,4543,4,1,0,0,1,0.21,1,0
2026-02,4543,5,2,1,1,0,0.45,2,1
2026-02,4543,6,1,0,0,0,0.21,1,0
2026-02,4551,1,1,1,0,0,0.19,1,0
2026-02,4551,2,2,1,1,0,0.17,2,1
2026-02,4551,3,1,0,0,1,0.07,1,0
2026-02,4551,4,1,0,0,0,0.27,1,0
2026-02,4551,5,2,1,0,0,0.22,2,0
2026-02,4551,6,1,0,0,0,0.17,1,0
2026-02,4583,1,1,0,1,0,0.25,1,0
2026-02,4586,1,1,0,1,0,0.03,1,0
2026-02,4586,2,2,0,1,0,0.18,2,0
2026-02,4586,3,2,0,1,0,0.25,2,0
2026-02,4586,4,2,0,0,1,0.32,2,0
2026-02,4586,5,1,0,0,0,0.17,1,0
2026-02,4586,6,1,0,0,0,0.23,1,0
2026-02,4598,4,4,0,0,0,0.7,4,0
2026-02,4598,5,2,0,0,0,0.43,2,0
2026-02,4598,6,3,0,0,1,0.61,3,0
2026-02,4603,1,1,1,0,0,0.2,1,0
2026-02,4603,2,1,0,0,0,0.29,1,0
2026-02,4603,3,1,0,0,0,0.17,1,0
2026-02,4603,4,2,0,0,0,0.47,2,0
2026-02,4603,5,1,0,0,0,0.23,1,0
2026-02,4603,6,1,0,0,0,0.29,1,0
2026-02,4604,1,2,2,0,0,0.22,2,0
2026-02,4604,2,1,0,1,0,0.07,1,0
2026-02,4604,3,2,0,0,1,0.19,2,0
2026-02,4604,4,1,0,0,1,0.02,1,0
2026-02,4604,5,1,0,0,0,0.17,1,0
2026-02,4604,6,2,0,0,0,0.47,2,0
2026-02,4614,1,1,0,0,0,0.22,1,0
2026-02,4614,2,2,0,0,1,0.27,2,0
2026-02,4614,3,1,0,0,0,0.26,1,0
2026-02,4614,4,2,0,0,0,0.33,2,0
2026-02,4614,5,2,0,0,0,0.21,2,0
2026-02,4614,6,1,0,0,0,0.23,1,0
2026-02,4619,1,2,2,0,0,0.41,2,0
2026-02,4619,2,1,0,0,0,0.18,1,0
2026-02,4619,3,1,0,1,0,0.16,1,0
2026-02,4619,4,1,0,1,0,0.21,1,0
2026-02,4619,5,2,0,0,0,0.4,2,0
2026-02,4624,1,1,1,0,0,0.19,1,0
2026-02,4624,2,2,0,1,0,0.39,2,0
2026-02,4624,3,1,0,0,0,0.16,1,0
2026-02,4624,4,2,0,0,0,0.34,2,0
2026-02,4624,5,2,0,0,0,0.35,2,0
2026-02,4624,6,1,0,0,0,0.1,1,0
2026-02,4633,1,1,1,0,0,0.18,1,0
2026-02,4633,2,1,0,1,0,0.21,1,0
2026-02,4633,3,1,0,0,1,0.21,1,0
2026-02,4633,4,2,0,0,1,0.47,2,0
2026-02,4633,6,1,0,1,0,0.18,1,0
2026-02,4645,1,2,1,0,0,0.31,2,0
2026-02,4645,2,1,0,1,0,0.06,1,0
2026-02,4645,3,2,0,1,1,0.24,2,0
2026-02,4645,4,1,0,0,0,0.09,1,0
2026-02,4645,5,1,0,0,0,0.07,1,0
2026-02,4645,6,2,0,0,0,0.37,2,0
2026-02,4649,1,1,1,0,0,0.24,1,0
2026-02,4649,2,2,1,0,0,0.32,2,1
2026-02,4649,3,1,0,0,0,0.11,1,0
2026-02,4649,4,1,0,0,0,0.11,1,0
2026-02,4649,5,1,0,0,1,0.12,1,0
2026-02,4649,6,1,0,0,0,0.25,1,0
2026-02,4651,1,1,0,1,0,0.17,1,0
2026-02,4651,2,2,0,1,0,0.26,2,0
2026-02,4651,3,2,1,0,0,0.4,2,1
2026-02,4651,4,1,0,0,0,0.16,1,0
2026-02,4651,5,1,0,0,0,0.41,1,0
2026-02,4651,6,1,0,0,0,0.24,1,0
2026-02,4665,5,1,0,0,1,0.25,1,0
2026-02,4665,6,1,0,0,0,0.39,1,0
2026-02,4677,1,1,1,0,0,0.22,1,0
2026-02,4677,2,2,0,0,1,0.57,2,0
2026-02,4677,4,1,1,0,0,0.06,1,1
2026-02,4677,5,2,0,0,1,0.3,2,0
2026-02,4677,6,1,0,0,0,0.26,1,0
2026-02,4688,1,2,2,0,0,0.23,2,0
2026-02,4688,2,1,0,1,0,0.14,1,0
2026-02,4688,3,1,1,0,0,0.01,1,0
2026-02,4688,4,2,0,1,1,0.31,2,0
2026-02,4688,5,2,0,1,0,0.24,2,0
2026-02,4688,6,1,0,0,0,0.17,1,0
2026-02,4718,1,1,0,0,1,0.45,1,0
2026-02,4718,2,1,0,1,0,0.17,1,0
2026-02,4724,4,1,0,0,0,0.14,1,0
2026-02,4724,5,1,0,0,0,0.23,1,0
2026-02,4735,1,1,0,1,0,0.11,1,0
2026-02,4735,3,2,0,1,0,0.23,2,0
2026-02,4735,4,1,0,0,0,0.21,1,0
2026-02,4748,1,2,0,0,1,0.28,2,0
2026-02,4748,2,1,0,0,0,0.32,1,0
2026-02,4748,3,1,0,0,0,0.08,1,0
2026-02,4748,4,2,0,0,0,0.5,2,0
2026-02,4748,5,3,0,0,0,0.79,3,0
2026-02,4750,1,2,2,0,0,0.31,2,0
2026-02,4750,2,1,0,1,0,0.26,1,0
2026-02,4750,3,1,0,0,1,0.13,1,0
2026-02,4750,4,1,0,0,0,0.14,1,0
2026-02,4750,5,2,0,0,0,0.2,2,0
2026-02,4750,6,1,0,0,0,0.24,1,0
2026-02,4769,1,3,1,1,0,0.28,3,0
2026-02,4769,2,1,1,0,0,0.1,1,1
2026-02,4769,3,1,0,1,0,0.22,1,0
2026-02,4769,4,1,0,1,0,0.11,1,0
2026-02,4769,5,1,1,0,0,0.11,1,0
2026-02,4769,6,1,0,0,0,0.09,1,0
2026-02,4776,1,2,1,1,0,0.23,2,0
2026-02,4776,2,1,0,1,0,0.11,1,0
2026-02,4776,3,2,0,1,1,0.28,2,0
2026-02,4776,4,1,0,0,0,0.24,1,0
2026-02,4776,5,1,0,0,0,0.2,1,0
2026-02,4776,6,2,0,0,1,0.43,2,0
2026-02,4792,5,1,0,0,0,0.17,1,0
2026-02,4793,1,2,1,0,1,0.37,2,0
2026-02,4793,2,2,0,1,1,0.3,2,0
2026-02,4793,3,1,1,0,0,0.13,1,0
2026-02,4793,4,1,0,0,0,0.26,1,0
2026-02,4793,5,2,0,0,2,0.28,2,0
2026-02,4793,6,1,0,1,0,0.23,1,0
2026-02,4813,1,1,0,0,0,0.13,1,0
2026-02,4813,2,1,0,0,0,0.2,1,0
2026-02,4813,3,1,0,0,0,0.14,1,0
2026-02,4813,4,2,1,1,0,0.26,2,1
2026-02,4813,5,1,0,1,0,0.23,1,0
2026-02,4813,6,1,0,0,1,0.21,1,0
2026-02,4824,1,1,0,1,0,0.27,1,0
2026-02,4824,2,2,0,0,1,0.35,2,0
2026-02,4824,3,2,0,0,0,0.17,2,0
2026-02,4824,4,2,0,0,0,0.21,2,0
2026-02,4824,5,1,0,0,0,0.13,1,0
2026-02,4824,6,1,0,0,1,0.13,1,0
2026-02,4826,1,2,2,0,0,0.22,2,0
2026-02,4826,2,1,0,0,0,0.19,1,0
2026-02,4826,3,1,0,0,1,0.16,1,0
2026-02,4826,5,2,0,1,0,0.31,2,0
2026-02,4826,6,2,0,0,0,0.32,2,0
2026-02,4828,1,2,0,1,0,0.14,2,0
2026-02,4828,2,1,0,1,0,0.13,1,0
2026-02,4828,3,2,0,0,0,0.12,2,0
2026-02,4828,4,1,0,0,0,0.03,1,0
2026-02,4828,5,1,0,0,1,0.17,1,0
2026-02,4828,6,2,0,0,1,0.41,2,0
2026-02,4832,1,1,0,0,0,0.12,1,0
2026-02,4832,2,2,0,1,0,0.25,2,0
2026-02,4832,3,1,0,0,0,0.11,1,0
2026-02,4832,4,2,1,1,0,0.28,2,1
2026-02,4832,5,2,0,0,1,0.28,2,0
2026-02,4832,6,1,0,1,0,0.14,1,0
2026-02,4861,1,2,2,0,0,0.2,2,0
2026-02,4861,2,1,0,0,0,0.2,1,0
2026-02,4861,3,1,1,0,0,0.25,1,0
2026-02,4861,4,2,0,1,1,0.45,2,0
2026-02,4861,5,1,0,0,0,0.34,1,0
2026-02,4861,6,1,0,0,1,0.18,1,0
2026-02,4892,2,1,0,0,0,0.12,1,0
2026-02,4894,1,1,0,0,0,0.25,1,0
2026-02,4894,5,1,0,0,1,0.19,1,0
2026-02,4907,1,2,1,1,0,0.34,2,0
2026-02,4907,2,1,0,1,0,0.19,1,0
2026-02,4907,3,1,0,0,0,0.15,1,0
2026-02,4907,4,2,1,0,0,0.18,2,0
2026-02,4907,5,1,0,0,1,0.22,1,0
2026-02,4907,6,2,0,0,0,0.26,2,0
2026-02,4928,5,1,0,0,0,0.31,1,0
2026-02,4933,1,2,1,1,0,0.21,2,0
2026-02,4933,2,1,0,1,0,0.17,1,0
2026-02,4933,4,1,0,1,0,0.18,1,0
2026-02,4933,5,2,1,0,1,0.29,2,1
2026-02,4933,6,1,0,0,1,0.19,1,0
2026-02,4948,1,2,0,2,0,0.38,2,0
2026-02,4948,2,1,0,1,0,0.25,1,0
2026-02,4948,3,1,1,0,0,0.19,1,0
2026-02,4948,4,1,0,0,0,0.09,1,0
2026-02,4948,5,2,0,1,0,0.38,2,0
2026-02,4948,6,1,0,0,0,0.07,1,0
2026-02,4954,6,9,0,2,1,1.59,9,0
2026-02,4959,1,1,0,0,0,0.11,1,0
2026-02,4959,2,1,0,0,0,0.21,1,0
2026-02,4959,3,1,0,0,1,0.32,1,0
2026-02,4959,4,1,0,0,1,0.23,1,0
2026-02,4959,5,1,0,0,0,0.14,1,0
2026-02,4959,6,1,0,1,0,0.13,1,0
2026-02,4973,1,2,0,0,1,0.56,2,0
2026-02,4973,2,1,0,0,0,0.24,1,0
2026-02,4973,3,1,0,0,0,0.11,1,0
2026-02,4973,4,1,0,0,0,0.19,1,0
2026-02,4973,5,1,0,1,0,0.22,1,0
2026-02,4973,6,1,0,0,0,0.35,1,0
2026-02,4976,1,2,1,1,0,0.37,2,0
2026-02,4976,2,1,0,1,0,0.21,1,0
2026-02,4976,3,2,0,0,1,0.35,2,0
2026-02,4976,4,2,0,0,0,0.37,2,0
2026-02,4976,5,1,0,0,0,0.35,1,0
2026-02,4978,1,1,0,0,1,0.26,1,0
2026-02,4978,4,1,0,0,1,0.22,1,0
2026-02,4981,1,1,1,0,0,0.19,1,0
2026-02,4981,2,1,0,0,0,0.32,1,0
2026-02,4981,3,2,0,0,0,0.31,2,0
2026-02,4981,4,2,0,1,0,0.48,2,0
2026-02,4981,5,2,0,1,0,0.55,2,0
2026-02,4982,1,1,0,1,0,0.09,1,0
2026-02,4982,2,2,0,0,1,0.32,2,0
2026-02,4982,3,1,0,0,1,0.12,1,0
2026-02,4982,4,2,0,0,0,0.31,2,0
2026-02,4982,5,1,0,0,0,0.23,1,0
2026-02,4982,6,1,0,0,0,0.16,1,0
2026-02,4989,6,1,0,0,1,0.08,1,0
2026-02,5002,3,1,0,0,0,0.36,1,0
2026-02,5002,4,1,0,0,1,0.33,1,0
2026-02,5007,1,1,0,0,1,0.11,1,0
2026-02,5007,2,1,0,1,0,0.24,1,0
2026-02,5007,3,3,0,1,1,0.48,3,0
2026-02,5007,4,3,0,0,1,0.35,3,0
2026-02,5007,5,1,0,1,0,0.23,1,0
2026-02,5010,1,1,0,1,0,0.06,1,0
2026-02,5010,2,2,0,0,2,0.35,2,0
2026-02,5010,3,1,0,0,0,0.14,1,0
2026-02,5010,4,1,0,0,0,0.24,1,0
2026-02,5010,5,3,0,0,0,0.57,3,0
2026-02,5011,1,1,1,0,0,0.11,1,0
2026-02,5011,3,2,0,0,1,0.48,2,0
2026-02,5011,4,1,0,0,0,0.17,1,0
2026-02,5011,6,1,0,0,0,0.18,1,0
2026-02,5014,1,1,1,0,0,0.06,1,0
2026-02,5014,2,1,1,0,0,0.15,1,0
2026-02,5014,3,2,0,2,0,0.37,2,0
2026-02,5014,4,1,0,0,0,0.15,1,0
2026-02,5014,5,1,0,0,1,0.14,1,0
2026-02,5014,6,1,0,1,0,0.19,1,0
2026-02,5016,2,1,1,0,0,0.14,1,1
2026-02,5016,3,1,0,1,0,0.21,1,0
2026-02,5017,1,1,1,0,0,0.16,1,0
2026-02,5017,2,2,0,0,1,0.24,2,0
2026-02,5017,3,2,0,1,0,0.28,2,0
2026-02,5017,4,1,0,0,0,0.13,1,0
2026-02,5017,5,2,0,0,0,0.17,2,0
2026-02,5017,6,1,0,0,0,0.19,1,0
2026-02,5023,1,1,1,0,0,0.11,1,0
2026-02,5023,2,1,1,0,0,0.01,1,0
2026-02,5023,4,1,0,0,0,0,0,0
2026-02,5023,5,2,0,0,2,0.26,2,0
2026-02,5023,6,2,0,2,0,0.47,2,0
2026-02,5042,1,1,1,0,0,0.05,1,0
2026-02,5042,2,2,0,1,1,0.25,2,0
2026-02,5042,3,1,0,0,0,0.14,1,0
2026-02,5042,4,2,0,0,1,0.31,2,0
2026-02,5042,5,2,0,0,1,0.16,2,0
2026-02,5042,6,1,0,0,0,0.19,1,0
2026-02,5050,2,1,0,0,0,0.22,1,0
2026-02,5050,6,1,0,0,0,0.25,1,0
2026-02,5082,1,1,1,0,0,0.17,1,0
2026-02,5082,2,3,0,0,1,0.74,3,0
2026-02,5082,4,1,0,0,0,0.1,1,0
2026-02,5082,5,1,0,0,0,0.24,1,0
2026-02,5082,6,1,1,0,0,0.23,1,0
2026-02,5087,1,1,1,0,0,0.09,1,0
2026-02,5087,2,1,0,0,1,0.13,1,0
2026-02,5087,3,3,1,1,1,0.46,3,1
2026-02,5087,4,1,1,0,0,0.33,1,1
2026-02,5087,5,1,0,0,0,0.11,1,0
2026-02,5114,1,1,0,0,0,0.19,1,0
2026-02,5114,2,2,0,1,1,0.43,2,0
2026-02,5114,3,1,0,0,1,0.12,1,0
2026-02,5114,4,1,0,0,0,0.23,1,0
2026-02,5114,5,1,0,0,1,0.29,1,0
2026-02,5114,6,1,0,0,0,0.19,1,0
2026-02,5120,4,1,0,0,0,0.11,1,0
2026-02,5120,6,1,0,0,0,0.18,1,0
2026-02,5122,2,1,0,0,0,0.22,1,0
2026-02,5122,5,1,0,0,0,0.38,1,0
2026-02,5135,6,8,0,1,0,2.48,8,0
2026-02,5137,1,2,1,1,0,0.32,2,0
2026-02,5137,2,1,0,0,1,0.16,1,0
2026-02,5137,3,2,1,0,0,0.42,2,0
2026-02,5137,4,1,0,0,1,0.21,1,0
2026-02,5137,5,1,0,0,0,0.25,1,0
2026-02,5137,6,1,0,0,0,0.07,1,0
2026-02,5158,1,1,0,0,1,0.34,1,0
2026-02,5158,2,1,1,0,0,0.15,1,0
2026-02,5158,3,2,1,1,0,0.25,2,1
2026-02,5158,4,1,1,0,0,0.24,1,1
2026-02,5158,6,1,0,0,0,0.23,1,0
2026-02,5179,4,1,0,1,0,0.39,1,0
2026-02,5191,1,1,0,0,0,0.04,1,0
2026-02,5191,2,2,1,0,0,0.21,2,0
2026-02,5191,3,1,0,0,0,0.11,1,0
2026-02,5191,4,1,0,0,0,0.18,1,0
2026-02,5191,5,1,0,0,0,0.13,1,0
2026-02,5211,1,1,1,0,0,0.12,1,0
2026-02,5211,2,2,0,0,0,0.42,2,0
2026-02,5211,3,1,0,0,0,0.21,1,0
2026-02,5211,4,1,0,0,0,0.18,1,0
2026-02,5211,5,2,0,0,0,0.35,2,0
2026-02,5211,6,1,0,0,0,0.13,1,0
2026-02,5212,1,1,0,0,1,0.33,1,0
2026-02,5212,2,2,2,0,0,0.26,2,1
2026-02,5212,3,1,0,1,0,0.19,1,0
2026-02,5212,4,1,0,0,0,0.11,1,0
2026-02,5212,5,2,2,0,0,0.22,2,2
2026-02,5212,6,1,0,0,1,0.23,1,0
2026-02,5224,1,1,1,0,0,0.11,1,0
2026-02,5224,2,3,2,0,0,0.39,3,0
2026-02,5224,3,1,0,1,0,0.19,1,0
2026-02,5224,4,1,0,1,0,0.07,1,0
2026-02,5224,5,1,0,0,0,0.17,1,0
2026-02,5224,6,1,0,0,1,0.27,1,0
2026-02,5228,1,1,1,0,0,0.25,1,0
2026-02,5228,2,1,0,0,0,0.16,1,0
2026-02,5228,4,1,0,0,0,0,0,0
2026-02,5228,6,1,0,0,0,0.4,1,0
2026-02,5232,1,2,1,0,1,0.37,2,0
2026-02,5232,2,1,0,0,1,0.31,1,0
2026-02,5232,3,1,0,1,0,0.13,1,0
2026-02,5232,4,1,0,0,0,0.24,1,0
2026-02,5232,5,1,0,1,0,0.22,1,0
2026-02,5232,6,2,0,0,1,0.54,2,0
2026-02,5239,1,1,0,0,0,0.23,1,0
2026-02,5239,2,1,0,0,0,0.09,1,0
2026-02,5239,3,2,0,0,1,0.38,2,0
2026-02,5239,4,1,0,0,0,0.13,1,0
2026-02,5239,5,1,0,0,1,0.18,1,0
2026-02,5239,6,1,0,0,0,0.28,1,0
2026-02,5243,1,1,1,0,0,0.22,1,0
2026-02,5243,2,1,1,0,0,0.26,1,0
2026-02,5243,3,2,0,1,1,0.4,2,0
2026-02,5243,4,1,0,0,0,0.25,1,0
2026-02,5243,5,1,0,0,0,0.27,1,0
2026-02,5243,6,1,0,0,0,0.17,1,0
2026-02,5244,3,1,0,1,0,0.16,1,0
2026-02,5244,4,1,0,0,0,0.65,1,0
2026-02,5282,1,1,0,0,0,0.21,1,0
2026-02,5282,2,1,1,0,0,0.18,1,0
2026-02,5282,3,2,0,0,0,0.39,2,0
2026-02,5282,4,1,0,0,0,0.24,1,0
2026-02,5282,5,1,0,0,0,0.16,1,0
2026-02,5282,6,1,0,0,0,0.15,1,0
2026-02,5299,1,1,1,0,0,0.2,1,0
2026-02,5299,2,1,1,0,0,0.04,1,0
2026-02,5299,3,2,0,0,0,0.55,2,0
2026-02,5299,4,3,1,1,1,0.61,3,0
2026-02,5299,5,1,0,0,0,0.13,1,0
2026-02,5299,6,1,0,0,0,0.11,1,0
2026-02,5302,2,1,0,0,0,0.46,1,0
2026-02,5302,3,1,0,0,0,0.27,1,0
2026-02,5321,3,1,0,0,0,0.09,1,0
2026-02,5323,3,1,0,0,0,0.3,1,0
2026-02,5323,4,1,0,0,1,0.27,1,0
2026-02,5338,3,1,1,0,0,0.13,1,1
2026-02,5351,3,1,0,0,0,0.57,1,0
2026-02,5351,5,1,0,0,0,0.29,1,0
2026-02,5353,5,1,0,0,0,0.71,1,0
2026-02,5353,6,1,0,0,0,0.18,1,0
2026-02,5355,1,1,0,1,0,0.16,1,0
2026-02,5355,2,1,0,0,1,0.09,1,0
2026-02,5355,3,2,0,0,0,0.39,2,0
2026-02,5355,4,1,0,0,0,0.11,1,0
2026-02,5355,5,1,0,0,0,0.13,1,0
2026-02,5355,6,1,0,0,0,0.11,1,0
2026-02,5364,4,3,0,0,0,0.52,3,0
2026-02,5364,5,2,0,0,1,0.25,2,0
2026-02,5364,6,2,0,0,0,0.35,2,0
2026-02,5371,6,1,0,0,0,0.3,1,0
2026-02,5385,4,1,0,1,0,0.12,1,0
2026-02,5385,5,3,0,1,0,0.51,3,0
2026-02,5385,6,3,0,0,0,0.56,3,0
2026-02,5405,4,3,1,0,0,0.55,3,1
2026-02,5405,5,4,0,0,0,0.58,4,0
2026-02,5405,6,1,0,0,0,0.32,1,0
2026-02,5411,6,8,0,0,0,1.35,8,0
2026-03,3075,1,2,0,0,1,0.19,2,0
2026-03,3075,2,1,0,0,0,0.13,1,0
2026-03,3075,3,1,0,0,1,0.02,1,0
2026-03,3075,4,1,0,0,1,0.13,1,0
2026-03,3075,5,1,0,0,0,0.19,1,0
2026-03,3075,6,2,0,1,0,0.22,2,0
2026-03,3256,1,1,1,0,0,0.13,1,0
2026-03,3256,2,2,0,0,1,0.37,2,0
2026-03,3256,3,2,0,1,0,0.25,2,0
2026-03,3256,4,2,0,1,0,0.25,2,0
2026-03,3256,6,1,0,0,0,0.24,1,0
2026-03,3277,1,2,1,0,0,0.33,2,0
2026-03,3277,2,1,0,0,0,0.15,1,0
2026-03,3277,3,2,0,1,0,0.38,2,0
2026-03,3277,4,1,1,0,0,0.19,1,1
2026-03,3277,5,1,0,0,0,0.21,1,0
2026-03,3277,6,2,0,0,0,0.45,2,0
2026-03,3370,1,1,1,0,0,0.17,1,0
2026-03,3370,2,2,0,0,0,0.63,2,0
2026-03,3370,3,1,0,0,1,0.12,1,0
2026-03,3370,5,2,0,0,1,0.63,2,0
2026-03,3370,6,1,0,0,1,0.13,1,0
2026-03,3401,1,1,1,0,0,0.2,1,0
2026-03,3401,2,2,0,1,0,0.3,2,0
2026-03,3401,3,2,0,0,1,0.59,2,0
2026-03,3401,4,1,0,0,0,0.22,1,0
2026-03,3401,5,2,0,1,0,0.58,2,0
2026-03,3401,6,1,0,0,0,0.27,1,0
2026-03,3482,1,1,0,0,1,0.17,1,0
2026-03,3482,2,2,0,0,1,0.31,2,0
2026-03,3482,3,2,0,0,1,0.38,2,0
2026-03,3482,4,1,0,0,0,0.24,1,0
2026-03,3482,5,2,0,1,1,0.37,2,0
2026-03,3482,6,1,0,1,0,0.19,1,0
2026-03,3508,1,1,1,0,0,0.31,1,0
2026-03,3508,2,2,1,0,1,0.35,2,0
2026-03,3508,3,1,0,0,0,0.38,1,0
2026-03,3508,4,1,0,1,0,0.22,1,0
2026-03,3508,5,1,0,0,0,0.39,1,0
2026-03,3508,6,1,0,0,0,0.49,1,0
2026-03,3527,2,2,2,0,0,0.36,2,1
2026-03,3527,3,1,0,0,0,0.27,1,0
2026-03,3527,5,1,0,0,0,0.21,1,0
2026-03,3527,6,1,0,1,0,0.23,1,0
2026-03,3564,1,1,1,0,0,0.02,1,0
