jcd,date,race,band,points,cost,hit,ret,synth,fair_p,combo,payout,points_n50,cost_n50,hit_n50,ret_n50,fair_p_n50,rank_win
09,2026-07-28,4,head3,20,2000,0,0,2.11,0.3547,2-6-1,27450,20,2000,0,0,0.3547,67
09,2026-07-28,4,head4,20,2000,0,0,12.93,0.058,2-6-1,27450,3,300,0,0,0.0184,67
09,2026-07-28,4,head5,20,2000,0,0,39.83,0.0188,2-6-1,27450,0,0,0,0,0.0,67
09,2026-07-28,4,head6,20,2000,0,0,25.39,0.0295,2-6-1,27450,0,0,0,0,0.0,67
09,2026-07-28,4,anti_in,100,10000,1,27450,1.33,0.5637,2-6-1,27450,32,3200,0,0,0.4481,67
09,2026-08-05,4,head1,20,2000,0,0,2.64,0.2842,3-1-2,1490,15,1500,0,0,0.2733,4
09,2026-08-05,4,head2,20,2000,0,0,2.33,0.322,3-1-2,1490,14,1400,0,0,0.3107,4
09,2026-08-05,4,head3,20,2000,1,1490,2.24,0.3351,3-1-2,1490,17,1700,1,1490,0.3283,4
09,2026-08-05,4,head4,20,2000,0,0,50.03,0.015,3-1-2,1490,0,0,0,0,0.0,4
09,2026-08-05,4,head5,20,2000,0,0,19.99,0.0375,3-1-2,1490,4,400,0,0,0.0182,4
09,2026-08-05,4,head6,20,2000,0,0,90.63,0.0083,3-1-2,1490,0,0,0,0,0.0,4
09,2026-08-05,4,anti_in,100,10000,1,1490,1.04,0.7179,3-1-2,1490,35,3500,1,1490,0.6573,4
09,2026-08-06,4,head1,20,2000,0,0,3.11,0.241,3-4-2,5150,13,1300,0,0,0.231,24
09,2026-08-06,4,head2,20,2000,0,0,17.34,0.0432,3-4-2,5150,1,100,0,0,0.0044,24
09,2026-08-06,4,head3,20,2000,1,5150,2.51,0.2992,3-4-2,5150,13,1300,1,5150,0.2873,24
09,2026-08-06,4,head4,20,2000,0,0,4.26,0.1759,3-4-2,5150,11,1100,0,0,0.1608,24
09,2026-08-06,4,head5,20,2000,0,0,86.59,0.0087,3-4-2,5150,0,0,0,0,0.0,24
09,2026-08-06,4,head6,20,2000,0,0,3.21,0.2336,3-4-2,5150,12,1200,0,0,0.2178,24
09,2026-08-06,4,anti_in,100,10000,1,5150,0.99,0.7607,3-4-2,5150,37,3700,1,5150,0.6703,24
09,2026-08-07,4,head1,20,2000,0,0,2.56,0.2933,2-1-4,1320,15,1500,0,0,0.2767,4
09,2026-08-07,4,head2,20,2000,1,1320,1.53,0.4886,2-1-4,1320,20,2000,1,1320,0.4886,4
09,2026-08-07,4,head3,20,2000,0,0,21.74,0.0345,2-1-4,1320,0,0,0,0,0.0,4
09,2026-08-07,4,head4,20,2000,0,0,13.91,0.0539,2-1-4,1320,5,500,0,0,0.0271,4
09,2026-08-07,4,head5,20,2000,0,0,7.89,0.095,2-1-4,1320,7,700,0,0,0.0643,4
09,2026-08-07,4,head6,20,2000,0,0,20.43,0.0367,2-1-4,1320,3,300,0,0,0.014,4
09,2026-08-07,4,anti_in,100,10000,1,1320,1.06,0.7087,2-1-4,1320,35,3500,1,1320,0.594,4
09,2026-08-08,4,head1,20,2000,0,0,4.57,0.1642,4-5-3,1510,11,1100,0,0,0.1427,3
09,2026-08-08,4,head2,20,2000,0,0,17.83,0.0421,4-5-3,1510,0,0,0,0,0.0,3
09,2026-08-08,4,head3,20,2000,0,0,2.19,0.3432,4-5-3,1510,16,1600,0,0,0.3335,3
09,2026-08-08,4,head4,20,2000,1,1510,2.31,0.3246,4-5-3,1510,15,1500,1,1510,0.3094,3
09,2026-08-08,4,head5,20,2000,0,0,6.75,0.1111,4-5-3,1510,8,800,0,0,0.084,3
09,2026-08-08,4,head6,20,2000,0,0,44.52,0.0168,4-5-3,1510,0,0,0,0,0.0,3
09,2026-08-08,4,anti_in,100,10000,1,1510,0.9,0.8379,4-5-3,1510,39,3900,1,1510,0.7269,3
09,2026-08-09,4,head1,20,2000,0,0,2.84,0.264,4-2-1,10670,12,1200,0,0,0.2528,39
09,2026-08-09,4,head2,20,2000,0,0,15.54,0.0483,4-2-1,10670,4,400,0,0,0.0191,39
09,2026-08-09,4,head3,20,2000,0,0,6.49,0.1156,4-2-1,10670,9,900,0,0,0.098,39
09,2026-08-09,4,head4,20,2000,1,10670,2.12,0.3542,4-2-1,10670,13,1300,1,10670,0.3417,39
09,2026-08-09,4,head5,20,2000,0,0,3.52,0.2133,4-2-1,10670,12,1200,0,0,0.1966,39
09,2026-08-09,4,head6,20,2000,0,0,113.32,0.0066,4-2-1,10670,0,0,0,0,0.0,39
09,2026-08-09,4,anti_in,100,10000,1,10670,1.02,0.738,4-2-1,10670,38,3800,1,10670,0.6553,39
09,2026-08-10,4,head1,20,2000,1,420,1.17,0.6425,1-2-3,420,12,1200,1,420,0.633,1
09,2026-08-10,4,head2,20,2000,0,0,3.87,0.1936,1-2-3,420,12,1200,0,0,0.188,1
09,2026-08-10,4,head3,20,2000,0,0,8.45,0.0887,1-2-3,420,12,1200,0,0,0.0841,1
09,2026-08-10,4,head4,20,2000,0,0,17.02,0.0441,1-2-3,420,9,900,0,0,0.0341,1
09,2026-08-10,4,head5,20,2000,0,0,24.52,0.0306,1-2-3,420,5,500,0,0,0.0167,1
09,2026-08-10,4,head6,20,2000,0,0,183.59,0.0041,1-2-3,420,0,0,0,0,0.0,1
09,2026-08-10,4,anti_in,100,10000,0,0,2.08,0.361,1-2-3,420,38,3800,0,0,0.3228,1
09,2026-08-15,4,head1,20,2000,0,0,1.8,0.4167,5-6-3,53990,15,1500,0,0,0.4049,84
09,2026-08-15,4,head2,20,2000,0,0,2.23,0.336,5-6-3,53990,15,1500,0,0,0.3252,84
09,2026-08-15,4,head3,20,2000,0,0,6.91,0.1085,5-6-3,53990,10,1000,0,0,0.0874,84
09,2026-08-15,4,head4,20,2000,0,0,20.63,0.0364,5-6-3,53990,2,200,0,0,0.0073,84
09,2026-08-15,4,head5,20,2000,1,53990,8.06,0.0931,5-6-3,53990,8,800,0,0,0.0644,84
09,2026-08-15,4,head6,20,2000,0,0,66.49,0.0113,5-6-3,53990,0,0,0,0,0.0,84
09,2026-08-15,4,anti_in,100,10000,1,53990,1.28,0.5852,5-6-3,53990,35,3500,0,0,0.4843,84
09,2026-08-16,4,head1,20,2000,0,0,3.21,0.2337,2-4-6,1580,12,1200,0,0,0.2143,4
09,2026-08-16,4,head2,20,2000,1,1580,1.7,0.4403,2-4-6,1580,19,1900,1,1580,0.4364,4
09,2026-08-16,4,head3,20,2000,0,0,19.91,0.0377,2-4-6,1580,1,100,0,0,0.005,4
09,2026-08-16,4,head4,20,2000,0,0,3.68,0.204,2-4-6,1580,14,1400,0,0,0.1872,4
09,2026-08-16,4,head5,20,2000,0,0,22.5,0.0333,2-4-6,1580,0,0,0,0,0.0,4
09,2026-08-16,4,head6,20,2000,0,0,14.14,0.053,2-4-6,1580,4,400,0,0,0.0251,4
09,2026-08-16,4,anti_in,100,10000,1,1580,0.98,0.7683,2-4-6,1580,38,3800,1,1580,0.6537,4
09,2026-08-17,4,head1,20,2000,0,0,1.38,0.5423,4-5-6,8620,20,2000,0,0,0.5423,32
09,2026-08-17,4,head2,20,2000,0,0,8.76,0.0856,4-5-6,8620,6,600,0,0,0.0513,32
09,2026-08-17,4,head3,20,2000,0,0,6.41,0.1169,4-5-6,8620,7,700,0,0,0.0733,32
09,2026-08-17,4,head4,20,2000,1,8620,4.04,0.1855,4-5-6,8620,17,1700,1,8620,0.1708,32
09,2026-08-17,4,head5,20,2000,0,0,21.97,0.0341,4-5-6,8620,0,0,0,0,0.0,32
09,2026-08-17,4,head6,20,2000,0,0,20.27,0.037,4-5-6,8620,0,0,0,0,0.0,32
09,2026-08-17,4,anti_in,100,10000,1,8620,1.63,0.4592,4-5-6,8620,30,3000,1,8620,0.2953,32
09,2026-08-18,4,head1,20,2000,0,0,3.64,0.2058,3-1-4,14940,12,1200,0,0,0.1986,51
09,2026-08-18,4,head2,20,2000,0,0,1.78,0.4218,3-1-4,14940,12,1200,0,0,0.4113,51
09,2026-08-18,4,head3,20,2000,1,14940,8.92,0.0841,3-1-4,14940,7,700,0,0,0.0589,51
09,2026-08-18,4,head4,20,2000,0,0,4.46,0.1683,3-1-4,14940,11,1100,0,0,0.1561,51
09,2026-08-18,4,head5,20,2000,0,0,6.33,0.1185,3-1-4,14940,8,800,0,0,0.0968,51
09,2026-08-18,4,head6,20,2000,0,0,209.43,0.0036,3-1-4,14940,0,0,0,0,0.0,51
09,2026-08-18,4,anti_in,100,10000,1,14940,0.94,0.7962,3-1-4,14940,38,3800,0,0,0.7232,51
09,2026-08-19,4,head1,20,2000,0,0,1.06,0.7087,4-2-5,11960,13,1300,0,0,0.7024,25
09,2026-08-19,4,head2,20,2000,0,0,21.01,0.0357,4-2-5,11960,8,800,0,0,0.0284,25
09,2026-08-19,4,head3,20,2000,0,0,21.62,0.0347,4-2-5,11960,8,800,0,0,0.0273,25
09,2026-08-19,4,head4,20,2000,1,11960,4.09,0.1833,4-2-5,11960,14,1400,1,11960,0.1789,25
09,2026-08-19,4,head5,20,2000,0,0,19.16,0.0391,4-2-5,11960,7,700,0,0,0.0294,25
09,2026-08-19,4,head6,20,2000,0,0,267.83,0.0028,4-2-5,11960,0,0,0,0,0.0,25
09,2026-08-19,4,anti_in,100,10000,1,11960,2.54,0.2957,4-2-5,11960,37,3700,1,11960,0.2639,25
09,2026-08-20,4,head1,20,2000,1,950,1.47,0.5085,1-4-2,950,12,1200,1,950,0.497,2
09,2026-08-20,4,head2,20,2000,0,0,4.39,0.1707,1-4-2,950,12,1200,0,0,0.1632,2
09,2026-08-20,4,head3,20,2000,0,0,17.28,0.0434,1-4-2,950,7,700,0,0,0.0278,2
09,2026-08-20,4,head4,20,2000,0,0,3.91,0.1918,1-4-2,950,12,1200,0,0,0.1812,2
09,2026-08-20,4,head5,20,2000,0,0,8.88,0.0845,1-4-2,950,7,700,0,0,0.0656,2
09,2026-08-20,4,head6,20,2000,0,0,189.28,0.004,1-4-2,950,0,0,0,0,0.0,2
09,2026-08-20,4,anti_in,100,10000,0,0,1.52,0.4943,1-4-2,950,38,3800,0,0,0.4378,2
09,2026-08-25,4,head1,20,2000,0,0,1.42,0.528,5-2-6,31720,16,1600,0,0,0.5174,68
09,2026-08-25,4,head2,20,2000,0,0,6.99,0.1074,5-2-6,31720,9,900,0,0,0.0871,68
09,2026-08-25,4,head3,20,2000,0,0,3.28,0.2285,5-2-6,31720,15,1500,0,0,0.2168,68
09,2026-08-25,4,head4,20,2000,0,0,19.39,0.0387,5-2-6,31720,2,200,0,0,0.0084,68
09,2026-08-25,4,head5,20,2000,1,31720,8.05,0.0932,5-2-6,31720,8,800,0,0,0.065,68
09,2026-08-25,4,head6,20,2000,0,0,103.24,0.0073,5-2-6,31720,0,0,0,0,0.0,68
09,2026-08-25,4,anti_in,100,10000,1,31720,1.58,0.4749,5-2-6,31720,34,3400,0,0,0.3772,68
09,2026-08-26,4,head1,20,2000,0,0,3.02,0.2482,3-4-2,4720,13,1300,0,0,0.2297,21
09,2026-08-26,4,head2,20,2000,0,0,5.0,0.15,3-4-2,4720,8,800,0,0,0.1159,21
09,2026-08-26,4,head3,20,2000,1,4720,1.77,0.4229,3-4-2,4720,18,1800,1,4720,0.413,21
09,2026-08-26,4,head4,20,2000,0,0,9.0,0.0833,3-4-2,4720,5,500,0,0,0.041,21
09,2026-08-26,4,head5,20,2000,0,0,9.2,0.0815,3-4-2,4720,6,600,0,0,0.0478,21
09,2026-08-26,4,head6,20,2000,0,0,49.98,0.015,3-4-2,4720,0,0,0,0,0.0,21
09,2026-08-26,4,anti_in,100,10000,1,4720,1.0,0.7527,3-4-2,4720,37,3700,1,4720,0.6176,21
09,2026-08-27,4,head1,20,2000,0,0,2.26,0.3321,2-5-1,20480,13,1300,0,0,0.3154,63
09,2026-08-27,4,head2,20,2000,1,20480,5.38,0.1395,2-5-1,20480,9,900,0,0,0.1108,63
09,2026-08-27,4,head3,20,2000,0,0,2.5,0.3002,2-5-1,20480,14,1400,0,0,0.2867,63
09,2026-08-27,4,head4,20,2000,0,0,4.72,0.1589,2-5-1,20480,12,1200,0,0,0.1336,63
09,2026-08-27,4,head5,20,2000,0,0,12.2,0.0615,2-5-1,20480,2,200,0,0,0.0163,63
09,2026-08-27,4,head6,20,2000,0,0,81.62,0.0092,2-5-1,20480,0,0,0,0,0.0,63
09,2026-08-27,4,anti_in,100,10000,1,20480,1.12,0.6692,2-5-1,20480,37,3700,0,0,0.5475,63
09,2026-08-29,4,head1,20,2000,0,0,1.76,0.4254,4-1-2,3050,13,1300,0,0,0.4142,9
09,2026-08-29,4,head2,20,2000,0,0,2.46,0.3044,4-1-2,3050,14,1400,0,0,0.2965,9
09,2026-08-29,4,head3,20,2000,0,0,21.58,0.0348,4-1-2,3050,3,300,0,0,0.0112,9
09,2026-08-29,4,head4,20,2000,1,3050,3.95,0.1899,4-1-2,3050,15,1500,1,3050,0.1801,9
09,2026-08-29,4,head5,20,2000,0,0,18.44,0.0407,4-1-2,3050,5,500,0,0,0.0213,9
09,2026-08-29,4,head6,20,2000,0,0,95.62,0.0078,4-1-2,3050,0,0,0,0,0.0,9
09,2026-08-29,4,anti_in,100,10000,1,3050,1.3,0.5776,4-1-2,3050,37,3700,1,3050,0.5091,9
09,2026-08-30,4,head1,20,2000,1,2960,1.36,0.5499,1-2-6,2960,20,2000,1,2960,0.5499,10
09,2026-08-30,4,head2,20,2000,0,0,32.57,0.023,1-2-6,2960,0,0,0,0,0.0,10
09,2026-08-30,4,head3,20,2000,0,0,3.16,0.2376,1-2-6,2960,14,1400,0,0,0.2223,10
09,2026-08-30,4,head4,20,2000,0,0,16.9,0.0444,1-2-6,2960,0,0,0,0,0.0,10
09,2026-08-30,4,head5,20,2000,0,0,8.8,0.0852,1-2-6,2960,10,1000,0,0,0.0682,10
09,2026-08-30,4,head6,20,2000,0,0,12.13,0.0618,1-2-6,2960,6,600,0,0,0.036,10
09,2026-08-30,4,anti_in,100,10000,0,0,1.66,0.4521,1-2-6,2960,30,3000,0,0,0.3265,10
09,2026-09-03,4,head1,20,2000,1,2060,1.23,0.6096,1-3-2,2060,20,2000,1,2060,0.6096,9
09,2026-09-03,4,head2,20,2000,0,0,15.1,0.0497,1-3-2,2060,3,300,0,0,0.0202,9
09,2026-09-03,4,head3,20,2000,0,0,5.59,0.1343,1-3-2,2060,11,1100,0,0,0.1107,9
09,2026-09-03,4,head4,20,2000,0,0,5.75,0.1304,1-3-2,2060,11,1100,0,0,0.1029,9
09,2026-09-03,4,head5,20,2000,0,0,11.66,0.0643,1-3-2,2060,5,500,0,0,0.0339,9
09,2026-09-03,4,head6,20,2000,0,0,54.9,0.0137,1-3-2,2060,0,0,0,0,0.0,9
09,2026-09-03,4,anti_in,100,10000,0,0,1.91,0.3924,1-3-2,2060,30,3000,0,0,0.2676,9
09,2026-09-04,4,head1,20,2000,1,3170,1.09,0.6894,1-3-5,3170,20,2000,1,3170,0.6894,10
09,2026-09-04,4,head2,20,2000,0,0,13.65,0.055,1-3-5,3170,5,500,0,0,0.03,10
09,2026-09-04,4,head3,20,2000,0,0,6.29,0.1193,1-3-5,3170,12,1200,0,0,0.1035,10
09,2026-09-04,4,head4,20,2000,0,0,8.84,0.0849,1-3-5,3170,10,1000,0,0,0.0633,10
09,2026-09-04,4,head5,20,2000,0,0,40.29,0.0186,1-3-5,3170,0,0,0,0,0.0,10
09,2026-09-04,4,head6,20,2000,0,0,21.25,0.0353,1-3-5,3170,3,300,0,0,0.0131,10
09,2026-09-04,4,anti_in,100,10000,0,0,2.4,0.3131,1-3-5,3170,30,3000,0,0,0.21,10
09,2026-09-05,4,head1,20,2000,1,3470,1.2,0.625,1-6-4,3470,20,2000,1,3470,0.625,14
09,2026-09-05,4,head2,20,2000,0,0,6.31,0.1188,1-6-4,3470,10,1000,0,0,0.0924,14
09,2026-09-05,4,head3,20,2000,0,0,11.72,0.064,1-6-4,3470,5,500,0,0,0.0237,14
09,2026-09-05,4,head4,20,2000,0,0,16.62,0.0451,1-6-4,3470,1,100,0,0,0.0043,14
09,2026-09-05,4,head5,20,2000,0,0,11.19,0.067,1-6-4,3470,7,700,0,0,0.0407,14
09,2026-09-05,4,head6,20,2000,0,0,9.24,0.0811,1-6-4,3470,7,700,0,0,0.0538,14
09,2026-09-05,4,anti_in,100,10000,0,0,1.99,0.3761,1-6-4,3470,30,3000,0,0,0.215,14
09,2026-09-06,4,head1,20,2000,1,720,1.42,0.529,1-2-3,720,20,2000,1,720,0.529,1
09,2026-09-06,4,head2,20,2000,0,0,3.47,0.216,1-2-3,720,15,1500,0,0,0.2023,1
09,2026-09-06,4,head3,20,2000,0,0,4.32,0.1735,1-2-3,720,15,1500,0,0,0.1567,1
09,2026-09-06,4,head4,20,2000,0,0,20.17,0.0372,1-2-3,720,0,0,0,0,0.0,1
09,2026-09-06,4,head5,20,2000,0,0,37.74,0.0199,1-2-3,720,0,0,0,0,0.0,1
09,2026-09-06,4,head6,20,2000,0,0,28.21,0.0266,1-2-3,720,0,0,0,0,0.0,1
09,2026-09-06,4,anti_in,100,10000,0,0,1.59,0.4731,1-2-3,720,30,3000,0,0,0.359,1
09,2026-09-07,4,head1,20,2000,1,400,1.09,0.6898,1-2-4,400,20,2000,1,400,0.6898,1
09,2026-09-07,4,head2,20,2000,0,0,4.37,0.1717,1-2-4,400,11,1100,0,0,0.1591,1
09,2026-09-07,4,head3,20,2000,0,0,19.83,0.0378,1-2-4,400,7,700,0,0,0.0271,1
09,2026-09-07,4,head4,20,2000,0,0,8.66,0.0866,1-2-4,400,12,1200,0,0,0.075,1
09,2026-09-07,4,head5,20,2000,0,0,59.11,0.0127,1-2-4,400,0,0,0,0,0.0,1
09,2026-09-07,4,head6,20,2000,0,0,118.32,0.0063,1-2-4,400,0,0,0,0,0.0,1
09,2026-09-07,4,anti_in,100,10000,0,0,2.38,0.3152,1-2-4,400,30,3000,0,0,0.2612,1
09,2026-09-08,4,head1,20,2000,1,560,0.98,0.7624,1-3-4,560,20,2000,1,560,0.7624,1
09,2026-09-08,4,head2,20,2000,0,0,27.12,0.0277,1-3-4,560,4,400,0,0,0.0137,1
09,2026-09-08,4,head3,20,2000,0,0,5.6,0.134,1-3-4,560,18,1800,0,0,0.1303,1
09,2026-09-08,4,head4,20,2000,0,0,18.43,0.0407,1-3-4,560,6,600,0,0,0.0224,1
09,2026-09-08,4,head5,20,2000,0,0,34.03,0.022,1-3-4,560,1,100,0,0,0.0031,1
09,2026-09-08,4,head6,20,2000,0,0,47.88,0.0157,1-3-4,560,1,100,0,0,0.0023,1
09,2026-09-08,4,anti_in,100,10000,0,0,3.12,0.2401,1-3-4,560,30,3000,0,0,0.1717,1
09,2026-09-12,4,head1,20,2000,1,5900,1.91,0.3929,1-4-3,5900,14,1400,1,5900,0.3804,22
09,2026-09-12,4,head2,20,2000,0,0,2.26,0.3319,1-4-3,5900,15,1500,0,0,0.321,22
09,2026-09-12,4,head3,20,2000,0,0,18.48,0.0406,1-4-3,5900,1,100,0,0,0.0042,22
09,2026-09-12,4,head4,20,2000,0,0,4.38,0.1712,1-4-3,5900,14,1400,0,0,0.1563,22
09,2026-09-12,4,head5,20,2000,0,0,12.59,0.0596,1-4-3,5900,6,600,0,0,0.0356,22
09,2026-09-12,4,head6,20,2000,0,0,115.7,0.0065,1-4-3,5900,0,0,0,0,0.0,22
09,2026-09-12,4,anti_in,100,10000,0,0,1.23,0.6097,1-4-3,5900,36,3600,0,0,0.5171,22
09,2026-09-13,4,head1,20,2000,0,0,3.12,0.2402,2-1-3,2400,15,1500,0,0,0.2153,6
09,2026-09-13,4,head2,20,2000,1,2400,1.79,0.418,2-1-3,2400,20,2000,1,2400,0.418,6
09,2026-09-13,4,head3,20,2000,0,0,8.07,0.0929,2-1-3,2400,3,300,0,0,0.0265,6
09,2026-09-13,4,head4,20,2000,0,0,6.38,0.1175,2-1-3,2400,9,900,0,0,0.0864,6
09,2026-09-13,4,head5,20,2000,0,0,11.63,0.0645,2-1-3,2400,2,200,0,0,0.0152,6
09,2026-09-13,4,head6,20,2000,0,0,11.0,0.0682,2-1-3,2400,1,100,0,0,0.007,6
09,2026-09-13,4,anti_in,100,10000,1,2400,0.99,0.7611,2-1-3,2400,35,3500,1,2400,0.5531,6
09,2026-09-14,4,head1,20,2000,0,0,16.84,0.0445,3-4-1,20270,1,100,0,0,0.0041,54
09,2026-09-14,4,head2,20,2000,0,0,2.59,0.2896,3-4-1,20270,11,1100,0,0,0.2675,54
09,2026-09-14,4,head3,20,2000,1,20270,2.97,0.2525,3-4-1,20270,12,1200,0,0,0.2322,54
09,2026-09-14,4,head4,20,2000,0,0,3.07,0.2442,3-4-1,20270,13,1300,0,0,0.2263,54
09,2026-09-14,4,head5,20,2000,0,0,5.33,0.1408,3-4-1,20270,11,1100,0,0,0.1262,54
09,2026-09-14,4,head6,20,2000,0,0,25.13,0.0298,3-4-1,20270,2,200,0,0,0.0101,54
09,2026-09-14,4,anti_in,100,10000,1,20270,0.78,0.9568,3-4-1,20270,49,4900,0,0,0.8624,54
09,2026-09-15,4,head1,20,2000,0,0,1.87,0.4001,2-1-3,1960,14,1400,0,0,0.374,4
09,2026-09-15,4,head2,20,2000,1,1960,2.53,0.2959,2-1-3,1960,14,1400,1,1960,0.2754,4
09,2026-09-15,4,head3,20,2000,0,0,7.25,0.1035,2-1-3,1960,8,800,0,0,0.0663,4
09,2026-09-15,4,head4,20,2000,0,0,4.74,0.1583,2-1-3,1960,14,1400,0,0,0.1365,4
09,2026-09-15,4,head5,20,2000,0,0,22.77,0.0329,2-1-3,1960,0,0,0,0,0.0,4
09,2026-09-15,4,head6,20,2000,0,0,67.01,0.0112,2-1-3,1960,0,0,0,0,0.0,4
09,2026-09-15,4,anti_in,100,10000,1,1960,1.25,0.6018,2-1-3,1960,36,3600,1,1960,0.4781,4
09,2026-09-16,4,head1,20,2000,1,2420,1.54,0.487,1-3-4,2420,16,1600,1,2420,0.4757,8
09,2026-09-16,4,head2,20,2000,0,0,3.24,0.2312,1-3-4,2420,14,1400,0,0,0.2204,8
09,2026-09-16,4,head3,20,2000,0,0,4.04,0.1857,1-3-4,2420,16,1600,0,0,0.1748,8
09,2026-09-16,4,head4,20,2000,0,0,19.54,0.0384,1-3-4,2420,0,0,0,0,0.0,8
09,2026-09-16,4,head5,20,2000,0,0,61.06,0.0123,1-3-4,2420,0,0,0,0,0.0,8
09,2026-09-16,4,head6,20,2000,0,0,15.63,0.048,1-3-4,2420,4,400,0,0,0.0192,8
09,2026-09-16,4,anti_in,100,10000,0,0,1.45,0.5155,1-3-4,2420,34,3400,0,0,0.4144,8
09,2026-09-17,4,head1,20,2000,1,1240,1.6,0.4696,1-2-5,1240,15,1500,1,1240,0.4604,4
09,2026-09-17,4,head2,20,2000,0,0,2.84,0.2637,1-2-5,1240,15,1500,0,0,0.2557,4
09,2026-09-17,4,head3,20,2000,0,0,50.78,0.0148,1-2-5,1240,0,0,0,0,0.0,4
09,2026-09-17,4,head4,20,2000,0,0,4.22,0.1778,1-2-5,1240,11,1100,0,0,0.1624,4
09,2026-09-17,4,head5,20,2000,0,0,10.5,0.0714,1-2-5,1240,9,900,0,0,0.0579,4
09,2026-09-17,4,head6,20,2000,0,0,95.69,0.0078,1-2-5,1240,0,0,0,0,0.0,4
09,2026-09-17,4,anti_in,100,10000,0,0,1.4,0.5356,1-2-5,1240,35,3500,0,0,0.476,4
09,2026-09-21,4,head1,20,2000,0,0,2.49,0.3012,4-2-1,2560,12,1200,0,0,0.294,12
09,2026-09-21,4,head2,20,2000,0,0,3.36,0.2232,4-2-1,2560,12,1200,0,0,0.216,12
09,2026-09-21,4,head3,20,2000,0,0,8.4,0.0893,4-2-1,2560,9,900,0,0,0.0731,12
09,2026-09-21,4,head4,20,2000,1,2560,2.42,0.3105,4-2-1,2560,12,1200,1,2560,0.2974,12
09,2026-09-21,4,head5,20,2000,0,0,10.31,0.0727,4-2-1,2560,5,500,0,0,0.0446,12
09,2026-09-21,4,head6,20,2000,0,0,165.55,0.0045,4-2-1,2560,0,0,0,0,0.0,12
09,2026-09-21,4,anti_in,100,10000,1,2560,1.07,0.7003,4-2-1,2560,38,3800,1,2560,0.6311,12
04,2025-09-22,7,head1,20,2000,1,5120,1.9,0.3954,1-3-5,5120,13,1300,1,5120,0.3851,25
04,2025-09-22,7,head2,20,2000,0,0,3.86,0.1942,1-3-5,5120,12,1200,0,0,0.1846,25
04,2025-09-22,7,head3,20,2000,0,0,16.16,0.0464,1-3-5,5120,4,400,0,0,0.0186,25
04,2025-09-22,7,head4,20,2000,0,0,6.17,0.1216,1-3-5,5120,9,900,0,0,0.1035,25
04,2025-09-22,7,head5,20,2000,0,0,3.14,0.2389,1-3-5,5120,12,1200,0,0,0.22,25
04,2025-09-22,7,head6,20,2000,0,0,126.88,0.0059,1-3-5,5120,0,0,0,0,0.0,25
04,2025-09-22,7,anti_in,100,10000,0,0,1.24,0.607,1-3-5,5120,37,3700,0,0,0.5267,25
04,2025-09-23,7,head1,20,2000,0,0,2.36,0.3179,3-5-1,1370,14,1400,0,0,0.3095,3
04,2025-09-23,7,head2,20,2000,0,0,5.2,0.1443,3-5-1,1370,9,900,0,0,0.1233,3
04,2025-09-23,7,head3,20,2000,1,1370,2.4,0.3119,3-5-1,1370,15,1500,1,1370,0.3054,3
04,2025-09-23,7,head4,20,2000,0,0,30.21,0.0248,3-5-1,1370,0,0,0,0,0.0,3
04,2025-09-23,7,head5,20,2000,0,0,3.87,0.1937,3-5-1,1370,12,1200,0,0,0.1775,3
04,2025-09-23,7,head6,20,2000,0,0,77.18,0.0097,3-5-1,1370,0,0,0,0,0.0,3
04,2025-09-23,7,anti_in,100,10000,1,1370,1.1,0.6844,3-5-1,1370,36,3600,1,1370,0.6063,3
04,2025-09-24,7,head1,20,2000,0,0,2.2,0.3402,4-1-3,5990,12,1200,0,0,0.3247,22
04,2025-09-24,7,head2,20,2000,0,0,9.54,0.0786,4-1-3,5990,7,700,0,0,0.0577,22
04,2025-09-24,7,head3,20,2000,0,0,10.08,0.0744,4-1-3,5990,6,600,0,0,0.0477,22
04,2025-09-24,7,head4,20,2000,1,5990,2.54,0.295,4-1-3,5990,13,1300,1,5990,0.2797,22
04,2025-09-24,7,head5,20,2000,0,0,70.28,0.0107,4-1-3,5990,0,0,0,0,0.0,22
04,2025-09-24,7,head6,20,2000,0,0,3.7,0.2026,4-1-3,5990,12,1200,0,0,0.1848,22
04,2025-09-24,7,anti_in,100,10000,1,5990,1.13,0.6613,4-1-3,5990,38,3800,1,5990,0.5699,22
04,2025-09-25,7,head1,20,2000,0,0,2.2,0.3403,4-1-5,26410,13,1300,0,0,0.3273,55
04,2025-09-25,7,head2,20,2000,0,0,11.24,0.0667,4-1-5,26410,7,700,0,0,0.0489,55
04,2025-09-25,7,head3,20,2000,0,0,6.11,0.1226,4-1-5,26410,10,1000,0,0,0.1072,55
04,2025-09-25,7,head4,20,2000,1,26410,28.26,0.0265,4-1-5,26410,0,0,0,0,0.0,55
04,2025-09-25,7,head5,20,2000,0,0,1.74,0.4312,4-1-5,26410,20,2000,0,0,0.4312,55
04,2025-09-25,7,head6,20,2000,0,0,51.52,0.0146,4-1-5,26410,0,0,0,0,0.0,55
04,2025-09-25,7,anti_in,100,10000,1,26410,1.13,0.6617,4-1-5,26410,37,3700,0,0,0.5872,55
04,2025-09-26,7,head1,20,2000,0,0,3.33,0.225,3-6-5,3560,13,1300,0,0,0.2008,12
04,2025-09-26,7,head2,20,2000,0,0,24.61,0.0305,3-6-5,3560,0,0,0,0,0.0,12
